instrument,idx,ts,last_close,pred_ret,gen_sd,gen_distinct,p_up,pred_rv
AUDNZD,4792,2025-04-08 23:00:00,1.07633,0.0013887409890698255,0.0019326324676706972,29,0.7666666666666667,0.0015251727707733002
AUDUSD,4792,2025-04-08 23:00:00,0.5982,0.0028452720714362556,0.0029259065700348915,28,0.7666666666666667,0.0031270563785212075
CADJPY,4792,2025-04-08 23:00:00,103.148,0.0005613275176543642,0.16775921851533873,30,0.6,0.001847981723288031
CADUSD,4792,2025-04-08 23:00:00,0.7035564779962712,0.00029739500949776954,0.0006293949965858277,20,0.7333333333333333,0.0008271526450874338
CHFJPY,4792,2025-04-08 23:00:00,172.455,-0.0009381941065694788,0.3073402861916479,28,0.3333333333333333,0.0013472139373603594
CHFUSD,4792,2025-04-08 23:00:00,1.1762076712264318,-0.00262438595167791,0.0023376810925060908,22,0.1,0.0020116874987261093
EURAUD,4792,2025-04-08 23:00:00,1.82745,-0.0021479887902632333,0.006483471893941527,15,0.4,0.0025896896454333375
EURCAD,4792,2025-04-08 23:00:00,1.55402,-0.0004939581861700404,0.0016780282998333838,29,0.3333333333333333,0.0007387022515650444
EURCHF,4792,2025-04-08 23:00:00,0.9295,0.0008834993110371503,0.002704264704775127,29,0.5,0.0015707823977651621
EURGBP,4792,2025-04-08 23:00:00,0.85529,0.00042174355644508665,0.0009861686488224079,18,0.6,0.0009223434919668045
EURJPY,4792,2025-04-08 23:00:00,160.337,-0.00023957007187713764,0.24223828750780274,30,0.3333333333333333,0.0015949961603383522
EURUSD,4792,2025-04-08 23:00:00,1.09332,0.0006241737981385054,0.0014734116934430675,27,0.6666666666666666,0.0011292194767788043
GBPAUD,4792,2025-04-08 23:00:00,2.13644,-0.003162406084611602,0.007263705455133108,21,0.2,0.0026534469551478656
GBPJPY,4792,2025-04-08 23:00:00,187.446,0.0009280513499692056,0.3200614959581619,30,0.7333333333333333,0.001665393909519154
GBPUSD,4792,2025-04-08 23:00:00,1.27816,0.0011147625548637574,0.0015504101694122042,28,0.7666666666666667,0.0009570062189557247
JPYUSD,4792,2025-04-08 23:00:00,0.00681909619699,0.0007340320044582072,1.5877919420858906e-05,24,0.6,0.001731986560053914
NZDJPY,4792,2025-04-08 23:00:00,81.471,-0.00015538402112769134,0.575565319023425,29,0.5666666666666667,0.004495263532543866
NZDUSD,4792,2025-04-08 23:00:00,0.55558,0.00336765149260021,0.0014413772914818894,26,0.9333333333333333,0.002602762021749034
AUDJPY,4796,2025-04-09 03:00:00,86.948,-2.348298879217836e-05,0.7648787632822108,24,0.43333333333333335,0.0050434447657322955
AUDNZD,4796,2025-04-09 03:00:00,1.07498,-0.0004953500037163661,0.003126068876090827,28,0.43333333333333335,0.0018232597660070003
AUDUSD,4796,2025-04-09 03:00:00,0.59472,-6.904026155851728e-05,0.0038831901583493713,26,0.4666666666666667,0.003252787102187113
CADJPY,4796,2025-04-09 03:00:00,102.51,-2.7509285012716767e-05,0.25649708574662555,30,0.43333333333333335,0.002349842235346478
CADUSD,4796,2025-04-09 03:00:00,0.7013803164627989,0.0009864927037557258,0.0006314871949329778,30,0.8666666666666667,0.00111306604422822
CHFJPY,4796,2025-04-09 03:00:00,172.334,-0.000252010233851796,0.2824503935390019,25,0.4666666666666667,0.0014758321769507649
CHFUSD,4796,2025-04-09 03:00:00,1.181893393215932,-0.000865310915708406,0.0053243375657996625,28,0.43333333333333335,0.0033149377817481285
EURAUD,4796,2025-04-09 03:00:00,1.84047,0.0012673764183730452,0.009213844437686136,30,0.6666666666666666,0.004260150900112858
EURCAD,4796,2025-04-09 03:00:00,1.56198,0.00036991804280672724,0.001738329532771113,29,0.6333333333333333,0.0014512907542530806
EURCHF,4796,2025-04-09 03:00:00,0.92713,-0.0005201572994534276,0.0017780562465114136,18,0.26666666666666666,0.0012466014470015989
EURGBP,4796,2025-04-09 03:00:00,0.85761,3.35494323697727e-05,0.001228773315910358,18,0.5,0.0011564432660953158
EURJPY,4796,2025-04-09 03:00:00,160.186,0.0006747289586808147,0.2226030276181773,30,0.6333333333333333,0.0017056194528438145
EURUSD,4796,2025-04-09 03:00:00,1.09554,-0.0006639540876272054,0.00111577476041681,21,0.3,0.0009758719081844334
GBPAUD,4796,2025-04-09 03:00:00,2.14366,-0.0026530994253832763,0.006718641714399785,22,0.26666666666666666,0.002955924999279988
GBPJPY,4796,2025-04-09 03:00:00,186.594,0.0016233318954479437,0.9075402811442665,30,0.6333333333333333,0.003989130758289057
GBPUSD,4796,2025-04-09 03:00:00,1.276,0.0020472848926091913,0.001669986844207456,30,1.0,0.0018320235222315181
JPYUSD,4796,2025-04-09 03:00:00,0.0068384484928059,-0.0015786740858030335,1.624509067422368e-05,28,0.3333333333333333,0.002003781015006051
NZDJPY,4796,2025-04-09 03:00:00,80.796,0.008690652539297572,0.5703437124406355,30,0.9,0.005260087791343154
NZDUSD,4796,2025-04-09 03:00:00,0.55263,0.003439810433803814,0.002481624254249121,30,0.8,0.002996021358161396
AUDJPY,4800,2025-04-09 07:00:00,87.181,0.0006888168003056361,0.5533203506449141,27,0.6,0.0045366717263992514
AUDNZD,4800,2025-04-09 07:00:00,1.08132,0.0015648614243264358,0.0012835500239521175,30,0.9,0.0016215542188247104
AUDUSD,4800,2025-04-09 07:00:00,0.59888,0.00632470775578442,0.002907783735047946,29,0.9,0.0037292329562390323
CADJPY,4800,2025-04-09 07:00:00,102.388,0.0012383171695840023,0.22381989502318608,30,0.6666666666666666,0.0022717684659110423
CADUSD,4800,2025-04-09 07:00:00,0.7035218302823937,-0.0008581989761987652,0.0007190049802719163,28,0.3,0.001131868762434784
CHFJPY,4800,2025-04-09 07:00:00,172.35,0.0006321633234440682,0.3049442819684435,27,0.6,0.001576542987842967
CHFUSD,4800,2025-04-09 07:00:00,1.1843710397593357,0.0022192943744263616,0.003918734417780898,28,0.7333333333333333,0.002758457209896171
EURAUD,4800,2025-04-09 07:00:00,1.83962,0.0027569009212411455,0.008536323513358384,21,0.6333333333333333,0.003292493943358025
EURCAD,4800,2025-04-09 07:00:00,1.56633,0.00034941649206543524,0.002720995442846278,29,0.5333333333333333,0.0015904027613286402
EURCHF,4800,2025-04-09 07:00:00,0.93045,0.001056104544521208,0.002143861679933982,28,0.7333333333333333,0.0019258709297074322
EURGBP,4800,2025-04-09 07:00:00,0.85877,0.00037158531543357576,0.0009983557930876615,14,0.5,0.0009083007744353668
EURJPY,4800,2025-04-09 07:00:00,160.415,0.0003702282022490788,0.19972015170976729,30,0.7,0.0013828969568757188
EURUSD,4800,2025-04-09 07:00:00,1.10198,-0.0015782908209071023,0.002345321521387805,28,0.16666666666666666,0.0018044307773604196
GBPAUD,4800,2025-04-09 07:00:00,2.14197,0.0027375141385179713,0.007344682253703063,20,0.8666666666666667,0.0025584811756238866
GBPJPY,4800,2025-04-09 07:00:00,186.78,0.0014909536692078174,0.39350713038810886,28,0.7,0.002047752080574479
GBPUSD,4800,2025-04-09 07:00:00,1.28308,0.00044432165661589806,0.0018946644017195844,30,0.6333333333333333,0.0013328857382262603
JPYUSD,4800,2025-04-09 07:00:00,0.0068695944878373,0.000715868420491983,1.725374736322841e-05,24,0.5666666666666667,0.0017910003431784577
NZDJPY,4800,2025-04-09 07:00:00,80.539,0.005742811358682598,0.5349008656097789,29,0.8333333333333334,0.004797359577660106
NZDUSD,4800,2025-04-09 07:00:00,0.55333,0.0015075007503526638,0.002020953965753248,30,0.6666666666666666,0.0028285625782701737
AUDJPY,4804,2025-04-09 11:00:00,86.669,0.0023286455435651554,0.9427089201846831,29,0.6,0.00582884706503121
AUDNZD,4804,2025-04-09 11:00:00,1.07831,0.0006808719594384449,0.0023387617445073086,30,0.6333333333333333,0.0017152436900241751
AUDUSD,4804,2025-04-09 11:00:00,0.59731,0.001959154580625677,0.003113374341671448,30,0.7666666666666667,0.003072160766468235
CADJPY,4804,2025-04-09 11:00:00,101.945,0.003788914958708034,0.23120918532346985,30,0.9333333333333333,0.0026578439695309434
CADUSD,4804,2025-04-09 11:00:00,0.7027357502758237,-4.6859683394351315e-05,0.0006621021307789876,29,0.43333333333333335,0.0011122431750657043
CHFJPY,4804,2025-04-09 11:00:00,172.444,0.00015821344311417462,0.2609021690190519,27,0.5,0.001499429805758665
CHFUSD,4804,2025-04-09 11:00:00,1.18876380451968,0.0012946527671018337,0.00457491112153965,27,0.6333333333333333,0.002978914118419873
EURAUD,4804,2025-04-09 11:00:00,1.85164,0.0030860638996683676,0.009539824366344693,25,0.8333333333333334,0.004051830443771854
EURCAD,4804,2025-04-09 11:00:00,1.57399,-0.0021573084652007912,0.0023403148751731592,30,0.1,0.001836495987579722
EURCHF,4804,2025-04-09 11:00:00,0.9305,0.0017654683541679095,0.002658943287515887,29,0.7666666666666667,0.00182537566944631
EURGBP,4804,2025-04-09 11:00:00,0.86151,-0.00047746740987086866,0.001201745899168959,21,0.26666666666666666,0.0014663359958899292
EURJPY,4804,2025-04-09 11:00:00,160.497,0.000778948773145105,0.22154005727139145,30,0.7,0.0016974770659966044
EURUSD,4804,2025-04-09 11:00:00,1.10613,-0.0015879161017917642,0.002715487749702552,30,0.26666666666666666,0.0020251438222621166
GBPAUD,4804,2025-04-09 11:00:00,2.14903,-0.00033687573334528764,0.0051236501864141155,19,0.4,0.002295693975973938
GBPJPY,4804,2025-04-09 11:00:00,186.277,0.0023387953299081055,0.5841499580369314,28,0.8666666666666667,0.0020850398370408653
GBPUSD,4804,2025-04-09 11:00:00,1.28376,0.0007635520087505565,0.0020112049127340185,30,0.6333333333333333,0.0013064473085123074
JPYUSD,4804,2025-04-09 11:00:00,0.0068918462566937,-0.0018775992383085471,1.7465125157139802e-05,27,0.26666666666666666,0.002188000345795468
NZDJPY,4804,2025-04-09 11:00:00,80.352,0.00601152422322726,0.5516559463521079,30,0.8333333333333334,0.003995098611527034
NZDUSD,4804,2025-04-09 11:00:00,0.55376,0.0023591820185415724,0.0015825384220296212,28,0.7666666666666667,0.002144452010965673
AUDJPY,4808,2025-04-09 15:00:00,87.418,0.010159464251982664,0.646679048792331,28,0.9333333333333333,0.005709545572043113
AUDNZD,4808,2025-04-09 15:00:00,1.08283,0.0006337798940934114,0.0013321734146971,30,0.7666666666666667,0.0012988695168894497
AUDUSD,4808,2025-04-09 15:00:00,0.60138,0.005209518298013638,0.0024804560957600243,28,0.8666666666666667,0.0033295131600825094
CADJPY,4808,2025-04-09 15:00:00,102.318,0.0021313338009829597,0.2677144204092545,30,0.7333333333333333,0.0020892550676043327
CADUSD,4808,2025-04-09 15:00:00,0.7040171216963996,-1.4961621046083451e-05,0.0008437991319389538,28,0.4666666666666667,0.0010755232649968516
CHFJPY,4808,2025-04-09 15:00:00,172.596,-0.0009754437319560161,0.24198030575546706,28,0.2,0.0013580888843385678
CHFUSD,4808,2025-04-09 15:00:00,1.187606142298968,-0.0016691040565571802,0.0037803389185109,21,0.4666666666666667,0.0025516989094150986
EURAUD,4808,2025-04-09 15:00:00,1.83622,0.0006735287144830071,0.006892515618191862,17,0.6,0.002892426985521371
EURCAD,4808,2025-04-09 15:00:00,1.56864,-0.0010092167421116294,0.0025320422543667915,29,0.26666666666666666,0.0018437147768020593
EURCHF,4808,2025-04-09 15:00:00,0.9299,0.0034698937816697306,0.0025400590651123993,29,0.9333333333333333,0.0027245358174511907
EURGBP,4808,2025-04-09 15:00:00,0.86129,-0.0009074896017967626,0.0011596438224648305,20,0.26666666666666666,0.001509310473382451
EURJPY,4808,2025-04-09 15:00:00,160.539,0.00048123330696725475,0.17028594080623252,30,0.6666666666666666,0.0018906017637634422
EURUSD,4808,2025-04-09 15:00:00,1.10434,-0.0030231327929413077,0.0025535451754714195,30,0.1,0.002297717036155628
GBPAUD,4808,2025-04-09 15:00:00,2.13174,-0.0012529062521903223,0.005600733749642997,25,0.23333333333333334,0.0026478805684353388
GBPJPY,4808,2025-04-09 15:00:00,186.374,0.0046035794055931945,0.42842585460848526,30,1.0,0.0032320380955083213
GBPUSD,4808,2025-04-09 15:00:00,1.28207,0.00108956871982957,0.0017161201306852554,30,0.8333333333333334,0.0014360663829439215
JPYUSD,4808,2025-04-09 15:00:00,0.0068789510975366,0.0013378432636217408,1.4137140894554215e-05,25,0.7333333333333333,0.0016929603856074573
NZDJPY,4808,2025-04-09 15:00:00,80.711,0.006088045409831766,0.318942497812038,30,0.9,0.004224032384879331
NZDUSD,4808,2025-04-09 15:00:00,0.55521,0.0018195984745927873,0.0014470818264795847,27,0.7333333333333333,0.0022889191212450053
AUDJPY,4812,2025-04-09 19:00:00,87.729,0.005342148391786372,0.3420715195545999,25,0.9,0.0038449108007774058
AUDNZD,4812,2025-04-09 19:00:00,1.08259,0.0007567791792888467,0.0012861411434632306,30,0.8,0.0013877989948416218
AUDUSD,4812,2025-04-09 19:00:00,0.60541,0.0005564348672575381,0.001699302741158359,27,0.5666666666666667,0.002307732612332958
CADJPY,4812,2025-04-09 19:00:00,102.445,0.0006532326646375708,0.20682968266326057,30,0.5666666666666667,0.0025351714451038424
CADUSD,4812,2025-04-09 19:00:00,0.7071585661652913,-0.001932955465436037,0.0011260415152027177,29,0.06666666666666667,0.0010920389664703478
CHFJPY,4812,2025-04-09 19:00:00,172.681,-0.0005023450333756507,0.22997649574537635,26,0.3,0.0013162292022058453
CHFUSD,4812,2025-04-09 19:00:00,1.1920229822030968,0.0006010027780531946,0.004565920325674519,25,0.5333333333333333,0.0029632162033337932
EURAUD,4812,2025-04-09 19:00:00,1.82407,0.002052386619629143,0.0075818218990301445,20,0.8,0.003126645760412798
EURCAD,4812,2025-04-09 19:00:00,1.56182,0.0010659968686146382,0.001956003905798728,29,0.8666666666666667,0.0017566138919419385
EURCHF,4812,2025-04-09 19:00:00,0.92656,0.0032984961234026056,0.0024635491297693487,29,0.8333333333333334,0.0018638854491479925
EURGBP,4812,2025-04-09 19:00:00,0.86433,0.0012281198048358366,0.0020920840135726457,30,0.7333333333333333,0.0018391300927375074
EURJPY,4812,2025-04-09 19:00:00,160.043,0.0007142326918911923,0.2863033104415358,30,0.6,0.001470262901700253
EURUSD,4812,2025-04-09 19:00:00,1.10444,1.7296501853003576e-05,0.002445845898610944,30,0.4,0.0015755494218419998
GBPAUD,4812,2025-04-09 19:00:00,2.11006,-4.211545268861805e-05,0.006038336717482183,27,0.4666666666666667,0.00298580095556556
GBPJPY,4812,2025-04-09 19:00:00,185.135,-0.0010744101837144582,0.770326948672511,21,0.3333333333333333,0.002370603430654795
GBPUSD,4812,2025-04-09 19:00:00,1.27754,0.0018394764890359294,0.0019023053107647923,28,0.8333333333333334,0.001288656537132747
JPYUSD,4812,2025-04-09 19:00:00,0.006900930245397,0.0008940127167966772,1.8053412196954942e-05,26,0.5666666666666667,0.002422152658964804
NZDJPY,4812,2025-04-09 19:00:00,81.01,0.004852450630210781,0.32979057498330877,25,0.8666666666666667,0.0032009626990629507
NZDUSD,4812,2025-04-09 19:00:00,0.55904,0.00013374375309838094,0.0011787227344097042,30,0.4666666666666667,0.00172546612405156
AUDJPY,4816,2025-04-09 23:00:00,90.246,-0.0024802714179187335,0.5704860755735991,30,0.43333333333333335,0.006017579269901461
AUDNZD,4816,2025-04-09 23:00:00,1.08789,-0.0007371331226104783,0.0017341078819873134,30,0.36666666666666664,0.0016062828037522866
AUDUSD,4816,2025-04-09 23:00:00,0.61375,0.0009629404310134149,0.0029777341738338814,30,0.6,0.004139241046888202
CADJPY,4816,2025-04-09 23:00:00,104.403,-0.0012921428004768476,0.39236154296747733,30,0.4666666666666667,0.003334924420907401
CADUSD,4816,2025-04-09 23:00:00,0.7104593830370718,-0.0015209319748878958,0.0017855990523254516,30,0.26666666666666666,0.0020923831461707658
CHFJPY,4816,2025-04-09 23:00:00,171.95,0.0002915009955883896,0.2660297892874588,28,0.5333333333333333,0.0012902882202983068
CHFUSD,4816,2025-04-09 23:00:00,1.1701654613962411,-0.0003575349333282407,0.005183086156260188,30,0.5333333333333333,0.003979560722141852
EURAUD,4816,2025-04-09 23:00:00,1.78723,0.003000758732456754,0.01489399248397552,26,0.5333333333333333,0.004805327246765012
EURCAD,4816,2025-04-09 23:00:00,1.54481,-8.695434759575793e-05,0.002628645061519631,30,0.43333333333333335,0.0017341611330652343
EURCHF,4816,2025-04-09 23:00:00,0.93786,0.003501785204075736,0.003285869912912173,30,0.8333333333333334,0.0025732042957185845
EURGBP,4816,2025-04-09 23:00:00,0.85805,-0.0005168136228568265,0.002286498382451549,29,0.43333333333333335,0.002350852507019307
EURJPY,4816,2025-04-09 23:00:00,161.371,-0.00124251520043972,0.37901140996893434,30,0.26666666666666666,0.0018040311528314975
EURUSD,4816,2025-04-09 23:00:00,1.09747,0.000766669193572822,0.0015156107894379294,25,0.6333333333333333,0.0015694726818996732
GBPAUD,4816,2025-04-09 23:00:00,2.08271,0.0036115942181405014,0.010177842946782843,30,0.7666666666666667,0.0037885206179687253
GBPJPY,4816,2025-04-09 23:00:00,188.043,0.004260528155427101,1.0140686732107222,30,0.8666666666666667,0.0039040489443459402
GBPUSD,4816,2025-04-09 23:00:00,1.27888,8.633162202853484e-05,0.0017826691419060414,29,0.4666666666666667,0.0011947017463852243
JPYUSD,4816,2025-04-09 23:00:00,0.0068011017784881,0.00171457984748824,1.8377260586978652e-05,29,0.7,0.002272260004539576
NZDJPY,4816,2025-04-09 23:00:00,82.898,0.002832881615159044,0.4647866982693349,30,0.8,0.0047609152338102985
NZDUSD,4816,2025-04-09 23:00:00,0.56382,-0.00117079030695999,0.002213734554942093,30,0.3333333333333333,0.00237545008274693
AUDJPY,4820,2025-04-10 03:00:00,90.606,0.0018782309755229765,0.45333678111886244,29,0.6333333333333333,0.0038396131613737663
AUDNZD,4820,2025-04-10 03:00:00,1.0874,0.0005390978072907782,0.0012173196242388354,29,0.7,0.0011231644497983228
AUDUSD,4820,2025-04-10 03:00:00,0.6149,0.00031116567485445223,0.0019124976466707924,28,0.6333333333333333,0.00236945247100554
CADJPY,4820,2025-04-10 03:00:00,104.545,0.0005099223759927884,0.21671370143126875,30,0.6666666666666666,0.0024113356765770844
CADUSD,4820,2025-04-10 03:00:00,0.7098239636570131,-0.0008732141351699418,0.0012806610008931265,29,0.3333333333333333,0.0018228831713901121
CHFJPY,4820,2025-04-10 03:00:00,171.729,0.0002814763172460655,0.36523848435271183,29,0.4666666666666667,0.0018038101996622814
CHFUSD,4820,2025-04-10 03:00:00,1.1687567933988616,-0.0011240392849048986,0.003761348393706951,27,0.4,0.002593557628570978
EURAUD,4820,2025-04-10 03:00:00,1.77716,8.989239573997665e-05,0.006772337112438757,17,0.36666666666666664,0.002331040762401008
EURCAD,4820,2025-04-10 03:00:00,1.54215,5.996005797870296e-05,0.002492962252453987,30,0.5,0.001466778500734787
EURCHF,4820,2025-04-10 03:00:00,0.9374,0.0016320711619721706,0.001430137184917169,29,0.9333333333333333,0.0012481586858584344
EURGBP,4820,2025-04-10 03:00:00,0.85324,-0.0011485660226846495,0.0015984002618908409,26,0.26666666666666666,0.0016746858769053565
EURJPY,4820,2025-04-10 03:00:00,161.314,0.0008488241922506301,0.32383069216171506,30,0.7,0.0016861789251328414
EURUSD,4820,2025-04-10 03:00:00,1.09467,0.0011119042711451588,0.0017610905170358025,28,0.7333333333333333,0.001667139597233292
GBPAUD,4820,2025-04-10 03:00:00,2.08035,0.0030652346308350786,0.006610682553470324,30,0.8,0.00359589612022592
GBPJPY,4820,2025-04-10 03:00:00,188.812,0.0012240279503663576,0.4091579554645588,30,0.7,0.002272016331328916
GBPUSD,4820,2025-04-10 03:00:00,1.28128,0.000783896514704896,0.001443362728552037,30,0.7666666666666667,0.0012101038357866995
JPYUSD,4820,2025-04-10 03:00:00,0.0067862862727001,0.0013342217300127412,1.2341015497756494e-05,26,0.8,0.0023793647097040188
NZDJPY,4820,2025-04-10 03:00:00,83.111,0.003925096914426884,0.22607734527936582,30,0.9333333333333333,0.002767749277109099
NZDUSD,4820,2025-04-10 03:00:00,0.56399,-0.00023426786350000395,0.001365739729984207,29,0.5,0.002145591707989366
AUDJPY,4824,2025-04-10 07:00:00,90.034,0.002508528493800233,0.3503620916489703,30,0.6666666666666666,0.004341527513987895
AUDNZD,4824,2025-04-10 07:00:00,1.08775,0.00044309522131524837,0.0011052623003203553,28,0.5,0.0012133671720474704
AUDUSD,4824,2025-04-10 07:00:00,0.61272,0.0007284829722074004,0.0014893137922045647,30,0.6666666666666666,0.0025930434605147337
CADJPY,4824,2025-04-10 07:00:00,104.16,0.0009313569701274726,0.34013373313506784,30,0.6666666666666666,0.002671046685547612
CADUSD,4824,2025-04-10 07:00:00,0.7090136910543743,-0.0010562771818241057,0.0010059648509201994,27,0.3,0.001067063531635973
CHFJPY,4824,2025-04-10 07:00:00,172.278,0.0003460864855937551,0.28408465456167525,28,0.7333333333333333,0.0013544368074673433
CHFUSD,4824,2025-04-10 07:00:00,1.172690386284213,-0.0019163392704326654,0.003644722579040839,27,0.3,0.0026064828000113617
EURAUD,4824,2025-04-10 07:00:00,1.79042,-0.001838899181907272,0.006555021798617538,23,0.3333333333333333,0.003144709388785583
EURCAD,4824,2025-04-10 07:00:00,1.54744,0.0005062427284754367,0.0024091620756248075,30,0.5333333333333333,0.0013496067321815415
EURCHF,4824,2025-04-10 07:00:00,0.93558,0.0018373557254349748,0.0014799697850242095,28,0.9333333333333333,0.0015246115764220634
EURGBP,4824,2025-04-10 07:00:00,0.85518,-0.0014544407026683137,0.0016795962110761928,29,0.23333333333333334,0.001442167679388283
EURJPY,4824,2025-04-10 07:00:00,161.22,0.0001650287599936906,0.22184977954348853,30,0.5,0.0013869282983774017
EURUSD,4824,2025-04-10 07:00:00,1.09714,0.00031301417504536744,0.0016563096904140839,28,0.5,0.001598318282975715
GBPAUD,4824,2025-04-10 07:00:00,2.09342,0.000503002930056784,0.003392035209078481,23,0.5333333333333333,0.001953575528620536
GBPJPY,4824,2025-04-10 07:00:00,188.505,0.00023209095342724417,0.42955589100190517,29,0.6666666666666666,0.0027457564302698417
GBPUSD,4824,2025-04-10 07:00:00,1.2828,0.0007048344589819511,0.0012896130076284382,30,0.7666666666666667,0.0011449304041676951
JPYUSD,4824,2025-04-10 07:00:00,0.0068052672768723,-0.0004596167149333308,1.1000281899129502e-05,21,0.36666666666666664,0.0016124280961228145
NZDJPY,4824,2025-04-10 07:00:00,82.749,0.0005938373271818786,0.3175175357758748,30,0.6,0.003481003923151005
NZDUSD,4824,2025-04-10 07:00:00,0.56314,0.0019078639235787787,0.0015074982382573352,29,0.8333333333333334,0.0022110459302804
AUDJPY,4828,2025-04-10 11:00:00,90.859,0.0037026665832684547,0.318981889918396,30,0.9333333333333333,0.0033311168777913408
AUDNZD,4828,2025-04-10 11:00:00,1.08743,-0.00026973517873041253,0.001322384970409677,30,0.4666666666666667,0.0009358282092648365
AUDUSD,4828,2025-04-10 11:00:00,0.61977,-0.0007447504997126764,0.0023165894971724286,30,0.4666666666666667,0.002789137097082046
CADJPY,4828,2025-04-10 11:00:00,104.208,0.002348532750642063,0.21987593393225613,30,0.9,0.002361690650259722
CADUSD,4828,2025-04-10 11:00:00,0.7109847138286528,-0.0009823841840029823,0.001098531269107848,24,0.26666666666666666,0.0014379806167656266
CHFJPY,4828,2025-04-10 11:00:00,171.792,-0.00067763654082309,0.35056757243831166,28,0.36666666666666664,0.0017010021143095023
CHFUSD,4828,2025-04-10 11:00:00,1.172085609132891,-0.0009939298635324167,0.003159500541592267,25,0.43333333333333335,0.002461948565394309
EURAUD,4828,2025-04-10 11:00:00,1.77226,0.002603156056516731,0.0028051997799183833,11,1.0,0.0022102831752564634
EURCAD,4828,2025-04-10 11:00:00,1.54502,0.0003081759051080102,0.0021307207157868933,30,0.6333333333333333,0.0013925516035705392
EURCHF,4828,2025-04-10 11:00:00,0.93722,0.0011350813544432903,0.0016074975910422265,30,0.7333333333333333,0.0015244741334999405
EURGBP,4828,2025-04-10 11:00:00,0.8542,-0.0008534196481336798,0.0018071113460801315,26,0.3333333333333333,0.001363205372537209
EURJPY,4828,2025-04-10 11:00:00,161.048,-0.00011379360755903178,0.18636082002961896,30,0.4,0.0011450195715896855
EURUSD,4828,2025-04-10 11:00:00,1.09853,-0.0007892896736668709,0.002295248739162156,29,0.3,0.0016211944306267789
GBPAUD,4828,2025-04-10 11:00:00,2.07451,0.0017140244830726736,0.005313617550674429,30,0.7333333333333333,0.0024370261418987724
GBPJPY,4828,2025-04-10 11:00:00,188.515,0.0016297971563934421,0.44293679540007974,30,0.6666666666666666,0.002203269957813712
GBPUSD,4828,2025-04-10 11:00:00,1.28588,0.00050689488298028,0.002243014313996788,30,0.5333333333333333,0.0012027948589072824
JPYUSD,4828,2025-04-10 11:00:00,0.0068212358715152,-4.4422766612650655e-05,1.617039376551288e-05,25,0.43333333333333335,0.001743646798922756
NZDJPY,4828,2025-04-10 11:00:00,83.531,0.0010186562571237179,0.33205345650429235,30,0.4,0.0029538849067682364
NZDUSD,4828,2025-04-10 11:00:00,0.5698,-8.894427277061911e-05,0.0013107850202423942,30,0.5,0.0022359767681184384
AUDJPY,4832,2025-04-10 15:00:00,89.882,0.0041707415622589394,0.4937096406669338,30,0.8,0.005844030976123793
AUDNZD,4832,2025-04-10 15:00:00,1.0839,0.00013295211860020473,0.001560449910441103,30,0.6333333333333333,0.0015666709814571274
AUDUSD,4832,2025-04-10 15:00:00,0.61562,0.0009468161398695774,0.0027700488310997548,30,0.6333333333333333,0.003448725163687425
CADJPY,4832,2025-04-10 15:00:00,103.711,0.0007118890876249839,0.2644231797618376,29,0.6666666666666666,0.0023480694459576215
CADUSD,4832,2025-04-10 15:00:00,0.7105199585056343,-0.0005989643710849757,0.0013640228971889324,27,0.5333333333333333,0.0015779395179243323
CHFJPY,4832,2025-04-10 15:00:00,173.107,-0.0008266402205505674,0.40309610662823064,29,0.43333333333333335,0.0023495388541541133
CHFUSD,4832,2025-04-10 15:00:00,1.1860426500936974,-0.0009692756698130855,0.004334651554397053,28,0.36666666666666664,0.00356179810776945
EURAUD,4832,2025-04-10 15:00:00,1.7961399999999998,-0.0006321254500014639,0.0068483934068824005,24,0.3333333333333333,0.003169868753730384
EURCAD,4832,2025-04-10 15:00:00,1.55644,-0.00019804150539848298,0.003831103788168132,30,0.6,0.0022415597349038506
EURCHF,4832,2025-04-10 15:00:00,0.93239,0.001752360005339515,0.0026325396730019894,30,0.7333333333333333,0.0025611105032372758
EURGBP,4832,2025-04-10 15:00:00,0.85776,-0.001638993119627119,0.00203394797060008,26,0.23333333333333334,0.0017759373226452421
EURJPY,4832,2025-04-10 15:00:00,161.456,-0.0007864733113723821,0.25603225925854367,30,0.26666666666666666,0.0016785560218337337
EURUSD,4832,2025-04-10 15:00:00,1.10588,-0.001805535623688459,0.003028315744527632,30,0.26666666666666666,0.002791277486919889
GBPAUD,4832,2025-04-10 15:00:00,2.09379,-0.0009332285552025033,0.004766969948874182,29,0.26666666666666666,0.00265512833373087
GBPJPY,4832,2025-04-10 15:00:00,188.215,0.0007274149264970831,0.6036928585524,30,0.6,0.0031990493486816255
GBPUSD,4832,2025-04-10 15:00:00,1.28912,-0.0001510286068799882,0.0017219009047931767,30,0.4666666666666667,0.0012488963804633527
JPYUSD,4832,2025-04-10 15:00:00,0.0068493619819313,-0.0003192369502693637,1.9359528005385225e-05,27,0.5666666666666667,0.0025457398945146694
NZDJPY,4832,2025-04-10 15:00:00,82.903,0.0023042775853492348,0.4049709518636004,30,0.5666666666666667,0.004462879488342078
NZDUSD,4832,2025-04-10 15:00:00,0.56781,-0.00017711900319272722,0.0012438899971949446,30,0.4,0.0025618108935921012
AUDJPY,4836,2025-04-10 19:00:00,89.578,0.0032172198344104785,0.25042349741619085,29,0.8666666666666667,0.002720777277277723
