idx,ts,last_close,p_up,gen_sd,trailing_sd,disp_ratio,gen_distinct
343738,2026-04-24 17:30:00,1.17067,0.26666666666666666,0.00027530637651535607,0.00042961321385523806,0.6408238099681053,7
343764,2026-04-27 00:00:00,1.17047,0.6333333333333333,0.000324908584203808,0.00037352598444418094,0.8698419861934981,8
343766,2026-04-27 00:30:00,1.17066,0.5,0.00032083019890586197,0.00036529263657468107,0.87828268840637,9
343772,2026-04-27 02:00:00,1.17052,0.7666666666666667,0.000273469901417761,0.0003645831389653609,0.7500892723504238,7
343781,2026-04-27 04:15:00,1.17227,0.5333333333333333,0.0001405545244305648,0.0003691329527728109,0.3807693769271026,15
343801,2026-04-27 09:15:00,1.17335,0.3333333333333333,0.0002520365507869666,0.0003801432988498429,0.6630040607042803,11
343807,2026-04-27 10:45:00,1.1745,0.5,0.0003127376558353425,0.000388007659567792,0.8060089746261867,7
343832,2026-04-27 17:00:00,1.17358,0.4,0.00026717877989895246,0.00038990328149623337,0.6852437324294064,17
343848,2026-04-27 21:00:00,1.17198,0.7,0.0002225245765624822,0.00038003310473941256,0.5855399800369143,12
343852,2026-04-27 22:00:00,1.17203,0.6333333333333333,0.00020456888300369604,0.0003809590569619106,0.5369839074967824,12
