month_end,pair,country,price,for_policy_rate,for_rate_3m,for_yield_10y,for_curve_slope,for_cpi_yoy_pct,for_unemployment_rate,for_rate_change_3m,us_policy_rate,us_rate_3m,us_yield_10y,us_curve_slope,us_cpi_yoy_pct,us_unemployment_rate,us_rate_change_3m,vix_level,us_equity_1m_return,own_return_1m,own_return_3m,own_return_12m,fwd_logret_1m,y_1m,fwd_logret_3m,y_3m
2010-10-31,NZDUSD,NZ,0.7625,2.94,3.18,5.09,1.9099999999999997,,,0.2599999999999998,0.19,0.27,2.54,2.27,1.1960647107618128,,0.010000000000000009,21.2,4.718248232775157,3.959324154976218,4.8914762095365605,5.319328632280201,-0.023889656357502898,0,0.014323161531554107,1.0
2010-10-31,SEKUSD,SE,0.1491468798472736,0.89,0.81,2.64,1.83,,,0.54,0.19,0.27,2.54,2.27,1.1960647107618128,,0.010000000000000009,21.2,4.718248232775157,0.8583743691391588,7.0868373693667275,5.0317397761102,-0.04487058304625546,0,0.04156925093670205,1.0
2010-11-30,AUDUSD,AU,0.9607,4.7275,5.015,5.3775,0.3625000000000007,,,0.22750000000000004,0.19,0.27,2.76,2.4899999999999998,1.1525752709291348,,0.010000000000000009,23.54,6.466599360894021,-1.968628378878161,7.5317757944883486,4.950344024531194,0.05221927336428478,1,0.057343446972971904,1.0
2010-11-30,CADUSD,CA,0.9740892265731541,0.998661904761905,0.9525,3.02238095238095,2.06988095238095,,,0.398276190476191,0.19,0.27,2.76,2.4899999999999998,1.1525752709291348,,0.010000000000000009,23.54,6.466599360894021,-0.7725066530182189,3.5783019775386906,2.9182335744034757,0.025352775901229693,1,0.05290440214149218,1.0
2010-11-30,CHFUSD,CH,1.0015022533800702,0.04,0.18600105,1.558,1.37199895,,,-0.010000000000000002,0.19,0.27,2.76,2.4899999999999998,1.1525752709291348,,0.010000000000000009,23.54,6.466599360894021,-1.3612511683780915,1.6389738620017715,0.648866763730613,0.06367759989872733,1,0.07053207677356435,1.0
2010-11-30,EURUSD,EZ,1.3036,0.5926,1.04204545454545,3.7182547054332,2.6762092508877497,,,0.11149999999999999,0.19,0.27,2.76,2.4899999999999998,1.1525752709291348,,0.010000000000000009,23.54,6.466599360894021,-6.374233129537399,2.5797856470535256,-13.993536010555523,0.017715726578984237,1,0.056446456118067645,1.0
2010-11-30,GBPUSD,GB,1.5578,0.5086,0.73901,3.311,2.57199,,,0.01860000000000006,0.19,0.27,2.76,2.4899999999999998,1.1525752709291348,,0.010000000000000009,23.54,6.466599360894021,-2.7978279142456373,1.4223151589404959,-5.197030229525651,-0.012011768574406223,0,0.042048613849856475,1.0
2010-11-30,JPYUSD,JP,0.011967448539971278,0.091,0.34,1.161,0.821,,,-0.0030000000000000027,0.19,0.27,2.76,2.4899999999999998,1.1525752709291348,,0.010000000000000009,23.54,6.466599360894021,-3.755623033693567,0.6441630290537681,3.0176735807797783,0.022878199318180137,1,0.019577664569639275,1.0
2010-11-30,NOKUSD,NO,0.16162661020510416,2.25,2.51,3.28,0.77,,,-0.08999999999999986,0.19,0.27,2.76,2.4899999999999998,1.1525752709291348,,0.010000000000000009,23.54,6.466599360894021,-5.1164852014830675,1.612886472459718,-8.326426085111049,0.04914257226811958,1,0.09723862725804966,1.0
2010-11-30,NZDUSD,NZ,0.7445,2.91,3.17,5.49,2.3200000000000003,,,0.22999999999999998,0.19,0.27,2.76,2.4899999999999998,1.1525752709291348,,0.010000000000000009,23.54,6.466599360894021,-2.3889656357502895,6.234705801852786,4.029045906971357,0.03198792423102259,1,0.010289393912172262,1.0
2010-11-30,SEKUSD,SE,0.14260249554367202,1.1,1.11,2.86,1.7499999999999998,,,0.7500000000000001,0.19,0.27,2.76,2.4899999999999998,1.1525752709291348,,0.010000000000000009,23.54,6.466599360894021,-4.487058304625546,4.958774093604745,-0.2941934657352263,0.03710046692106905,1,0.10015326116199907,1.0
2010-12-31,AUDUSD,AU,1.0122,4.75,5.025,5.555,0.5299999999999994,,,0.25,0.18,0.3,3.29,2.99,0.8727272727272695,,-0.010000000000000009,17.75,3.0784398188637763,5.221927336428478,4.879016416943202,11.982275525321464,-0.01452906441415087,0,0.02304789520981353,1.0
2010-12-31,CADUSD,CA,0.9991008092716556,0.997171428571429,0.994,3.2047619047619,2.2107619047619,,,0.04600000000000004,0.18,0.3,3.29,2.99,0.8727272727272695,,-0.010000000000000009,17.75,3.0784398188637763,2.5352775901229694,2.797936430754069,4.41693681247421,-0.0010984074198370712,0,0.0296077593795797,1.0
2010-12-31,CHFUSD,CH,1.0673497705197994,0.04,0.191368111111111,1.674,1.482631888888889,,,-0.04,0.18,0.3,3.29,2.99,0.8727272727272695,,-0.010000000000000009,17.75,3.0784398188637763,6.367759989872733,4.579201222480444,10.03528010326486,-0.003516065632887748,0,0.022887752843456025,1.0
2010-12-31,EURUSD,EZ,1.3269,0.4981,1.02169565217391,4.05349931507171,3.0318036628978,,,0.044499999999999984,0.18,0.3,3.29,2.99,0.8727272727272695,,-0.010000000000000009,17.75,3.0784398188637763,1.7715726578984237,-2.471283189631701,-7.706431188840801,0.03305963683526714,1,0.06661357675817103,1.0
2010-12-31,GBPUSD,GB,1.5392,0.5173,0.74962,3.6098,2.8601799999999997,,,0.01629999999999998,0.18,0.3,3.29,2.99,0.8727272727272695,,-0.010000000000000009,17.75,3.0784398188637763,-1.2011768574406223,-2.1785393917017117,-4.912423369611874,0.04136238902138223,1,0.04173633729622911,1.0
2010-12-31,JPYUSD,JP,0.012244398187829068,0.087,0.34,1.133,0.7929999999999999,,,-0.0040000000000000036,0.18,0.3,3.29,2.99,0.8727272727272695,,-0.010000000000000009,17.75,3.0784398188637763,2.2878199318180137,2.251911139763063,13.077260106390654,-0.0036665892947542744,0,-0.013258115507158053,0.0
2010-12-31,NOKUSD,NO,0.16976775770745622,2.08,2.59,3.61,1.02,,,-0.21999999999999975,0.18,0.3,3.29,2.99,0.8727272727272695,,-0.010000000000000009,17.75,3.0784398188637763,4.914257226811958,0.08145533982826247,-1.720888679378163,0.019629818651107467,1,0.06252145225778971,1.0
2010-12-31,NZDUSD,NZ,0.7687,2.88,3.17,5.82,2.6500000000000004,,,-0.03000000000000025,0.18,0.3,3.29,2.99,0.8727272727272695,,-0.010000000000000009,17.75,3.0784398188637763,3.198792423102259,4.769150942328188,5.783970403084377,0.006224893658034414,1,-0.006263885807772318,0.0
2010-12-31,SEKUSD,SE,0.1479924819819153,1.1,1.28,3.21,1.93,,,0.31000000000000005,0.18,0.3,3.29,2.99,0.8727272727272695,,-0.010000000000000009,17.75,3.0784398188637763,3.7100466921069053,0.08136275662051773,5.696600510399841,0.04933936706188846,1,0.06791944523158544,1.0
2011-01-31,AUDUSD,AU,0.9976,4.75,4.955,5.52,0.5649999999999995,,,0.25,0.17,0.29,3.39,3.1,1.246201865395502,,-0.01999999999999999,19.53,3.2646646356865316,-1.452906441415087,1.8003925161352303,11.716925052453467,0.01965323802283799,1,0.09196932797535326,1.0
2011-01-31,CADUSD,CA,0.998003992015968,0.99239,0.9625,3.253,2.2905,,,-0.0061149999999999816,0.17,0.29,3.39,3.1,1.246201865395502,,-0.01999999999999999,19.53,3.2646646356865316,-0.10984074198370712,1.6529301951210433,6.116457229496697,0.028650033660099564,1,0.054766068201328906,1.0
2011-01-31,CHFUSD,CH,1.0636034886194425,0.04,0.15081019047619,1.818,1.66718980952381,,,-0.010000000000000002,0.17,0.29,3.39,3.1,1.246201865395502,,-0.01999999999999999,19.53,3.2646646356865316,-0.3516065632887748,4.654902258205867,11.5866714405619,0.010370542507724768,1,0.08151510928422129,1.0
2011-01-31,EURUSD,EZ,1.3715,0.659,1.0172380952381,3.93262994368391,2.91539184844581,,,-0.042300000000000004,0.17,0.29,3.39,3.1,1.246201865395502,,-0.01999999999999999,19.53,3.2646646356865316,3.3059636835267137,-1.2966967881122615,-1.1238109937173724,0.005671092703816272,1,0.07755496958521141,1.0
2011-01-31,GBPUSD,GB,1.6042,0.5059,0.76866,3.7273,2.95864,,,-0.0023999999999999577,0.17,0.29,3.39,3.1,1.246201865395502,,-0.01999999999999999,19.53,3.2646646356865316,4.136238902138222,0.1372341304519631,0.20592188487754126,0.01269799340288047,1,0.039659369051547655,1.0
2011-01-31,JPYUSD,JP,0.01219958521410272,0.085,0.34,1.213,0.873,,,-0.0059999999999999915,0.17,0.29,3.39,3.1,1.246201865395502,,-0.01999999999999999,19.53,3.2646646356865316,-0.36665892947542744,-1.8344620313509807,9.76696773181951,0.0003660545462134124,1,0.008084316445192918,1.0
2011-01-31,NOKUSD,NO,0.17313319136411642,2.17,2.59,3.75,1.1600000000000001,,,-0.08999999999999986,0.17,0.29,3.39,3.1,1.246201865395502,,-0.01999999999999999,19.53,3.2646646356865316,1.9629818651107467,1.760753890439637,2.4659252223877326,0.028466236338822615,1,0.09741075875565719,1.0
2011-01-31,NZDUSD,NZ,0.7735,2.92,3.19,5.61,2.4200000000000004,,,-0.020000000000000018,0.17,0.29,3.39,3.1,1.246201865395502,,-0.01999999999999999,19.53,3.2646646356865316,0.6224893658034414,1.4323161531554107,9.329540410598348,-0.027923423976884743,0,0.042150136066935906,1.0
2011-01-31,SEKUSD,SE,0.15547747131440653,1.1,1.49,3.28,1.7899999999999998,,,0.21000000000000008,0.17,0.29,3.39,3.1,1.246201865395502,,-0.01999999999999999,19.53,3.2646646356865316,4.933936706188846,4.156925093670205,13.822356067359376,0.01371342717904156,1,0.06520418622064583,1.0
2011-02-28,AUDUSD,AU,1.0174,4.75,4.9175,5.61,0.6924999999999999,,,0.25,0.16,0.28,3.58,3.3,1.5970623244955018,,-0.03,18.35,6.73057087172515,1.9653238022837989,5.734344697297191,12.69536184984909,0.017923721601126413,1,0.046662972337125186,1.0
2011-02-28,CADUSD,CA,1.0270103728047653,0.993605263157895,0.9525,3.41736842105263,2.4648684210526297,,,-0.004899736842104985,0.16,0.28,3.58,3.3,1.5970623244955018,,-0.03,18.35,6.73057087172515,2.8650033660099563,5.290440214149219,7.734514531294467,0.0020561331393172053,1,0.005045055745828017,1.0
2011-02-28,CHFUSD,CH,1.07469102632993,0.04,0.13954275,1.897,1.75745725,,,-0.010000000000000002,0.16,0.28,3.58,3.3,1.5970623244955018,,-0.03,18.35,6.73057087172515,1.037054250772477,7.053207677356435,14.071936068827839,0.016033275968619004,1,0.08754886692463353,1.0
2011-02-28,EURUSD,EZ,1.3793,0.7071,1.08675,4.47478761734767,3.3880376173476696,,,0.005799999999999916,0.16,0.28,3.58,3.3,1.5970623244955018,,-0.03,18.35,6.73057087172515,0.5671092703816272,5.644645611806764,0.9689362950738689,0.027882847219087625,1,0.04139893238787512,1.0
2011-02-28,GBPUSD,GB,1.6247,0.5084,0.79962,3.8799,3.08028,,,9.999999999998899e-05,0.16,0.28,3.58,3.3,1.5970623244955018,,-0.03,18.35,6.73057087172515,1.269799340288047,4.204861384985648,6.40503450398896,-0.01232404512803359,0,0.011748284179759982,1.0
2011-02-28,JPYUSD,JP,0.0122040517451794,0.093,0.34,1.241,0.901,,,0.0020000000000000018,0.16,0.28,3.58,3.3,1.5970623244955018,,-0.03,18.35,6.73057087172515,0.03660545462134124,1.9577664569639275,8.084972690750103,-0.00995758075861719,0,0.007964264360244222,1.0
2011-02-28,NOKUSD,NO,0.17813245929673305,2.22,2.61,3.81,1.2000000000000002,,,-0.03999999999999959,0.16,0.28,3.58,3.3,1.5970623244955018,,-0.03,18.35,6.73057087172515,2.8466236338822615,9.723862725804967,4.9588896415303285,0.01442539726785963,1,0.04213063956144891,1.0
2011-02-28,NZDUSD,NZ,0.7522,2.91,3.13,5.56,2.4299999999999997,,,-0.029999999999999805,0.16,0.28,3.58,3.3,1.5970623244955018,,-0.03,18.35,6.73057087172515,-2.7923423976884743,1.0289393912172262,7.192191099283141,0.01543464451107801,1,0.09007545394236235,1.0
2011-02-28,SEKUSD,SE,0.15762428675010245,1.46,1.74,3.41,1.6700000000000002,,,0.57,0.16,0.28,3.58,3.3,1.5970623244955018,,-0.03,18.35,6.73057087172515,1.371342717904156,10.015326116199908,11.269460951314091,0.004866650990655419,1,0.02656260178954062,1.0
2011-03-31,AUDUSD,AU,1.0358,4.75,4.92,5.435,0.5149999999999997,,,0.0,0.14,0.28,3.41,3.13,2.1503646750095307,,-0.03999999999999998,17.74,-1.125947858410281,1.7923721601126412,2.304789520981353,12.193093893393598,0.05439236835138886,1,0.03547076456167787,1.0
2011-03-31,CADUSD,CA,1.0291242152927857,0.99414347826087,0.926,3.26652173913043,2.34052173913043,,,-0.0030279503105590244,0.14,0.28,3.41,3.13,2.1503646750095307,,-0.03999999999999998,17.74,-1.125947858410281,0.20561331393172053,2.96077593795797,4.4187734985130005,0.024059901401912137,1,0.007748372873871513,1.0
2011-03-31,CHFUSD,CH,1.0920607185759528,0.04,0.155124173913043,1.931,1.7758758260869572,,,0.0,0.14,0.28,3.41,3.13,2.1503646750095307,,-0.03999999999999998,17.74,-1.125947858410281,1.6033275968619005,2.2887752843456024,13.95197604573662,0.05511129080787751,1,0.0847404855569185,1.0
2011-03-31,EURUSD,EZ,1.4183,0.6587,1.17552173913043,4.487934587834,3.3124128487035702,,,0.16059999999999997,0.14,0.28,3.41,3.13,2.1503646750095307,,-0.03999999999999998,17.74,-1.125947858410281,2.7882847219087625,6.661357675817103,4.743030515972219,0.04400102966230751,1,0.023689535313196508,1.0
2011-03-31,GBPUSD,GB,1.6048,0.5154,0.80913,3.7386,2.92947,,,-0.0019000000000000128,0.14,0.28,3.41,3.13,2.1503646750095307,,-0.03999999999999998,17.74,-1.125947858410281,-1.232404512803359,4.173633729622911,5.521028042853776,0.039285420776700775,1,0.001183247841618329,1.0
2011-03-31,JPYUSD,JP,0.01208313194780087,0.085,0.33615,1.214,0.87785,,,-0.001999999999999988,0.14,0.28,3.41,3.13,2.1503646750095307,,-0.03999999999999998,17.74,-1.125947858410281,-0.995758075861719,-1.3258115507158053,12.094649235745436,0.017675842657596696,1,0.025950048554284066,1.0
2011-03-31,NOKUSD,NO,0.18072071420826255,2.22,2.62,3.77,1.15,,,0.14000000000000012,0.14,0.28,3.41,3.13,2.1503646750095307,,-0.03999999999999998,17.74,-1.125947858410281,1.442539726785963,6.252145225778971,7.068779938881997,0.054519125148974945,1,0.029062485625085177,1.0
2011-03-31,NZDUSD,NZ,0.7639,2.5,2.69,5.58,2.89,,,-0.3799999999999999,0.14,0.28,3.41,3.13,2.1503646750095307,,-0.03999999999999998,17.74,-1.125947858410281,1.543464451107801,-0.6263885807772318,7.345365033491796,0.05463891553274264,1,0.0810592389741151,1.0
2011-03-31,SEKUSD,SE,0.15839325878290622,1.6,1.74,3.35,1.61,,,0.5,0.14,0.28,3.41,3.13,2.1503646750095307,,-0.03999999999999998,17.74,-1.125947858410281,0.4866650990655419,6.791944523158544,13.179548061705294,0.046624108050948854,1,0.0016962456806060011,1.0
2011-04-30,AUDUSD,AU,1.0937,4.75,4.9,5.5125,0.6124999999999998,,,0.0,0.1,0.23,3.46,3.23,2.645949781609236,,-0.07999999999999999,14.75,1.2270297910386363,5.439236835138886,9.196932797535325,16.14921829306319,-0.02565311761539009,0,0.0058346414042100975,1.0
2011-04-30,CADUSD,CA,1.0541851149061776,0.99646,0.965,3.328,2.363,,,-0.0007114285714290292,0.1,0.23,3.46,3.23,2.645949781609236,,-0.07999999999999999,14.75,1.2270297910386363,2.405990140191214,5.476606820132891,6.390580994911178,-0.021070978795401325,0,-0.005571630707681005,0.0
2011-04-30,CHFUSD,CH,1.1539349180706209,0.04,0.139454111111111,2.083,1.9435458888888892,,,0.0,0.1,0.23,3.46,3.23,2.645949781609236,,-0.07999999999999999,14.75,1.2270297910386363,5.511129080787751,8.151510928422129,21.707857751586225,0.016404300148137013,1,0.09495252394620501,1.0
2011-04-30,EURUSD,EZ,1.4821,0.9661,1.32121052631579,4.66041137228633,3.33920084597054,,,0.46799999999999997,0.1,0.23,3.46,3.23,2.645949781609236,,-0.07999999999999999,14.75,1.2270297910386363,4.400102966230751,7.755496958521141,10.81306941125485,-0.030484944493520016,0,-0.02965056814140038,0.0
2011-04-30,GBPUSD,GB,1.6691,0.524,0.82096,3.7619,2.94094,,,0.006700000000000039,0.1,0.23,3.46,3.23,2.645949781609236,,-0.07999999999999999,14.75,1.2270297910386363,3.9285420776700777,3.9659369051547655,8.64940844328247,-0.015213091468907203,0,-0.01424026960097724,0.0
2011-04-30,JPYUSD,JP,0.012298610257040954,0.062,0.33286,1.215,0.8821400000000001,,,-0.024999999999999994,0.1,0.23,3.46,3.23,2.645949781609236,,-0.07999999999999999,14.75,1.2270297910386363,1.7675842657596696,0.8084316445192918,14.75757096835304,0.00024600246126471603,1,0.05212865411027323,1.0
2011-04-30,NOKUSD,NO,0.19084697889232413,2.24,2.69,3.79,1.1,,,0.16000000000000014,0.1,0.23,3.46,3.23,2.645949781609236,,-0.07999999999999999,14.75,1.2270297910386363,5.4519125148974945,9.74107587556572,11.87537634180611,-0.026813882855385662,0,-0.025475244348121207,0.0
2011-04-30,NZDUSD,NZ,0.8068,2.5,2.65,5.7,3.0500000000000003,,,-0.3799999999999999,0.1,0.23,3.46,3.23,2.645949781609236,,-0.07999999999999999,14.75,1.2270297910386363,5.463891553274264,4.21501360669359,9.72952921187451,0.020001893898541706,1,0.08411510288096388,1.0
2011-04-30,SEKUSD,SE,0.16595306847223604,1.6,1.8,3.3,1.4999999999999998,,,0.5,0.1,0.23,3.46,3.23,2.645949781609236,,-0.07999999999999999,14.75,1.2270297910386363,4.662410805094885,6.520418622064583,18.300449700240407,-0.024928157252063654,0,-0.042274687730164295,0.0
2011-05-31,AUDUSD,AU,1.066,4.75,5.0025,5.325,0.3224999999999998,,,0.0,0.09,0.21,3.17,2.96,3.150120186231198,,-0.07,15.45,-0.6921908007097577,-2.565311761539009,4.666297233712519,22.74916397204722,0.006731513825679103,1,0.003932221151414381,1.0
2011-05-31,CADUSD,CA,1.0322047894302229,0.996533333333333,0.9625,3.15190476190476,2.1894047619047603,,,0.002928070175438058,0.09,0.21,3.17,2.96,3.150120186231198,,-0.07,15.45,-0.6921908007097577,-2.1070978795401327,0.5045055745828018,8.020149580286953,0.004759450267360701,1,-0.009758179224500459,0.0
2011-05-31,CHFUSD,CH,1.1730205278592374,0.09,0.119449863636364,1.849,1.729550136363636,,,0.049999999999999996,0.09,0.21,3.17,2.96,3.150120186231198,,-0.07,15.45,-0.6921908007097577,1.6404300148137012,8.754886692463353,30.229617202364018,0.01322489460090398,1,0.05882272714257125,1.0
2011-05-31,EURUSD,EZ,1.4376,1.0334,1.42509090909091,4.36747925922629,2.9423883501353796,,,0.32630000000000015,0.09,0.21,3.17,2.96,3.150120186231198,,-0.07,15.45,-0.6921908007097577,-3.0484944493520016,4.139893238787512,15.036680708838517,0.010173450144409013,1,0.002084636985913324,1.0
2011-05-31,GBPUSD,GB,1.6439,0.5217,0.82344,3.5053,2.6818600000000004,,,0.01330000000000009,0.09,0.21,3.17,2.96,3.150120186231198,,-0.07,15.45,-0.6921908007097577,-1.5213091468907203,1.1748284179759982,12.605978749454245,-0.022889081466175243,0,-0.010395104000339994,0.0
2011-05-31,JPYUSD,JP,0.01230163611760364,0.069,0.33214,1.118,0.7858600000000001,,,-0.023999999999999994,0.09,0.21,3.17,2.96,3.150120186231198,,-0.07,15.45,-0.6921908007097577,0.024600246126471603,0.7964264360244222,11.074640394325552,0.008028203435422654,1,0.06073226692599132,1.0
2011-05-31,NOKUSD,NO,0.18579762922225113,2.44,2.72,3.48,0.7599999999999998,,,0.21999999999999975,0.09,0.21,3.17,2.96,3.150120186231198,,-0.07,15.45,-0.6921908007097577,-2.6813882855385662,4.213063956144891,17.891877390181786,0.0013572433314958943,1,0.006187584971877769,1.0
2011-05-31,NZDUSD,NZ,0.8231,2.45,2.66,5.23,2.5700000000000003,,,-0.45999999999999996,0.09,0.21,3.17,2.96,3.150120186231198,,-0.07,15.45,-0.6921908007097577,2.0001893898541705,9.007545394236235,19.127906271658283,0.006418429542830756,1,0.038140721183311216,1.0
2011-05-31,SEKUSD,SE,0.16186730118648732,1.85,1.91,3.01,1.0999999999999999,,,0.3900000000000001,0.09,0.21,3.17,2.96,3.150120186231198,,-0.07,15.45,-0.6921908007097577,-2.4928157252063654,2.656260178954062,23.240145945470147,-0.0199997051182792,0,-0.02310465810782847,0.0
2011-06-30,AUDUSD,AU,1.0732,4.75,4.9925,5.16,0.16750000000000043,,,0.0,0.09,0.22,3.0,2.78,3.4894855080469966,,-0.07,16.52,-4.284749406159738,0.6731513825679103,3.547076456167787,23.551948275956597,0.024756245193921084,1,-0.09657822159583639,0.0
2011-06-30,CADUSD,CA,1.0371292263015972,0.997581818181818,0.928,2.98772727272727,2.05972727272727,,,0.003976555023923023,0.09,0.22,3.0,2.78,3.4894855080469966,,-0.07,16.52,-4.284749406159738,0.47594502673607014,0.7748372873871513,9.529132273150772,0.010739897820359619,1,-0.07461899810496407,0.0
2011-06-30,CHFUSD,CH,1.188636633781053,0.09,0.10205965,1.739,1.6369403500000002,,,0.049999999999999996,0.09,0.22,3.0,2.78,3.4894855080469966,,-0.07,16.52,-4.284749406159738,1.322489460090398,8.47404855569185,24.735769568966525,0.06532332919716402,1,-0.07276561024514268,0.0
2011-06-30,EURUSD,EZ,1.4523,1.124,1.48859090909091,4.37438377753443,2.8857928684435197,,,0.41690000000000016,0.09,0.22,3.0,2.78,3.4894855080469966,,-0.07,16.52,-4.284749406159738,1.0173450144409013,2.368953531319651,16.686631239282317,-0.009339073792289376,0,-0.0768288457842548,0.0
2011-06-30,GBPUSD,GB,1.6067,0.5311,0.82512,3.4144,2.58928,,,0.022700000000000053,0.09,0.22,3.0,2.78,3.4894855080469966,,-0.07,16.52,-4.284749406159738,-2.2889081466175245,0.1183247841618329,7.225686825752065,0.023861903334105206,1,-0.027959285486820196,0.0
2011-06-30,JPYUSD,JP,0.01240079365079365,0.069,0.33214,1.084,0.7518600000000001,,,-0.023999999999999994,0.09,0.22,3.0,2.78,3.4894855080469966,,-0.07,16.52,-4.284749406159738,0.8028203435422654,2.5950048554284066,9.289474695620026,0.04385444821358586,1,0.04567003683318838,1.0
2011-06-30,NOKUSD,NO,0.18604997302275392,2.56,2.85,3.36,0.5099999999999998,,,0.33999999999999986,0.09,0.22,3.0,2.78,3.4894855080469966,,-0.07,16.52,-4.284749406159738,0.13572433314958943,2.9062485625085177,18.735084297488335,-1.86048242314385e-05,0,-0.08244273226832566,0.0
2011-06-30,NZDUSD,NZ,0.8284,2.46,2.65,5.04,2.39,,,-0.4500000000000002,0.09,0.22,3.0,2.78,3.4894855080469966,,-0.07,16.52,-4.284749406159738,0.6418429542830756,8.10592389741151,18.265961489487292,0.05769477943959142,1,-0.07635765006007694,0.0
2011-06-30,SEKUSD,SE,0.1586621606613039,1.85,1.85,2.89,1.04,,,0.3900000000000001,0.09,0.22,3.0,2.78,3.4894855080469966,,-0.07,16.52,-4.284749406159738,-1.9999705118279199,0.1696245680606001,20.698566138650886,0.002653174640178557,1,-0.0787347205229616,0.0
2011-07-31,AUDUSD,AU,1.1001,4.75,4.955,5.02,0.0649999999999995,,,0.0,0.07,0.24,3.0,2.76,3.3997298655320307,,-0.03,25.25,2.278058649755965,2.4756245193921083,0.5834641404210097,19.511092891226497,-0.027555537868185806,0,-0.03618922513140701,0.0
2011-07-31,CADUSD,CA,1.048327916972429,0.998455,0.9225,2.9385,2.016,,,0.001994999999999969,0.07,0.24,3.0,2.76,3.3997298655320307,,-0.03,25.25,2.278058649755965,1.0739897820359618,-0.5571630707681006,7.607539438135152,-0.02525752731222078,0,-0.04037320948284914,0.0
2011-07-31,CHFUSD,CH,1.268874508311128,0.05,0.0909554761904762,1.436,1.3450445238095237,,,0.010000000000000002,0.07,0.24,3.0,2.76,3.3997298655320307,,-0.03,25.25,2.278058649755965,6.532332919716402,9.4952523946205,27.831208325536476,-0.01972549665549675,0,-0.09955764375859319,0.0
2011-07-31,EURUSD,EZ,1.4388,1.0118,1.59761904761905,4.59668337452333,2.9990643269042803,,,0.045700000000000074,0.07,0.24,3.0,2.76,3.3997298655320307,,-0.03,25.25,2.278058649755965,-0.9339073792289376,-2.9650568141400377,9.615151221847873,0.0012502606337936872,1,-0.031130094456820134,0.0
2011-07-31,GBPUSD,GB,1.6455,0.5228,0.8289,3.3137,2.4848,,,-0.0011999999999999789,0.07,0.24,3.0,2.76,3.3997298655320307,,-0.03,25.25,2.278058649755965,2.3861903334105206,-1.424026960097724,4.6077347641673425,-0.011367925868269957,0,-0.019266763604160575,0.0
2011-07-31,JPYUSD,JP,0.012956724540036277,0.073,0.33214,1.075,0.74286,,,0.010999999999999996,0.07,0.24,3.0,2.76,3.3997298655320307,,-0.03,25.25,2.278058649755965,4.385444821358586,5.212865411027323,11.319448165507406,0.008849615276982803,1,-0.010183781212036003,0.0
2011-07-31,NOKUSD,NO,0.18604651162790697,2.44,2.94,3.24,0.30000000000000027,,,0.19999999999999973,0.07,0.24,3.0,2.76,3.3997298655320307,,-0.03,25.25,2.278058649755965,-0.00186048242314385,-2.5475244348121207,11.755561961843796,0.004848946464613313,1,-0.025368504373624923,0.0
2011-07-31,NZDUSD,NZ,0.8776,2.4,2.71,5.07,2.3600000000000003,,,-0.10000000000000009,0.07,0.24,3.0,2.76,3.3997298655320307,,-0.03,25.25,2.278058649755965,5.769477943959142,8.411510288096387,18.95031625748195,-0.02597248779911096,0,-0.07769056879934252,0.0
2011-07-31,SEKUSD,SE,0.15908367801463572,2.06,1.8,2.75,0.95,,,0.45999999999999996,0.07,0.24,3.0,2.76,3.3997298655320307,,-0.03,25.25,2.278058649755965,0.2653174640178557,-4.2274687730164295,13.536712312085086,-0.005758127629727827,0,-0.02784602836648964,0.0
2011-08-31,AUDUSD,AU,1.0702,4.75,4.8575,4.4925,-0.3650000000000002,,,0.0,0.1,0.29,2.3,2.01,3.597476068144334,,0.010000000000000009,31.62,-11.467632067832124,-2.7555537868185804,0.39322211514143807,18.325639840639496,-0.09377892892157166,0,-0.043738471551834135,0.0
2011-08-31,CADUSD,CA,1.0221813349688236,1.00026818181818,0.874,2.44636363636364,1.5723636363636397,,,0.003734848484846953,0.1,0.29,2.3,2.01,3.597476068144334,,0.010000000000000009,31.62,-11.467632067832124,-2.5257527312220778,-0.9758179224500458,8.397429843820664,-0.06010136861310291,0,-0.04164349079308946,0.0
2011-08-31,CHFUSD,CH,1.244090569793481,-0.29,-0.0675968,1.133,1.2005968,,,-0.38,0.1,0.29,2.3,2.01,3.597476068144334,,0.010000000000000009,31.62,-11.467632067832124,-1.9725496655496748,5.882272714257125,23.329340946078688,-0.11836344278680995,0,-0.12475324088558093,0.0
2011-08-31,EURUSD,EZ,1.4406,0.9058,1.55208695652174,4.20449278450583,2.65240582798409,,,-0.12760000000000005,0.1,0.29,2.3,2.01,3.597476068144334,,0.010000000000000009,31.62,-11.467632067832124,0.12502606337936872,0.2084636985913324,12.572788196239134,-0.06874003262575912,0,-0.06844265696376545,0.0
2011-08-31,GBPUSD,GB,1.6269,0.538,0.85782,2.7833,1.92548,,,0.01629999999999998,0.1,0.29,2.3,2.01,3.597476068144334,,0.010000000000000009,31.62,-11.467632067832124,-1.1367925868269957,-1.0395104000339994,5.7624945618681425,-0.040453262952655444,0,-0.03528232353642341,0.0
2011-08-31,JPYUSD,JP,0.013071895424836602,0.081,0.32857,1.023,0.6944299999999999,,,0.011999999999999997,0.1,0.29,2.3,2.01,3.597476068144334,,0.010000000000000009,31.62,-11.467632067832124,0.8849615276982803,6.073226692599132,9.47158261464125,-0.007034026657380288,0,-0.014018921179331123,0.0
