DATE,us10y,de10y,yield_differential
1984-11-22 00:00:00+00:00,11.39,7.4,3.99
1984-11-23 00:00:00+00:00,11.24,7.4,3.84
1984-11-26 00:00:00+00:00,11.28,7.4,3.879999999999999
1984-11-27 00:00:00+00:00,11.28,7.4,3.879999999999999
1984-11-28 00:00:00+00:00,11.38,7.4,3.9800000000000004
1984-11-29 00:00:00+00:00,11.42,7.4,4.02
1984-11-30 00:00:00+00:00,11.58,7.4,4.18
1984-12-01 00:00:00+00:00,11.58,7.2,4.38
1984-12-03 00:00:00+00:00,11.56,7.2,4.36
1984-12-04 00:00:00+00:00,11.52,7.2,4.319999999999999
1984-12-05 00:00:00+00:00,11.52,7.2,4.319999999999999
1984-12-06 00:00:00+00:00,11.61,7.2,4.409999999999999
1984-12-07 00:00:00+00:00,11.7,7.2,4.499999999999999
1984-12-10 00:00:00+00:00,11.66,7.2,4.46
1984-12-11 00:00:00+00:00,11.57,7.2,4.37
1984-12-12 00:00:00+00:00,11.54,7.2,4.339999999999999
1984-12-13 00:00:00+00:00,11.7,7.2,4.499999999999999
1984-12-14 00:00:00+00:00,11.56,7.2,4.36
1984-12-17 00:00:00+00:00,11.49,7.2,4.29
1984-12-18 00:00:00+00:00,11.29,7.2,4.089999999999999
1984-12-19 00:00:00+00:00,11.34,7.2,4.14
1984-12-20 00:00:00+00:00,11.37,7.2,4.169999999999999
1984-12-21 00:00:00+00:00,11.34,7.2,4.14
1984-12-24 00:00:00+00:00,11.31,7.2,4.11
1984-12-25 00:00:00+00:00,11.31,7.2,4.11
1984-12-26 00:00:00+00:00,11.45,7.2,4.249999999999999
1984-12-27 00:00:00+00:00,11.45,7.2,4.249999999999999
1984-12-28 00:00:00+00:00,11.46,7.2,4.260000000000001
1984-12-31 00:00:00+00:00,11.55,7.2,4.3500000000000005
1985-01-01 00:00:00+00:00,11.55,7.3,4.250000000000001
1985-01-02 00:00:00+00:00,11.7,7.3,4.3999999999999995
1985-01-03 00:00:00+00:00,11.62,7.3,4.319999999999999
1985-01-04 00:00:00+00:00,11.67,7.3,4.37
1985-01-07 00:00:00+00:00,11.5,7.3,4.2
1985-01-08 00:00:00+00:00,11.45,7.3,4.1499999999999995
1985-01-09 00:00:00+00:00,11.47,7.3,4.170000000000001
1985-01-10 00:00:00+00:00,11.48,7.3,4.180000000000001
1985-01-11 00:00:00+00:00,11.59,7.3,4.29
1985-01-14 00:00:00+00:00,11.6,7.3,4.3
1985-01-15 00:00:00+00:00,11.49,7.3,4.19
1985-01-16 00:00:00+00:00,11.51,7.3,4.21
1985-01-17 00:00:00+00:00,11.48,7.3,4.180000000000001
1985-01-18 00:00:00+00:00,11.39,7.3,4.090000000000001
1985-01-21 00:00:00+00:00,11.39,7.3,4.090000000000001
1985-01-22 00:00:00+00:00,11.27,7.3,3.9699999999999998
1985-01-23 00:00:00+00:00,11.21,7.3,3.910000000000001
1985-01-24 00:00:00+00:00,11.06,7.3,3.7600000000000007
1985-01-25 00:00:00+00:00,11.11,7.3,3.8099999999999996
1985-01-28 00:00:00+00:00,11.11,7.3,3.8099999999999996
1985-01-29 00:00:00+00:00,11.11,7.3,3.8099999999999996
1985-01-30 00:00:00+00:00,11.08,7.3,3.7800000000000002
1985-01-31 00:00:00+00:00,11.17,7.3,3.87
1985-02-01 00:00:00+00:00,11.29,7.6,3.6899999999999995
1985-02-04 00:00:00+00:00,11.35,7.6,3.75
1985-02-05 00:00:00+00:00,11.3,7.6,3.700000000000001
1985-02-06 00:00:00+00:00,11.4,7.6,3.8000000000000007
1985-02-07 00:00:00+00:00,11.41,7.6,3.8100000000000005
1985-02-08 00:00:00+00:00,11.37,7.6,3.7699999999999996
1985-02-11 00:00:00+00:00,11.42,7.6,3.8200000000000003
1985-02-12 00:00:00+00:00,11.42,7.6,3.8200000000000003
1985-02-13 00:00:00+00:00,11.39,7.6,3.790000000000001
1985-02-14 00:00:00+00:00,11.29,7.6,3.6899999999999995
1985-02-15 00:00:00+00:00,11.38,7.6,3.780000000000001
1985-02-18 00:00:00+00:00,11.38,7.6,3.780000000000001
1985-02-19 00:00:00+00:00,11.37,7.6,3.7699999999999996
1985-02-20 00:00:00+00:00,11.52,7.6,3.92
1985-02-21 00:00:00+00:00,11.64,7.6,4.040000000000001
1985-02-22 00:00:00+00:00,11.76,7.6,4.16
1985-02-25 00:00:00+00:00,11.75,7.6,4.15
1985-02-26 00:00:00+00:00,11.72,7.6,4.120000000000001
1985-02-27 00:00:00+00:00,11.89,7.6,4.290000000000001
1985-02-28 00:00:00+00:00,11.91,7.6,4.3100000000000005
1985-03-01 00:00:00+00:00,11.86,7.7,4.159999999999999
1985-03-04 00:00:00+00:00,11.93,7.7,4.2299999999999995
1985-03-05 00:00:00+00:00,11.86,7.7,4.159999999999999
1985-03-06 00:00:00+00:00,11.92,7.7,4.22
1985-03-07 00:00:00+00:00,11.94,7.7,4.239999999999999
1985-03-08 00:00:00+00:00,11.71,7.7,4.010000000000001
1985-03-11 00:00:00+00:00,11.72,7.7,4.0200000000000005
1985-03-12 00:00:00+00:00,11.78,7.7,4.079999999999999
1985-03-13 00:00:00+00:00,11.9,7.7,4.2
1985-03-14 00:00:00+00:00,11.92,7.7,4.22
1985-03-15 00:00:00+00:00,11.93,7.7,4.2299999999999995
1985-03-18 00:00:00+00:00,12.02,7.7,4.319999999999999
1985-03-19 00:00:00+00:00,11.99,7.7,4.29
1985-03-20 00:00:00+00:00,11.91,7.7,4.21
1985-03-21 00:00:00+00:00,11.82,7.7,4.12
1985-03-22 00:00:00+00:00,11.88,7.7,4.180000000000001
1985-03-25 00:00:00+00:00,11.86,7.7,4.159999999999999
1985-03-26 00:00:00+00:00,11.77,7.7,4.069999999999999
1985-03-27 00:00:00+00:00,11.84,7.7,4.14
1985-03-28 00:00:00+00:00,11.75,7.7,4.05
1985-03-29 00:00:00+00:00,11.65,7.7,3.95
1985-04-01 00:00:00+00:00,11.66,7.4,4.26
1985-04-02 00:00:00+00:00,11.7,7.4,4.299999999999999
1985-04-03 00:00:00+00:00,11.73,7.4,4.33
1985-04-04 00:00:00+00:00,11.75,7.4,4.35
1985-04-05 00:00:00+00:00,11.75,7.4,4.35
1985-04-08 00:00:00+00:00,11.77,7.4,4.369999999999999
1985-04-09 00:00:00+00:00,11.66,7.4,4.26
1985-04-10 00:00:00+00:00,11.58,7.4,4.18
1985-04-11 00:00:00+00:00,11.42,7.4,4.02
1985-04-12 00:00:00+00:00,11.43,7.4,4.029999999999999
1985-04-15 00:00:00+00:00,11.37,7.4,3.969999999999999
1985-04-16 00:00:00+00:00,11.25,7.4,3.85
1985-04-17 00:00:00+00:00,11.29,7.4,3.889999999999999
1985-04-18 00:00:00+00:00,11.13,7.4,3.73
1985-04-19 00:00:00+00:00,11.16,7.4,3.76
1985-04-22 00:00:00+00:00,11.13,7.4,3.73
1985-04-23 00:00:00+00:00,11.25,7.4,3.85
1985-04-24 00:00:00+00:00,11.25,7.4,3.85
1985-04-25 00:00:00+00:00,11.37,7.4,3.969999999999999
1985-04-26 00:00:00+00:00,11.35,7.4,3.9499999999999993
1985-04-29 00:00:00+00:00,11.47,7.4,4.07
1985-04-30 00:00:00+00:00,11.41,7.4,4.01
1985-05-01 00:00:00+00:00,11.27,7.2,4.069999999999999
1985-05-02 00:00:00+00:00,11.29,7.2,4.089999999999999
1985-05-03 00:00:00+00:00,11.21,7.2,4.010000000000001
1985-05-06 00:00:00+00:00,11.19,7.2,3.9899999999999993
1985-05-07 00:00:00+00:00,11.17,7.2,3.97
1985-05-08 00:00:00+00:00,11.26,7.2,4.06
1985-05-09 00:00:00+00:00,11.2,7.2,3.999999999999999
1985-05-10 00:00:00+00:00,11.04,7.2,3.839999999999999
1985-05-13 00:00:00+00:00,11.04,7.2,3.839999999999999
1985-05-14 00:00:00+00:00,10.87,7.2,3.669999999999999
1985-05-15 00:00:00+00:00,10.89,7.2,3.69
1985-05-16 00:00:00+00:00,10.81,7.2,3.61
1985-05-17 00:00:00+00:00,10.84,7.2,3.64
1985-05-20 00:00:00+00:00,10.56,7.2,3.3600000000000003
1985-05-21 00:00:00+00:00,10.6,7.2,3.3999999999999995
1985-05-22 00:00:00+00:00,10.62,7.2,3.419999999999999
1985-05-23 00:00:00+00:00,10.64,7.2,3.4400000000000004
1985-05-24 00:00:00+00:00,10.57,7.2,3.37
1985-05-27 00:00:00+00:00,10.57,7.2,3.37
1985-05-28 00:00:00+00:00,10.43,7.2,3.2299999999999995
1985-05-29 00:00:00+00:00,10.46,7.2,3.2600000000000007
1985-05-30 00:00:00+00:00,10.39,7.2,3.1900000000000004
1985-05-31 00:00:00+00:00,10.28,7.2,3.079999999999999
1985-06-01 00:00:00+00:00,10.28,7.1,3.18
1985-06-03 00:00:00+00:00,10.05,7.1,2.950000000000001
1985-06-04 00:00:00+00:00,10.05,7.1,2.950000000000001
1985-06-05 00:00:00+00:00,9.83,7.1,2.7300000000000004
1985-06-06 00:00:00+00:00,9.89,7.1,2.790000000000001
1985-06-07 00:00:00+00:00,10.19,7.1,3.09
1985-06-10 00:00:00+00:00,10.16,7.1,3.0600000000000005
1985-06-11 00:00:00+00:00,10.08,7.1,2.9800000000000004
1985-06-12 00:00:00+00:00,10.16,7.1,3.0600000000000005
1985-06-13 00:00:00+00:00,10.21,7.1,3.110000000000001
1985-06-14 00:00:00+00:00,9.98,7.1,2.880000000000001
1985-06-17 00:00:00+00:00,9.97,7.1,2.870000000000001
1985-06-18 00:00:00+00:00,9.9,7.1,2.8000000000000007
1985-06-19 00:00:00+00:00,10.04,7.1,2.9399999999999995
1985-06-20 00:00:00+00:00,10.14,7.1,3.040000000000001
1985-06-21 00:00:00+00:00,10.34,7.1,3.24
1985-06-24 00:00:00+00:00,10.45,7.1,3.35
1985-06-25 00:00:00+00:00,10.5,7.1,3.4000000000000004
1985-06-26 00:00:00+00:00,10.54,7.1,3.4399999999999995
1985-06-27 00:00:00+00:00,10.39,7.1,3.290000000000001
1985-06-28 00:00:00+00:00,10.25,7.1,3.1500000000000004
1985-07-01 00:00:00+00:00,10.19,6.9,3.289999999999999
1985-07-02 00:00:00+00:00,10.2,6.9,3.299999999999999
1985-07-03 00:00:00+00:00,10.23,6.9,3.33
1985-07-04 00:00:00+00:00,10.23,6.9,3.33
1985-07-05 00:00:00+00:00,9.93,6.9,3.03
1985-07-08 00:00:00+00:00,10.05,6.9,3.1500000000000004
1985-07-09 00:00:00+00:00,10.05,6.9,3.1500000000000004
1985-07-10 00:00:00+00:00,10.07,6.9,3.17
1985-07-11 00:00:00+00:00,10.22,6.9,3.3200000000000003
1985-07-12 00:00:00+00:00,10.23,6.9,3.33
1985-07-15 00:00:00+00:00,10.22,6.9,3.3200000000000003
1985-07-16 00:00:00+00:00,10.15,6.9,3.25
1985-07-17 00:00:00+00:00,10.12,6.9,3.219999999999999
1985-07-18 00:00:00+00:00,10.3,6.9,3.4000000000000004
1985-07-19 00:00:00+00:00,10.34,6.9,3.4399999999999995
1985-07-22 00:00:00+00:00,10.46,6.9,3.5600000000000005
1985-07-23 00:00:00+00:00,10.47,6.9,3.5700000000000003
1985-07-24 00:00:00+00:00,10.51,6.9,3.6099999999999994
1985-07-25 00:00:00+00:00,10.52,6.9,3.619999999999999
1985-07-26 00:00:00+00:00,10.59,6.9,3.69
1985-07-29 00:00:00+00:00,10.67,6.9,3.77
1985-07-30 00:00:00+00:00,10.66,6.9,3.76
1985-07-31 00:00:00+00:00,10.57,6.9,3.67
1985-08-01 00:00:00+00:00,10.51,6.7,3.8099999999999996
1985-08-02 00:00:00+00:00,10.66,6.7,3.96
1985-08-05 00:00:00+00:00,10.64,6.7,3.9400000000000004
1985-08-06 00:00:00+00:00,10.65,6.7,3.95
1985-08-07 00:00:00+00:00,10.55,6.7,3.8500000000000005
1985-08-08 00:00:00+00:00,10.43,6.7,3.7299999999999995
1985-08-09 00:00:00+00:00,10.37,6.7,3.669999999999999
1985-08-12 00:00:00+00:00,10.38,6.7,3.6800000000000006
1985-08-13 00:00:00+00:00,10.46,6.7,3.7600000000000007
1985-08-14 00:00:00+00:00,10.38,6.7,3.6800000000000006
1985-08-15 00:00:00+00:00,10.36,6.7,3.6599999999999993
1985-08-16 00:00:00+00:00,10.26,6.7,3.5599999999999996
1985-08-19 00:00:00+00:00,10.23,6.7,3.5300000000000002
1985-08-20 00:00:00+00:00,10.2,6.7,3.499999999999999
1985-08-21 00:00:00+00:00,10.12,6.7,3.419999999999999
1985-08-22 00:00:00+00:00,10.1,6.7,3.3999999999999995
1985-08-23 00:00:00+00:00,10.14,6.7,3.4400000000000004
1985-08-26 00:00:00+00:00,10.18,6.7,3.4799999999999995
1985-08-27 00:00:00+00:00,10.12,6.7,3.419999999999999
1985-08-28 00:00:00+00:00,10.16,6.7,3.46
1985-08-29 00:00:00+00:00,10.12,6.7,3.419999999999999
1985-08-30 00:00:00+00:00,10.28,6.7,3.579999999999999
1985-09-01 00:00:00+00:00,10.28,6.5,3.7799999999999994
1985-09-02 00:00:00+00:00,10.28,6.5,3.7799999999999994
1985-09-03 00:00:00+00:00,10.24,6.5,3.74
1985-09-04 00:00:00+00:00,10.16,6.5,3.66
1985-09-05 00:00:00+00:00,10.27,6.5,3.7699999999999996
1985-09-06 00:00:00+00:00,10.5,6.5,4.0
1985-09-09 00:00:00+00:00,10.49,6.5,3.99
1985-09-10 00:00:00+00:00,10.48,6.5,3.9800000000000004
1985-09-11 00:00:00+00:00,10.51,6.5,4.01
1985-09-12 00:00:00+00:00,10.52,6.5,4.02
1985-09-13 00:00:00+00:00,10.4,6.5,3.9000000000000004
1985-09-16 00:00:00+00:00,10.37,6.5,3.869999999999999
1985-09-17 00:00:00+00:00,10.41,6.5,3.91
1985-09-18 00:00:00+00:00,10.43,6.5,3.9299999999999997
1985-09-19 00:00:00+00:00,10.43,6.5,3.9299999999999997
1985-09-20 00:00:00+00:00,10.36,6.5,3.8599999999999994
1985-09-23 00:00:00+00:00,10.39,6.5,3.890000000000001
1985-09-24 00:00:00+00:00,10.33,6.5,3.83
1985-09-25 00:00:00+00:00,10.27,6.5,3.7699999999999996
1985-09-26 00:00:00+00:00,10.22,6.5,3.7200000000000006
1985-09-27 00:00:00+00:00,10.22,6.5,3.7200000000000006
1985-09-30 00:00:00+00:00,10.31,6.5,3.8100000000000005
1985-10-01 00:00:00+00:00,10.29,6.7,3.589999999999999
1985-10-02 00:00:00+00:00,10.3,6.7,3.6000000000000005
1985-10-03 00:00:00+00:00,10.32,6.7,3.62
1985-10-04 00:00:00+00:00,10.36,6.7,3.6599999999999993
1985-10-07 00:00:00+00:00,10.42,6.7,3.7199999999999998
1985-10-08 00:00:00+00:00,10.36,6.7,3.6599999999999993
1985-10-09 00:00:00+00:00,10.37,6.7,3.669999999999999
1985-10-10 00:00:00+00:00,10.35,6.7,3.6499999999999995
1985-10-11 00:00:00+00:00,10.34,6.7,3.6399999999999997
1985-10-14 00:00:00+00:00,10.34,6.7,3.6399999999999997
1985-10-15 00:00:00+00:00,10.3,6.7,3.6000000000000005
1985-10-16 00:00:00+00:00,10.25,6.7,3.55
1985-10-17 00:00:00+00:00,10.21,6.7,3.5100000000000007
1985-10-18 00:00:00+00:00,10.17,6.7,3.4699999999999998
1985-10-21 00:00:00+00:00,10.18,6.7,3.4799999999999995
1985-10-22 00:00:00+00:00,10.12,6.7,3.419999999999999
1985-10-23 00:00:00+00:00,10.14,6.7,3.4400000000000004
1985-10-24 00:00:00+00:00,10.15,6.7,3.45
1985-10-25 00:00:00+00:00,10.21,6.7,3.5100000000000007
1985-10-28 00:00:00+00:00,10.28,6.7,3.579999999999999
1985-10-29 00:00:00+00:00,10.11,6.7,3.4099999999999993
1985-10-30 00:00:00+00:00,9.97,6.7,3.2700000000000005
1985-10-31 00:00:00+00:00,10.01,6.7,3.3099999999999996
1985-11-01 00:00:00+00:00,9.98,6.8,3.1800000000000006
1985-11-04 00:00:00+00:00,9.98,6.8,3.1800000000000006
1985-11-05 00:00:00+00:00,9.93,6.8,3.13
1985-11-06 00:00:00+00:00,9.93,6.8,3.13
1985-11-07 00:00:00+00:00,9.91,6.8,3.1100000000000003
1985-11-08 00:00:00+00:00,9.84,6.8,3.04
1985-11-11 00:00:00+00:00,9.84,6.8,3.04
1985-11-12 00:00:00+00:00,9.74,6.8,2.9400000000000004
1985-11-13 00:00:00+00:00,9.78,6.8,2.9799999999999995
1985-11-14 00:00:00+00:00,9.84,6.8,3.04
1985-11-15 00:00:00+00:00,9.92,6.8,3.12
1985-11-18 00:00:00+00:00,9.72,6.8,2.920000000000001
1985-11-19 00:00:00+00:00,9.73,6.8,2.9300000000000006
1985-11-20 00:00:00+00:00,9.72,6.8,2.920000000000001
1985-11-21 00:00:00+00:00,9.58,6.8,2.7800000000000002
1985-11-22 00:00:00+00:00,9.66,6.8,2.8600000000000003
1985-11-25 00:00:00+00:00,9.68,6.8,2.88
1985-11-26 00:00:00+00:00,9.68,6.8,2.88
1985-11-27 00:00:00+00:00,9.64,6.8,2.8400000000000007
1985-11-28 00:00:00+00:00,9.64,6.8,2.8400000000000007
1985-11-29 00:00:00+00:00,9.59,6.8,2.79
1985-12-01 00:00:00+00:00,9.59,6.6,2.99
1985-12-02 00:00:00+00:00,9.69,6.6,3.09
1985-12-03 00:00:00+00:00,9.68,6.6,3.08
1985-12-04 00:00:00+00:00,9.63,6.6,3.030000000000001
1985-12-05 00:00:00+00:00,9.62,6.6,3.0199999999999996
1985-12-06 00:00:00+00:00,9.65,6.6,3.0500000000000007
1985-12-09 00:00:00+00:00,9.49,6.6,2.890000000000001
1985-12-10 00:00:00+00:00,9.36,6.6,2.76
1985-12-11 00:00:00+00:00,9.2,6.6,2.5999999999999996
1985-12-12 00:00:00+00:00,9.27,6.6,2.67
1985-12-13 00:00:00+00:00,9.21,6.6,2.610000000000001
1985-12-16 00:00:00+00:00,9.16,6.6,2.5600000000000005
1985-12-17 00:00:00+00:00,9.04,6.6,2.4399999999999995
1985-12-18 00:00:00+00:00,9.11,6.6,2.51
1985-12-19 00:00:00+00:00,9.1,6.6,2.5
1985-12-20 00:00:00+00:00,9.04,6.6,2.4399999999999995
1985-12-23 00:00:00+00:00,9.08,6.6,2.4800000000000004
1985-12-24 00:00:00+00:00,9.07,6.6,2.4700000000000006
1985-12-25 00:00:00+00:00,9.07,6.6,2.4700000000000006
1985-12-26 00:00:00+00:00,9.04,6.6,2.4399999999999995
1985-12-27 00:00:00+00:00,8.99,6.6,2.3900000000000006
1985-12-30 00:00:00+00:00,9.01,6.6,2.41
1985-12-31 00:00:00+00:00,9.0,6.6,2.4000000000000004
1986-01-01 00:00:00+00:00,9.0,6.5,2.5
1986-01-02 00:00:00+00:00,9.04,6.5,2.539999999999999
1986-01-03 00:00:00+00:00,9.05,6.5,2.5500000000000007
1986-01-06 00:00:00+00:00,9.07,6.5,2.5700000000000003
1986-01-07 00:00:00+00:00,8.94,6.5,2.4399999999999995
1986-01-08 00:00:00+00:00,9.13,6.5,2.630000000000001
1986-01-09 00:00:00+00:00,9.27,6.5,2.7699999999999996
1986-01-10 00:00:00+00:00,9.39,6.5,2.8900000000000006
1986-01-13 00:00:00+00:00,9.49,6.5,2.99
1986-01-14 00:00:00+00:00,9.43,6.5,2.9299999999999997
1986-01-15 00:00:00+00:00,9.31,6.5,2.8100000000000005
1986-01-16 00:00:00+00:00,9.3,6.5,2.8000000000000007
1986-01-17 00:00:00+00:00,9.24,6.5,2.74
1986-01-20 00:00:00+00:00,9.24,6.5,2.74
1986-01-21 00:00:00+00:00,9.22,6.5,2.7200000000000006
1986-01-22 00:00:00+00:00,9.28,6.5,2.7799999999999994
1986-01-23 00:00:00+00:00,9.23,6.5,2.7300000000000004
1986-01-24 00:00:00+00:00,9.23,6.5,2.7300000000000004
1986-01-27 00:00:00+00:00,9.13,6.5,2.630000000000001
1986-01-28 00:00:00+00:00,9.05,6.5,2.5500000000000007
1986-01-29 00:00:00+00:00,9.09,6.5,2.59
1986-01-30 00:00:00+00:00,9.1,6.5,2.5999999999999996
1986-01-31 00:00:00+00:00,9.08,6.5,2.58
1986-02-01 00:00:00+00:00,9.08,6.4,2.6799999999999997
1986-02-03 00:00:00+00:00,9.02,6.4,2.619999999999999
1986-02-04 00:00:00+00:00,8.96,6.4,2.5600000000000005
1986-02-05 00:00:00+00:00,8.97,6.4,2.5700000000000003
1986-02-06 00:00:00+00:00,9.03,6.4,2.629999999999999
1986-02-07 00:00:00+00:00,9.11,6.4,2.709999999999999
1986-02-10 00:00:00+00:00,9.0,6.4,2.5999999999999996
1986-02-11 00:00:00+00:00,8.93,6.4,2.5299999999999994
1986-02-12 00:00:00+00:00,8.91,6.4,2.51
1986-02-13 00:00:00+00:00,8.85,6.4,2.4499999999999993
1986-02-14 00:00:00+00:00,8.68,6.4,2.2799999999999994
1986-02-17 00:00:00+00:00,8.68,6.4,2.2799999999999994
1986-02-18 00:00:00+00:00,8.64,6.4,2.24
1986-02-19 00:00:00+00:00,8.7,6.4,2.299999999999999
1986-02-20 00:00:00+00:00,8.67,6.4,2.2699999999999996
1986-02-21 00:00:00+00:00,8.48,6.4,2.08
1986-02-24 00:00:00+00:00,8.39,6.4,1.9900000000000002
1986-02-25 00:00:00+00:00,8.4,6.4,2.0
1986-02-26 00:00:00+00:00,8.36,6.4,1.959999999999999
1986-02-27 00:00:00+00:00,8.15,6.4,1.75
1986-02-28 00:00:00+00:00,8.13,6.4,1.7300000000000004
1986-03-01 00:00:00+00:00,8.13,6.1,2.030000000000001
1986-03-03 00:00:00+00:00,7.99,6.1,1.8900000000000006
1986-03-04 00:00:00+00:00,7.93,6.1,1.83
1986-03-05 00:00:00+00:00,8.12,6.1,2.0199999999999996
1986-03-06 00:00:00+00:00,8.04,6.1,1.9399999999999995
1986-03-07 00:00:00+00:00,7.96,6.1,1.8600000000000003
1986-03-10 00:00:00+00:00,7.76,6.1,1.6600000000000001
1986-03-11 00:00:00+00:00,7.7,6.1,1.6000000000000005
1986-03-12 00:00:00+00:00,7.68,6.1,1.58
1986-03-13 00:00:00+00:00,7.75,6.1,1.6500000000000004
1986-03-14 00:00:00+00:00,7.72,6.1,1.62
1986-03-17 00:00:00+00:00,7.77,6.1,1.67
1986-03-18 00:00:00+00:00,7.83,6.1,1.7300000000000004
1986-03-19 00:00:00+00:00,7.82,6.1,1.7200000000000006
1986-03-20 00:00:00+00:00,7.78,6.1,1.6800000000000006
1986-03-21 00:00:00+00:00,7.8,6.1,1.7000000000000002
1986-03-24 00:00:00+00:00,7.7,6.1,1.6000000000000005
1986-03-25 00:00:00+00:00,7.7,6.1,1.6000000000000005
1986-03-26 00:00:00+00:00,7.64,6.1,1.54
1986-03-27 00:00:00+00:00,7.49,6.1,1.3900000000000006
1986-03-28 00:00:00+00:00,7.49,6.1,1.3900000000000006
1986-03-31 00:00:00+00:00,7.39,6.1,1.29
1986-04-01 00:00:00+00:00,7.37,5.7,1.67
1986-04-02 00:00:00+00:00,7.33,5.7,1.63
1986-04-03 00:00:00+00:00,7.41,5.7,1.71
1986-04-04 00:00:00+00:00,7.45,5.7,1.75
1986-04-07 00:00:00+00:00,7.43,5.7,1.7299999999999995
1986-04-08 00:00:00+00:00,7.31,5.7,1.6099999999999994
1986-04-09 00:00:00+00:00,7.27,5.7,1.5699999999999994
1986-04-10 00:00:00+00:00,7.23,5.7,1.5300000000000002
1986-04-11 00:00:00+00:00,7.29,5.7,1.5899999999999999
1986-04-14 00:00:00+00:00,7.19,5.7,1.4900000000000002
1986-04-15 00:00:00+00:00,7.22,5.7,1.5199999999999996
1986-04-16 00:00:00+00:00,6.98,5.7,1.2800000000000002
1986-04-17 00:00:00+00:00,7.03,5.7,1.33
1986-04-18 00:00:00+00:00,7.09,5.7,1.3899999999999997
1986-04-21 00:00:00+00:00,7.04,5.7,1.3399999999999999
1986-04-22 00:00:00+00:00,7.25,5.7,1.5499999999999998
1986-04-23 00:00:00+00:00,7.36,5.7,1.6600000000000001
1986-04-24 00:00:00+00:00,7.51,5.7,1.8099999999999996
1986-04-25 00:00:00+00:00,7.58,5.7,1.88
1986-04-28 00:00:00+00:00,7.48,5.7,1.7800000000000002
1986-04-29 00:00:00+00:00,7.38,5.7,1.6799999999999997
1986-04-30 00:00:00+00:00,7.38,5.7,1.6799999999999997
1986-05-01 00:00:00+00:00,7.45,6.1,1.3500000000000005
1986-05-02 00:00:00+00:00,7.51,6.1,1.4100000000000001
1986-05-05 00:00:00+00:00,7.45,6.1,1.3500000000000005
1986-05-06 00:00:00+00:00,7.46,6.1,1.3600000000000003
1986-05-07 00:00:00+00:00,7.43,6.1,1.33
1986-05-08 00:00:00+00:00,7.4,6.1,1.3000000000000007
1986-05-09 00:00:00+00:00,7.48,6.1,1.3800000000000008
1986-05-12 00:00:00+00:00,7.67,6.1,1.5700000000000003
1986-05-13 00:00:00+00:00,7.63,6.1,1.5300000000000002
1986-05-14 00:00:00+00:00,7.66,6.1,1.5600000000000005
1986-05-15 00:00:00+00:00,7.79,6.1,1.6900000000000004
1986-05-16 00:00:00+00:00,7.99,6.1,1.8900000000000006
1986-05-19 00:00:00+00:00,7.98,6.1,1.8800000000000008
1986-05-20 00:00:00+00:00,7.88,6.1,1.7800000000000002
1986-05-21 00:00:00+00:00,7.9,6.1,1.8000000000000007
1986-05-22 00:00:00+00:00,7.88,6.1,1.7800000000000002
1986-05-23 00:00:00+00:00,7.84,6.1,1.7400000000000002
1986-05-26 00:00:00+00:00,7.84,6.1,1.7400000000000002
1986-05-27 00:00:00+00:00,7.73,6.1,1.6300000000000008
1986-05-28 00:00:00+00:00,7.73,6.1,1.6300000000000008
1986-05-29 00:00:00+00:00,7.99,6.1,1.8900000000000006
1986-05-30 00:00:00+00:00,8.05,6.1,1.950000000000001
1986-06-01 00:00:00+00:00,8.05,6.2,1.8500000000000005
1986-06-02 00:00:00+00:00,8.32,6.2,2.12
1986-06-03 00:00:00+00:00,8.19,6.2,1.9899999999999993
1986-06-04 00:00:00+00:00,8.39,6.2,2.1900000000000004
1986-06-05 00:00:00+00:00,8.31,6.2,2.1100000000000003
1986-06-06 00:00:00+00:00,7.95,6.2,1.75
1986-06-09 00:00:00+00:00,8.13,6.2,1.9300000000000006
1986-06-10 00:00:00+00:00,8.07,6.2,1.87
1986-06-11 00:00:00+00:00,8.01,6.2,1.8099999999999996
1986-06-12 00:00:00+00:00,7.98,6.2,1.7800000000000002
1986-06-13 00:00:00+00:00,7.73,6.2,1.5300000000000002
1986-06-16 00:00:00+00:00,7.63,6.2,1.4299999999999997
1986-06-17 00:00:00+00:00,7.63,6.2,1.4299999999999997
1986-06-18 00:00:00+00:00,7.57,6.2,1.37
1986-06-19 00:00:00+00:00,7.69,6.2,1.4900000000000002
1986-06-20 00:00:00+00:00,7.6,6.2,1.3999999999999995
1986-06-23 00:00:00+00:00,7.55,6.2,1.3499999999999996
1986-06-24 00:00:00+00:00,7.47,6.2,1.2699999999999996
1986-06-25 00:00:00+00:00,7.42,6.2,1.2199999999999998
1986-06-26 00:00:00+00:00,7.42,6.2,1.2199999999999998
1986-06-27 00:00:00+00:00,7.38,6.2,1.1799999999999997
1986-06-30 00:00:00+00:00,7.35,6.2,1.1499999999999995
1986-07-01 00:00:00+00:00,7.37,6.1,1.2700000000000005
1986-07-02 00:00:00+00:00,7.37,6.1,1.2700000000000005
1986-07-03 00:00:00+00:00,7.31,6.1,1.21
1986-07-04 00:00:00+00:00,7.31,6.1,1.21
1986-07-07 00:00:00+00:00,7.31,6.1,1.21
1986-07-08 00:00:00+00:00,7.44,6.1,1.3400000000000007
1986-07-09 00:00:00+00:00,7.31,6.1,1.21
1986-07-10 00:00:00+00:00,7.31,6.1,1.21
