idx,forecast_time,last_context_time,last_close,p_up,gen_mean,gen_sd,gen_distinct,step_gap_h,ctx_max_gap_h,spans_weekend_gap
55095,2025-10-09 14:00:00+00:00,2025-10-09 13:00:00+00:00,1.16118,0.5333333333333333,1.1615169048309326,0.0009664998506195843,9,1.0,49.0,False
55096,2025-10-09 15:00:00+00:00,2025-10-09 14:00:00+00:00,1.16146,0.6,1.161365270614624,0.0006776369409635663,7,1.0,49.0,False
55097,2025-10-09 16:00:00+00:00,2025-10-09 15:00:00+00:00,1.16023,0.6333333333333333,1.1606453657150269,0.0008662407635711133,8,1.0,49.0,False
55098,2025-10-09 17:00:00+00:00,2025-10-09 16:00:00+00:00,1.15807,0.8666666666666667,1.1590182781219482,0.0009037881391122937,14,1.0,49.0,False
55099,2025-10-09 18:00:00+00:00,2025-10-09 17:00:00+00:00,1.15584,0.6333333333333333,1.1562641859054565,0.0009302774560637772,6,1.0,49.0,False
55100,2025-10-09 19:00:00+00:00,2025-10-09 18:00:00+00:00,1.15578,0.9666666666666667,1.1565929651260376,0.0005917013622820377,8,1.0,49.0,False
55101,2025-10-09 20:00:00+00:00,2025-10-09 19:00:00+00:00,1.15594,0.3333333333333333,1.1561732292175293,0.00047358477604575455,6,1.0,49.0,False
55102,2025-10-09 21:00:00+00:00,2025-10-09 20:00:00+00:00,1.15459,0.9666666666666667,1.15595281124115,0.000633216230198741,9,1.0,49.0,False
55103,2025-10-09 22:00:00+00:00,2025-10-09 21:00:00+00:00,1.15593,0.1,1.1553504467010498,0.00047371824621222913,6,1.0,49.0,False
55104,2025-10-09 23:00:00+00:00,2025-10-09 22:00:00+00:00,1.15633,0.8333333333333334,1.1565721035003662,0.0006059887236915529,10,1.0,49.0,False
55105,2025-10-10 00:00:00+00:00,2025-10-09 23:00:00+00:00,1.15629,0.7333333333333333,1.1565784215927124,0.0006972619448788464,12,1.0,49.0,False
55106,2025-10-10 01:00:00+00:00,2025-10-10 00:00:00+00:00,1.15642,0.5333333333333333,1.1565159559249878,0.0006645503453910351,11,1.0,49.0,False
55107,2025-10-10 02:00:00+00:00,2025-10-10 01:00:00+00:00,1.15649,0.3333333333333333,1.1561650037765503,0.0005819642683491111,9,1.0,49.0,False
55108,2025-10-10 03:00:00+00:00,2025-10-10 02:00:00+00:00,1.15671,0.7333333333333333,1.1570383310317993,0.0006167451501823962,6,1.0,49.0,False
55109,2025-10-10 04:00:00+00:00,2025-10-10 03:00:00+00:00,1.15625,0.4666666666666667,1.1562514305114746,0.0006216827896423638,10,1.0,49.0,False
55110,2025-10-10 05:00:00+00:00,2025-10-10 04:00:00+00:00,1.1569,0.4666666666666667,1.1569393873214722,0.00047892582369968295,6,1.0,49.0,False
55111,2025-10-10 06:00:00+00:00,2025-10-10 05:00:00+00:00,1.15724,0.3,1.1568537950515747,0.0005102165741845965,5,1.0,49.0,False
55112,2025-10-10 07:00:00+00:00,2025-10-10 06:00:00+00:00,1.1573,0.13333333333333333,1.1570883989334106,0.0005328168626874685,5,1.0,49.0,False
55113,2025-10-10 08:00:00+00:00,2025-10-10 07:00:00+00:00,1.15696,0.6666666666666666,1.1573069095611572,0.0008019265369512141,8,1.0,49.0,False
55114,2025-10-10 09:00:00+00:00,2025-10-10 08:00:00+00:00,1.157,0.43333333333333335,1.1568936109542847,0.000560920569114387,5,1.0,49.0,False
55115,2025-10-10 10:00:00+00:00,2025-10-10 09:00:00+00:00,1.15777,0.1,1.1574040651321411,0.00027737923664972186,4,1.0,49.0,False
55116,2025-10-10 11:00:00+00:00,2025-10-10 10:00:00+00:00,1.15785,0.6,1.158042550086975,0.0003844306047540158,4,1.0,49.0,False
55117,2025-10-10 12:00:00+00:00,2025-10-10 11:00:00+00:00,1.15738,0.6,1.1574146747589111,0.0008879337692633271,6,1.0,49.0,False
55118,2025-10-10 13:00:00+00:00,2025-10-10 12:00:00+00:00,1.15711,0.9,1.1577225923538208,0.000635445408988744,7,1.0,49.0,False
55119,2025-10-10 14:00:00+00:00,2025-10-10 13:00:00+00:00,1.15606,0.5666666666666667,1.156282663345337,0.0008343223598785698,13,1.0,49.0,False
55120,2025-10-10 15:00:00+00:00,2025-10-10 14:00:00+00:00,1.15717,0.5333333333333333,1.1573442220687866,0.0006157720345072448,6,1.0,49.0,False
55121,2025-10-10 16:00:00+00:00,2025-10-10 15:00:00+00:00,1.15676,0.7666666666666667,1.1571204662322998,0.0006980610778555274,6,1.0,49.0,False
55122,2025-10-10 17:00:00+00:00,2025-10-10 16:00:00+00:00,1.15781,0.1,1.157527208328247,0.00047769854427315295,3,1.0,49.0,False
55123,2025-10-10 18:00:00+00:00,2025-10-10 17:00:00+00:00,1.16121,0.6666666666666666,1.1613574028015137,0.0007927313563413918,6,1.0,49.0,False
55124,2025-10-10 19:00:00+00:00,2025-10-10 18:00:00+00:00,1.16053,0.5666666666666667,1.1605387926101685,0.0006958830053918064,4,1.0,49.0,False
55125,2025-10-10 20:00:00+00:00,2025-10-10 19:00:00+00:00,1.16008,0.7,1.160003662109375,0.0005878278752788901,3,1.0,49.0,False
55126,2025-10-10 21:00:00+00:00,2025-10-10 20:00:00+00:00,1.16082,0.36666666666666664,1.1606425046920776,0.00036104992614127696,2,1.0,49.0,False
55127,2025-10-10 22:00:00+00:00,2025-10-10 21:00:00+00:00,1.16123,0.6666666666666666,1.1611027717590332,0.0004393812268972397,3,1.0,49.0,False
55128,2025-10-12 23:00:00+00:00,2025-10-10 22:00:00+00:00,1.1614,0.7,1.1613620519638062,0.00043971746345050633,3,49.0,49.0,True
55129,2025-10-13 00:00:00+00:00,2025-10-12 23:00:00+00:00,1.16118,0.3333333333333333,1.160885214805603,0.0004723348538391292,4,1.0,49.0,False
55130,2025-10-13 01:00:00+00:00,2025-10-13 00:00:00+00:00,1.16027,0.6,1.1599831581115723,0.0005128554184921086,4,1.0,49.0,False
55131,2025-10-13 02:00:00+00:00,2025-10-13 01:00:00+00:00,1.16012,0.8666666666666667,1.1605401039123535,0.0005916282534599304,4,1.0,49.0,False
55132,2025-10-13 03:00:00+00:00,2025-10-13 02:00:00+00:00,1.16153,0.26666666666666666,1.1611754894256592,0.0005591235822066665,3,1.0,49.0,False
55133,2025-10-13 04:00:00+00:00,2025-10-13 03:00:00+00:00,1.16194,0.6,1.1620224714279175,0.0003529184323269874,4,1.0,49.0,False
55134,2025-10-13 05:00:00+00:00,2025-10-13 04:00:00+00:00,1.1619,0.3333333333333333,1.1617717742919922,0.0004963282262906432,3,1.0,49.0,False
55135,2025-10-13 06:00:00+00:00,2025-10-13 05:00:00+00:00,1.16203,0.3333333333333333,1.1619282960891724,0.0005161300068721175,5,1.0,49.0,False
55136,2025-10-13 07:00:00+00:00,2025-10-13 06:00:00+00:00,1.16198,0.5,1.1622544527053833,0.0005632849643006921,8,1.0,49.0,False
55137,2025-10-13 08:00:00+00:00,2025-10-13 07:00:00+00:00,1.16143,0.7333333333333333,1.1617026329040527,0.0005718054599128664,5,1.0,49.0,False
55138,2025-10-13 09:00:00+00:00,2025-10-13 08:00:00+00:00,1.16137,0.7,1.1617399454116821,0.0005902544944547117,5,1.0,49.0,False
55139,2025-10-13 10:00:00+00:00,2025-10-13 09:00:00+00:00,1.15995,0.5666666666666667,1.1600444316864014,0.0005344953387975693,4,1.0,49.0,False
55140,2025-10-13 11:00:00+00:00,2025-10-13 10:00:00+00:00,1.1585,0.8666666666666667,1.1591472625732422,0.000670934037771076,4,1.0,49.0,False
55141,2025-10-13 12:00:00+00:00,2025-10-13 11:00:00+00:00,1.15938,0.5333333333333333,1.1592662334442139,0.0007327858475036919,5,1.0,49.0,False
55142,2025-10-13 13:00:00+00:00,2025-10-13 12:00:00+00:00,1.15833,0.9,1.1591213941574097,0.000964772014413029,6,1.0,49.0,False
55143,2025-10-13 14:00:00+00:00,2025-10-13 13:00:00+00:00,1.15681,0.8666666666666667,1.157773733139038,0.0010344191687181592,7,1.0,49.0,False
55144,2025-10-13 15:00:00+00:00,2025-10-13 14:00:00+00:00,1.15679,0.7666666666666667,1.1574212312698364,0.0012167247477918863,7,1.0,49.0,False
55145,2025-10-13 16:00:00+00:00,2025-10-13 15:00:00+00:00,1.15748,0.8,1.157874345779419,0.0007670838967896998,4,1.0,49.0,False
55146,2025-10-13 17:00:00+00:00,2025-10-13 16:00:00+00:00,1.1561,0.9333333333333333,1.1569632291793823,0.0007217010133899748,4,1.0,49.0,False
55147,2025-10-13 18:00:00+00:00,2025-10-13 17:00:00+00:00,1.15736,0.23333333333333334,1.1571030616760254,0.0006397625547833741,4,1.0,49.0,False
55148,2025-10-13 19:00:00+00:00,2025-10-13 18:00:00+00:00,1.15751,0.23333333333333334,1.1569561958312988,0.0005663015763275325,3,1.0,49.0,False
55149,2025-10-13 20:00:00+00:00,2025-10-13 19:00:00+00:00,1.15728,0.2,1.1569024324417114,0.0004978083306923509,3,1.0,49.0,False
55150,2025-10-13 21:00:00+00:00,2025-10-13 20:00:00+00:00,1.15679,1.0,1.156968593597412,0.0002746224345173687,2,1.0,49.0,False
55151,2025-10-13 22:00:00+00:00,2025-10-13 21:00:00+00:00,1.15658,1.0,1.1569474935531616,0.0004027000395581126,2,1.0,49.0,False
55152,2025-10-13 23:00:00+00:00,2025-10-13 22:00:00+00:00,1.15684,0.1,1.1566498279571533,0.0002725481754168868,2,1.0,49.0,False
55153,2025-10-14 00:00:00+00:00,2025-10-13 23:00:00+00:00,1.15704,0.2,1.1565722227096558,0.000437301117926836,3,1.0,49.0,False
55154,2025-10-14 01:00:00+00:00,2025-10-14 00:00:00+00:00,1.15671,0.26666666666666666,1.15648353099823,0.0005364743410609663,3,1.0,49.0,False
55155,2025-10-14 02:00:00+00:00,2025-10-14 01:00:00+00:00,1.15652,0.23333333333333334,1.1564362049102783,0.0003845019673462957,2,1.0,49.0,False
55156,2025-10-14 03:00:00+00:00,2025-10-14 02:00:00+00:00,1.15608,1.0,1.1562632322311401,0.00030777498614043,2,1.0,49.0,False
55157,2025-10-14 04:00:00+00:00,2025-10-14 03:00:00+00:00,1.15703,0.4666666666666667,1.156777024269104,0.00044425614760257304,2,1.0,49.0,False
55158,2025-10-14 05:00:00+00:00,2025-10-14 04:00:00+00:00,1.15733,0.6666666666666666,1.157196283340454,0.0005409274599514902,3,1.0,49.0,False
55159,2025-10-14 06:00:00+00:00,2025-10-14 05:00:00+00:00,1.15782,0.06666666666666667,1.1574615240097046,0.000413811911130324,3,1.0,49.0,False
55160,2025-10-14 07:00:00+00:00,2025-10-14 06:00:00+00:00,1.15915,0.23333333333333334,1.1586623191833496,0.0006009024800732732,3,1.0,49.0,False
55161,2025-10-14 08:00:00+00:00,2025-10-14 07:00:00+00:00,1.1584,0.4,1.1583627462387085,0.0006017968989908695,3,1.0,49.0,False
55162,2025-10-14 09:00:00+00:00,2025-10-14 08:00:00+00:00,1.15698,0.5333333333333333,1.1572966575622559,0.0006479963194578886,3,1.0,49.0,False
55163,2025-10-14 10:00:00+00:00,2025-10-14 09:00:00+00:00,1.15491,0.5,1.1546661853790283,0.0007455077720806003,6,1.0,49.0,False
55164,2025-10-14 11:00:00+00:00,2025-10-14 10:00:00+00:00,1.15582,0.9,1.156299352645874,0.0005714939907193184,3,1.0,49.0,False
55165,2025-10-14 12:00:00+00:00,2025-10-14 11:00:00+00:00,1.15545,0.6666666666666666,1.1555216312408447,0.0008020390523597598,4,1.0,49.0,False
55166,2025-10-14 13:00:00+00:00,2025-10-14 12:00:00+00:00,1.15532,0.9,1.1562888622283936,0.0010692246723920107,5,1.0,49.0,False
55167,2025-10-14 14:00:00+00:00,2025-10-14 13:00:00+00:00,1.15517,0.8666666666666667,1.1558107137680054,0.0007993988110683858,4,1.0,49.0,False
55168,2025-10-14 15:00:00+00:00,2025-10-14 14:00:00+00:00,1.15552,0.23333333333333334,1.1553372144699097,0.000706488499417901,4,1.0,49.0,False
55169,2025-10-14 16:00:00+00:00,2025-10-14 15:00:00+00:00,1.15734,0.8,1.1577497720718384,0.0006247178534977138,4,1.0,49.0,False
55170,2025-10-14 17:00:00+00:00,2025-10-14 16:00:00+00:00,1.15939,0.13333333333333333,1.159206509590149,0.0005065883742645383,6,1.0,49.0,False
55171,2025-10-14 18:00:00+00:00,2025-10-14 17:00:00+00:00,1.16069,0.3333333333333333,1.160469651222229,0.0005581708392128348,8,1.0,49.0,False
55172,2025-10-14 19:00:00+00:00,2025-10-14 18:00:00+00:00,1.1609,0.6,1.1609766483306885,0.0004896199679933488,6,1.0,49.0,False
55173,2025-10-14 20:00:00+00:00,2025-10-14 19:00:00+00:00,1.1609,0.26666666666666666,1.1605792045593262,0.0005999475833959877,8,1.0,49.0,False
55174,2025-10-14 21:00:00+00:00,2025-10-14 20:00:00+00:00,1.16044,0.7,1.1605387926101685,0.0004968024441041052,8,1.0,49.0,False
55175,2025-10-14 22:00:00+00:00,2025-10-14 21:00:00+00:00,1.1605,0.2,1.1604328155517578,0.00036926745087839663,4,1.0,49.0,False
55176,2025-10-14 23:00:00+00:00,2025-10-14 22:00:00+00:00,1.16056,0.7666666666666667,1.1604466438293457,0.0002829563454724848,2,1.0,49.0,False
55177,2025-10-15 00:00:00+00:00,2025-10-14 23:00:00+00:00,1.1607,0.13333333333333333,1.160519003868103,0.0005056853988207877,6,1.0,49.0,False
55178,2025-10-15 01:00:00+00:00,2025-10-15 00:00:00+00:00,1.1603,0.7,1.1604058742523193,0.0006224520620889962,8,1.0,49.0,False
55179,2025-10-15 02:00:00+00:00,2025-10-15 01:00:00+00:00,1.16028,0.43333333333333335,1.1601409912109375,0.0004672608629334718,3,1.0,49.0,False
55180,2025-10-15 03:00:00+00:00,2025-10-15 02:00:00+00:00,1.16101,0.16666666666666666,1.160689115524292,0.00047337127034552395,6,1.0,49.0,False
55181,2025-10-15 04:00:00+00:00,2025-10-15 03:00:00+00:00,1.16186,0.5,1.1616002321243286,0.00040523181087337434,6,1.0,49.0,False
55182,2025-10-15 05:00:00+00:00,2025-10-15 04:00:00+00:00,1.16224,0.6666666666666666,1.1621063947677612,0.0005873373011127114,8,1.0,49.0,False
55183,2025-10-15 06:00:00+00:00,2025-10-15 05:00:00+00:00,1.16219,0.5,1.161947250366211,0.00042088030022569,6,1.0,49.0,False
55184,2025-10-15 07:00:00+00:00,2025-10-15 06:00:00+00:00,1.16178,0.36666666666666664,1.161651849746704,0.0005012899055145681,9,1.0,49.0,False
55185,2025-10-15 08:00:00+00:00,2025-10-15 07:00:00+00:00,1.16194,0.6333333333333333,1.162255048751831,0.0006718314834870398,9,1.0,49.0,False
55186,2025-10-15 09:00:00+00:00,2025-10-15 08:00:00+00:00,1.16336,0.7,1.1634069681167603,0.0004883478977717459,7,1.0,49.0,False
55187,2025-10-15 10:00:00+00:00,2025-10-15 09:00:00+00:00,1.16353,0.7,1.1638314723968506,0.0003746052971109748,4,1.0,49.0,False
55188,2025-10-15 11:00:00+00:00,2025-10-15 10:00:00+00:00,1.16321,0.9333333333333333,1.163440465927124,0.0004018598410766572,6,1.0,49.0,False
55189,2025-10-15 12:00:00+00:00,2025-10-15 11:00:00+00:00,1.16343,0.26666666666666666,1.1633689403533936,0.0005763298831880093,7,1.0,49.0,False
55190,2025-10-15 13:00:00+00:00,2025-10-15 12:00:00+00:00,1.16236,0.6,1.162490725517273,0.0007538297795690596,12,1.0,49.0,False
55191,2025-10-15 14:00:00+00:00,2025-10-15 13:00:00+00:00,1.16197,0.4,1.1618998050689697,0.0008713263086974621,11,1.0,49.0,False
55192,2025-10-15 15:00:00+00:00,2025-10-15 14:00:00+00:00,1.16172,0.36666666666666664,1.1616605520248413,0.0008658516453579068,11,1.0,49.0,False
55193,2025-10-15 16:00:00+00:00,2025-10-15 15:00:00+00:00,1.1627,0.7,1.162821650505066,0.0007290265639312565,9,1.0,49.0,False
55194,2025-10-15 17:00:00+00:00,2025-10-15 16:00:00+00:00,1.16243,0.6333333333333333,1.1628226041793823,0.0007760552107356489,10,1.0,49.0,False
55195,2025-10-15 18:00:00+00:00,2025-10-15 17:00:00+00:00,1.16363,0.6333333333333333,1.1637194156646729,0.00039915027446113527,4,1.0,49.0,False
55196,2025-10-15 19:00:00+00:00,2025-10-15 18:00:00+00:00,1.16396,0.0,1.163384199142456,0.0003578556061256677,4,1.0,49.0,False
55197,2025-10-15 20:00:00+00:00,2025-10-15 19:00:00+00:00,1.16291,1.0,1.1634185314178467,0.00028991379076614976,2,1.0,49.0,False
55198,2025-10-15 21:00:00+00:00,2025-10-15 20:00:00+00:00,1.16328,0.1,1.1632816791534424,0.00019100906501989812,2,1.0,49.0,False
55199,2025-10-15 22:00:00+00:00,2025-10-15 21:00:00+00:00,1.1644,0.03333333333333333,1.1637734174728394,0.0003372172068338841,3,1.0,49.0,False
55200,2025-10-15 23:00:00+00:00,2025-10-15 22:00:00+00:00,1.16463,0.06666666666666667,1.1641920804977417,0.00035442871740087867,4,1.0,49.0,False
55201,2025-10-16 00:00:00+00:00,2025-10-15 23:00:00+00:00,1.16422,0.4,1.1640371084213257,0.00036623983760364354,4,1.0,49.0,False
55202,2025-10-16 01:00:00+00:00,2025-10-16 00:00:00+00:00,1.16456,0.26666666666666666,1.164475679397583,0.00039605319034308195,4,1.0,49.0,False
55203,2025-10-16 02:00:00+00:00,2025-10-16 01:00:00+00:00,1.16452,0.03333333333333333,1.1640543937683105,0.00032507540890946984,3,1.0,49.0,False
55204,2025-10-16 03:00:00+00:00,2025-10-16 02:00:00+00:00,1.16627,0.16666666666666666,1.1658989191055298,0.00038536166539415717,10,1.0,49.0,False
55205,2025-10-16 04:00:00+00:00,2025-10-16 03:00:00+00:00,1.16693,0.2,1.1665228605270386,0.0005074443761259317,12,1.0,49.0,False
55206,2025-10-16 05:00:00+00:00,2025-10-16 04:00:00+00:00,1.16656,0.13333333333333333,1.1662976741790771,0.0003138261381536722,6,1.0,49.0,False
55207,2025-10-16 06:00:00+00:00,2025-10-16 05:00:00+00:00,1.16616,0.43333333333333335,1.1659756898880005,0.00042356931953690946,6,1.0,49.0,False
55208,2025-10-16 07:00:00+00:00,2025-10-16 06:00:00+00:00,1.16554,0.4,1.1654902696609497,0.0006426313775591552,9,1.0,49.0,False
55209,2025-10-16 08:00:00+00:00,2025-10-16 07:00:00+00:00,1.16596,0.7,1.1661114692687988,0.0005545209860429168,11,1.0,49.0,False
55210,2025-10-16 09:00:00+00:00,2025-10-16 08:00:00+00:00,1.16535,0.9,1.1657748222351074,0.0004651632043533027,9,1.0,49.0,False
55211,2025-10-16 10:00:00+00:00,2025-10-16 09:00:00+00:00,1.16515,0.5333333333333333,1.164968729019165,0.0006278918590396643,8,1.0,49.0,False
55212,2025-10-16 11:00:00+00:00,2025-10-16 10:00:00+00:00,1.16586,0.6666666666666666,1.1662448644638062,0.0005199144361540675,8,1.0,49.0,False
55213,2025-10-16 12:00:00+00:00,2025-10-16 11:00:00+00:00,1.16579,0.3333333333333333,1.1656852960586548,0.0005896627553738654,8,1.0,49.0,False
55214,2025-10-16 13:00:00+00:00,2025-10-16 12:00:00+00:00,1.16551,0.3333333333333333,1.165499210357666,0.0005699049797840416,9,1.0,49.0,False
55215,2025-10-16 14:00:00+00:00,2025-10-16 13:00:00+00:00,1.16536,0.36666666666666664,1.165300726890564,0.0007511028088629246,12,1.0,49.0,False
55216,2025-10-16 15:00:00+00:00,2025-10-16 14:00:00+00:00,1.16601,0.6666666666666666,1.1663572788238525,0.0008253345731645823,12,1.0,49.0,False
55217,2025-10-16 16:00:00+00:00,2025-10-16 15:00:00+00:00,1.1657,0.23333333333333334,1.1655659675598145,0.00042857672087848186,5,1.0,49.0,False
55218,2025-10-16 17:00:00+00:00,2025-10-16 16:00:00+00:00,1.16768,0.26666666666666666,1.16744065284729,0.0004574746417347342,13,1.0,49.0,False
55219,2025-10-16 18:00:00+00:00,2025-10-16 17:00:00+00:00,1.1664,0.6666666666666666,1.1664727926254272,0.00040691447793506086,7,1.0,49.0,False
55220,2025-10-16 19:00:00+00:00,2025-10-16 18:00:00+00:00,1.16765,0.1,1.1672433614730835,0.00036325008841231465,15,1.0,49.0,False
55221,2025-10-16 20:00:00+00:00,2025-10-16 19:00:00+00:00,1.16879,0.1,1.1684937477111816,0.00036087975604459643,12,1.0,49.0,False
55222,2025-10-16 21:00:00+00:00,2025-10-16 20:00:00+00:00,1.16888,0.2,1.1685736179351807,0.0003117887245025486,11,1.0,49.0,False
55223,2025-10-16 22:00:00+00:00,2025-10-16 21:00:00+00:00,1.16886,0.3333333333333333,1.1688005924224854,0.0002778219641186297,10,1.0,49.0,False
55224,2025-10-16 23:00:00+00:00,2025-10-16 22:00:00+00:00,1.16861,0.36666666666666664,1.1685535907745361,0.000280236650723964,7,1.0,49.0,False
55225,2025-10-17 00:00:00+00:00,2025-10-16 23:00:00+00:00,1.16863,0.23333333333333334,1.168220043182373,0.00043283734703436494,13,1.0,49.0,False
55226,2025-10-17 01:00:00+00:00,2025-10-17 00:00:00+00:00,1.16939,0.13333333333333333,1.1688494682312012,0.0005612070090137422,16,1.0,49.0,False
55227,2025-10-17 02:00:00+00:00,2025-10-17 01:00:00+00:00,1.16987,0.3333333333333333,1.169721007347107,0.0005781846703030169,10,1.0,49.0,False
55228,2025-10-17 03:00:00+00:00,2025-10-17 02:00:00+00:00,1.17063,0.16666666666666666,1.1700862646102905,0.00043063866905868053,8,1.0,49.0,False
55229,2025-10-17 04:00:00+00:00,2025-10-17 03:00:00+00:00,1.17004,0.13333333333333333,1.1699202060699463,0.0003579636395443231,11,1.0,49.0,False
55230,2025-10-17 05:00:00+00:00,2025-10-17 04:00:00+00:00,1.17047,0.16666666666666666,1.1700615882873535,0.0002629065711516887,7,1.0,49.0,False
55231,2025-10-17 06:00:00+00:00,2025-10-17 05:00:00+00:00,1.17088,0.5333333333333333,1.1707572937011719,0.0005808891146443784,9,1.0,49.0,False
55232,2025-10-17 07:00:00+00:00,2025-10-17 06:00:00+00:00,1.17094,0.5666666666666667,1.171033263206482,0.0006982887862250209,9,1.0,49.0,False
55233,2025-10-17 08:00:00+00:00,2025-10-17 07:00:00+00:00,1.17227,0.36666666666666664,1.1716887950897217,0.0006994883879087865,9,1.0,49.0,False
55234,2025-10-17 09:00:00+00:00,2025-10-17 08:00:00+00:00,1.17101,0.36666666666666664,1.1709495782852173,0.0006411787471733987,13,1.0,49.0,False
55235,2025-10-17 10:00:00+00:00,2025-10-17 09:00:00+00:00,1.17113,0.26666666666666666,1.170972228050232,0.0005958829424344003,8,1.0,49.0,False
55236,2025-10-17 11:00:00+00:00,2025-10-17 10:00:00+00:00,1.16965,0.5666666666666667,1.1696802377700806,0.0004370422102510929,11,1.0,49.0,False
55237,2025-10-17 12:00:00+00:00,2025-10-17 11:00:00+00:00,1.17008,0.6333333333333333,1.170188546180725,0.0007111566374078393,13,1.0,49.0,False
55238,2025-10-17 13:00:00+00:00,2025-10-17 12:00:00+00:00,1.16892,0.7666666666666667,1.169196605682373,0.0006115511641837656,18,1.0,49.0,False
55239,2025-10-17 14:00:00+00:00,2025-10-17 13:00:00+00:00,1.16847,0.9,1.1692581176757812,0.00042364984983578324,14,1.0,49.0,False
55240,2025-10-17 15:00:00+00:00,2025-10-17 14:00:00+00:00,1.16761,0.6333333333333333,1.1678447723388672,0.0006730397581122816,17,1.0,49.0,False
55241,2025-10-17 16:00:00+00:00,2025-10-17 15:00:00+00:00,1.16702,0.9,1.1675094366073608,0.0005321852513588965,10,1.0,49.0,False
55242,2025-10-17 17:00:00+00:00,2025-10-17 16:00:00+00:00,1.16666,0.43333333333333335,1.1668362617492676,0.000514583254698664,9,1.0,49.0,False
55243,2025-10-17 18:00:00+00:00,2025-10-17 17:00:00+00:00,1.16726,0.5333333333333333,1.1672914028167725,0.0004753790854010731,14,1.0,49.0,False
55244,2025-10-17 19:00:00+00:00,2025-10-17 18:00:00+00:00,1.16707,0.8,1.1675565242767334,0.0004845389339607209,13,1.0,49.0,False
55245,2025-10-17 20:00:00+00:00,2025-10-17 19:00:00+00:00,1.16672,0.8,1.1673020124435425,0.0004413847636897117,16,1.0,49.0,False
55246,2025-10-17 21:00:00+00:00,2025-10-17 20:00:00+00:00,1.16676,0.8666666666666667,1.1673800945281982,0.0004047334659844637,15,1.0,49.0,False
55247,2025-10-17 22:00:00+00:00,2025-10-17 21:00:00+00:00,1.16701,0.8666666666666667,1.167336344718933,0.0003350285114720464,12,1.0,49.0,False
55248,2025-10-19 23:00:00+00:00,2025-10-17 22:00:00+00:00,1.16473,0.5666666666666667,1.1648019552230835,0.0008138506673276424,14,49.0,49.0,True
55249,2025-10-20 00:00:00+00:00,2025-10-19 23:00:00+00:00,1.16533,0.5333333333333333,1.1651767492294312,0.0005377405905164778,7,1.0,49.0,False
55250,2025-10-20 01:00:00+00:00,2025-10-20 00:00:00+00:00,1.16556,0.4,1.1654565334320068,0.0005287289968691766,8,1.0,49.0,False
55251,2025-10-20 02:00:00+00:00,2025-10-20 01:00:00+00:00,1.16575,0.5666666666666667,1.1659499406814575,0.0005704067298211157,9,1.0,49.0,False
55252,2025-10-20 03:00:00+00:00,2025-10-20 02:00:00+00:00,1.16659,0.23333333333333334,1.1662732362747192,0.0003977744490839541,10,1.0,49.0,False
55253,2025-10-20 04:00:00+00:00,2025-10-20 03:00:00+00:00,1.16595,0.5,1.1660383939743042,0.00038603623397648335,6,1.0,49.0,False
55254,2025-10-20 05:00:00+00:00,2025-10-20 04:00:00+00:00,1.16652,0.4,1.1664384603500366,0.0005068890168331563,12,1.0,49.0,False
55255,2025-10-20 06:00:00+00:00,2025-10-20 05:00:00+00:00,1.16677,0.43333333333333335,1.166602611541748,0.0004918824997730553,12,1.0,49.0,False
55256,2025-10-20 07:00:00+00:00,2025-10-20 06:00:00+00:00,1.16711,0.4666666666666667,1.1669119596481323,0.0006440231809392571,17,1.0,49.0,False
55257,2025-10-20 08:00:00+00:00,2025-10-20 07:00:00+00:00,1.1673,0.3,1.166848063468933,0.0005382887902669609,12,1.0,49.0,False
55258,2025-10-20 09:00:00+00:00,2025-10-20 08:00:00+00:00,1.16578,0.7666666666666667,1.1658838987350464,0.000724594050552696,9,1.0,49.0,False
55259,2025-10-20 10:00:00+00:00,2025-10-20 09:00:00+00:00,1.16622,0.5,1.166272759437561,0.0005122635047882795,9,1.0,49.0,False
55260,2025-10-20 11:00:00+00:00,2025-10-20 10:00:00+00:00,1.16629,0.9,1.1666816473007202,0.0003677545755635947,11,1.0,49.0,False
55261,2025-10-20 12:00:00+00:00,2025-10-20 11:00:00+00:00,1.16614,0.8666666666666667,1.1666165590286255,0.00043737373198382556,11,1.0,49.0,False
55262,2025-10-20 13:00:00+00:00,2025-10-20 12:00:00+00:00,1.1653,0.6666666666666666,1.1656287908554077,0.0007783622131682932,12,1.0,49.0,False
55263,2025-10-20 14:00:00+00:00,2025-10-20 13:00:00+00:00,1.16559,0.3,1.1652840375900269,0.0007066828547976911,11,1.0,49.0,False
55264,2025-10-20 15:00:00+00:00,2025-10-20 14:00:00+00:00,1.16529,0.8333333333333334,1.1655468940734863,0.0005014287889935076,10,1.0,49.0,False
55265,2025-10-20 16:00:00+00:00,2025-10-20 15:00:00+00:00,1.16487,0.6333333333333333,1.164937138557434,0.00034217649954371154,3,1.0,49.0,False
55266,2025-10-20 17:00:00+00:00,2025-10-20 16:00:00+00:00,1.16533,0.9,1.1657240390777588,0.0004705044557340443,7,1.0,49.0,False
55267,2025-10-20 18:00:00+00:00,2025-10-20 17:00:00+00:00,1.16546,0.43333333333333335,1.1655486822128296,0.0004918358172290027,6,1.0,49.0,False
55268,2025-10-20 19:00:00+00:00,2025-10-20 18:00:00+00:00,1.16494,0.8,1.1649643182754517,0.00025362599990330637,4,1.0,49.0,False
