idx,ts,last_close,p_up,gen_sd,trailing_sd,disp_ratio,gen_distinct
15937,2026-06-06 02:00:00,61025.8203125,0.3333333333333333,328.86271346442294,549.8570365343961,0.5980876693643095,5
15938,2026-06-06 03:00:00,60922.4609375,0.4,348.51709891622613,549.7544391734069,0.6339504951342371,6
15943,2026-06-06 08:00:00,60970.76953125,0.3,302.17474347538473,557.3371691045235,0.5421758322002648,6
15948,2026-06-06 13:00:00,60988.51953125,0.6333333333333333,410.16862351559536,557.7997938905781,0.7353330496139567,6
15955,2026-06-06 20:00:00,60570.08984375,0.8333333333333334,299.53284066187547,547.4913985869546,0.5471005415518004,4
15964,2026-06-07 05:00:00,61855.51171875,0.5333333333333333,402.704711367498,540.2345870639888,0.7454256373255849,3
15971,2026-06-07 12:00:00,62603.12109375,0.9,312.3466757861107,527.6688503840846,0.591936923240318,3
15977,2026-06-07 18:00:00,62130.48828125,0.9333333333333333,288.0413678823671,532.3360023525921,0.5410893995698289,3
15980,2026-06-07 21:00:00,61839.171875,0.8333333333333334,236.37101912154031,534.7201434401891,0.4420462217877519,2
15982,2026-06-07 23:00:00,62831.609375,0.8333333333333334,411.71142589317543,543.5200569068921,0.7574907690365211,3
15986,2026-06-08 03:00:00,63095.0,0.7666666666666667,315.8114366205178,529.3819594658189,0.5965662995754374,3
15993,2026-06-08 10:00:00,63448.328125,0.2,345.03158510074985,488.161867213892,0.7067974954085702,3
15994,2026-06-08 11:00:00,63108.69140625,0.2,316.7458078926368,487.5595667429082,0.6496556103054746,3
15995,2026-06-08 12:00:00,63419.5390625,0.1,327.42848824418536,488.57743469034375,0.6701670298213972,3
15996,2026-06-08 13:00:00,63774.2109375,0.5,350.5712236555893,488.50010440847666,0.7176482061965881,5
15997,2026-06-08 14:00:00,63709.96875,0.6666666666666666,275.1717553713604,481.0883954771365,0.5719775366821082,5
15998,2026-06-08 15:00:00,63919.03125,0.7333333333333333,237.72257868898026,481.3473771116987,0.4938690641993791,4
16002,2026-06-08 19:00:00,63442.01171875,0.3,229.82333137655874,464.01494631826097,0.49529294950539443,2
16005,2026-06-08 22:00:00,63707.62109375,0.4,239.76103154965747,462.8591908237617,0.517999936704182,2
16006,2026-06-08 23:00:00,63419.05859375,0.4666666666666667,248.11670668055802,463.36610155524926,0.5354658138516719,2
16007,2026-06-09 00:00:00,63062.96875,1.0,199.38437499999998,464.6998989557265,0.4290605086165426,2
16010,2026-06-09 03:00:00,62848.03125,0.06666666666666667,218.7286503814971,464.0575078646164,0.4713395358863771,3
16017,2026-06-09 10:00:00,62681.91015625,1.0,236.10369080775197,430.9499355853253,0.5478680266817326,2
16026,2026-06-09 19:00:00,61731.5,0.8333333333333334,210.45097332767065,393.71445375703206,0.5345269174637504,2
16027,2026-06-09 20:00:00,62049.1015625,0.0,211.88199860233362,383.80137077131377,0.5520615994062786,2
16032,2026-06-10 01:00:00,61877.9296875,0.9,300.9960709347436,313.4856274931447,0.9601590776002188,3
16039,2026-06-10 08:00:00,61641.078125,0.3333333333333333,377.27830167423906,306.5566427751875,1.2306968730438343,3
16040,2026-06-10 09:00:00,61224.76953125,0.5333333333333333,292.4163711160503,298.0555827424169,0.9810799999970473,2
16044,2026-06-10 13:00:00,61517.671875,0.2,376.9803814343425,301.53985732868165,1.2501842534979708,3
16049,2026-06-10 18:00:00,61905.98828125,0.5666666666666667,272.1273612657204,309.3414014659801,0.8796991284583926,5
16055,2026-06-11 00:00:00,61450.921875,0.26666666666666666,285.9733830541397,312.54435212797756,0.9149849648764158,3
16058,2026-06-11 03:00:00,62066.98828125,0.0,226.17657451250022,313.96710771170456,0.72038302407201,2
16061,2026-06-11 06:00:00,62536.1015625,0.13333333333333333,189.41286675032447,311.2981479454982,0.6084612709725684,6
16066,2026-06-11 11:00:00,63070.73828125,0.7666666666666667,363.0137133760097,308.4205918380857,1.1770086790008634,7
16069,2026-06-11 14:00:00,63031.5390625,0.4,283.01267354372334,303.3838024895282,0.932853603987286,6
16070,2026-06-11 15:00:00,62661.83984375,0.5,304.8182195806575,304.6291813586318,1.000620551915554,8
16071,2026-06-11 16:00:00,62680.48828125,0.36666666666666664,197.077610403187,295.49529043157077,0.6669399370641583,5
16074,2026-06-11 19:00:00,63384.12109375,0.4666666666666667,238.77046397525731,313.98221970632625,0.7604585514383077,6
16075,2026-06-11 20:00:00,63547.640625,0.0,224.11232792335426,314.3280844816619,0.7129885587313122,5
16078,2026-06-11 23:00:00,63434.30859375,0.7666666666666667,164.7597699065718,306.5232747932376,0.5375114500447281,4
16079,2026-06-12 00:00:00,63556.7109375,0.7666666666666667,165.71905586883443,302.0948945501504,0.5485662249128928,4
16080,2026-06-12 01:00:00,63574.6796875,0.8666666666666667,266.245656909334,301.8884605975567,0.8819338651842754,6
16081,2026-06-12 02:00:00,63350.4609375,0.5,259.04625180052193,282.93682568587036,0.9155621618803597,6
16082,2026-06-12 03:00:00,63534.83984375,0.7333333333333333,199.88683066876112,279.50660550965677,0.7151417058794883,5
16084,2026-06-12 05:00:00,63613.921875,1.0,91.85109374880389,275.36409241410706,0.333562349918425,3
16090,2026-06-12 11:00:00,63618.171875,0.1,206.6723370692555,279.0923500954383,0.7405159510770607,4
16097,2026-06-12 18:00:00,63823.19921875,0.1,140.60273437500004,289.821117366262,0.4851362649234185,2
16100,2026-06-12 21:00:00,63408.0,1.0,162.40862991629805,289.2653451633258,0.5614520806998102,3
16105,2026-06-13 02:00:00,63776.0,0.06666666666666667,118.92234394296509,287.17042839632234,0.41411765343345525,2
16108,2026-06-13 05:00:00,63472.4296875,1.0,143.17851562500005,280.01779487857334,0.511319345569048,2
16110,2026-06-13 07:00:00,63694.859375,0.13333333333333333,161.67742680117624,280.24551657048255,0.5769135177601098,2
16111,2026-06-13 08:00:00,63806.37109375,0.06666666666666667,118.54915259423218,278.1189983809336,0.426253342218132,2
16116,2026-06-13 13:00:00,64091.96875,0.6,276.09713072866526,275.96920891887913,1.0004635365310763,4
16117,2026-06-13 14:00:00,64061.62109375,0.0,169.50589003655142,275.91878574802394,0.6143325456330057,2
16119,2026-06-13 16:00:00,64258.01953125,0.1,226.69199832513888,275.8386458048715,0.8218282745105304,3
16123,2026-06-13 20:00:00,64260.01171875,0.8,201.91122369524956,259.9686006249035,0.7766754262241762,4
16124,2026-06-13 21:00:00,64251.98046875,0.0,202.90465914626165,258.5553760395057,0.7847628707409242,2
16127,2026-06-14 00:00:00,64429.98828125,0.8333333333333334,229.47919192611414,257.3035051665437,0.8918618958477855,4
16129,2026-06-14 02:00:00,64545.98828125,0.8,227.4244790032558,253.73681092033263,0.8963006911703549,3
16133,2026-06-14 06:00:00,64352.78125,0.8,229.08976678767112,249.3956834696657,0.9185795183000254,3
16138,2026-06-14 11:00:00,64485.4296875,0.7666666666666667,210.95267405559517,247.02267346191152,0.8539810176093896,3
16143,2026-06-14 16:00:00,63986.1796875,0.4666666666666667,209.13526256199603,238.4426998592156,0.8770881334822846,2
16150,2026-06-14 23:00:00,65377.71875,0.1,255.44429995447496,258.807056800563,0.9870067034196854,5
16152,2026-06-15 01:00:00,65590.0,0.5,354.70383251774774,255.71372212567664,1.3871130167329073,9
16153,2026-06-15 02:00:00,65484.44140625,0.7,330.9439152896204,256.1458624933916,1.29201351163015,9
