time,open,high,low,close,ma_10,macd_12_26,roc_2,mom_4,rsi_10,bb_pctb_20,cci_20,rate_de,rate_eu,rate_fed,infl_eu,infl_us,sp500,dax
2010-02-02,1.39204,1.39757,1.38858,1.39749,1.4032399999999998,-0.01512066336907747,0.8210026621263689,-0.005300000000000082,33.75688919210553,0.21091732485546275,-100.56558669744692,3.17,0.25,0.14,0.460763138948872,2.151336357866529,1103.3199462890625,5709.66015625
2010-02-03,1.39748,1.40255,1.38827,1.3897,1.401081,-0.01541455150101445,-0.1774208609580663,-0.006560000000000121,29.647304429511664,0.1623443692763733,-93.76474346512828,3.17,0.25,0.13,0.460763138948872,2.151336357866529,1097.280029296875,5672.08984375
2010-02-04,1.38969,1.39023,1.37149,1.37416,1.397516,-0.01670879945052617,-1.6694216058791067,-0.011949999999999905,23.347272803975457,0.06120263876868803,-129.33181542595182,3.17,0.25,0.14,0.460763138948872,2.151336357866529,1063.1099853515625,5533.240234375
2010-02-05,1.37418,1.37448,1.35854,1.36776,1.392929,-0.018042939018371174,-1.5787580053248762,-0.02440999999999982,21.2781866220503,0.06317360962895283,-150.09041970248396,3.17,0.25,0.13,0.460763138948872,2.151336357866529,1066.18994140625,5434.33984375
2010-02-08,1.36417,1.37128,1.3621,1.36551,1.388011,-0.01906207470237109,-0.6294754613727638,-0.0319799999999999,20.56622427732286,0.0911284662838576,-138.35543899557803,3.17,0.25,0.13,0.460763138948872,2.151336357866529,1056.739990234375,5484.85009765625
2010-02-09,1.3655,1.3838,1.36488,1.37807,1.3850019999999998,-0.018641373888383495,0.7537872141311297,-0.01163000000000003,34.218128896147036,0.23358738074257807,-99.51214584047874,3.17,0.25,0.13,0.460763138948872,2.151336357866529,1070.52001953125,5498.259765625
2010-02-10,1.37803,1.38119,1.36767,1.37477,1.3821999999999999,-0.018362575542514303,0.6781349093012867,0.0006099999999999994,32.58332655475857,0.22261475732077446,-94.70427347573657,3.17,0.25,0.12,0.460763138948872,2.151336357866529,1068.1300048828125,5536.3701171875
2010-02-11,1.37481,1.38,1.35955,1.36867,1.379441,-0.01842149335651988,-0.6821133904663657,0.0009099999999999664,29.671766322507324,0.17973843964087274,-104.04841979515137,3.17,0.25,0.12,0.460763138948872,2.151336357866529,1078.469970703125,5503.93017578125
2010-02-12,1.36871,1.3688,1.35311,1.36309,1.3771390000000001,-0.01870285069391442,-0.8495966598049187,-0.0024200000000000887,27.201284695921544,0.14673833798870628,-121.59482470952567,3.17,0.25,0.12,0.460763138948872,2.151336357866529,1075.510009765625,5500.39013671875
2010-02-15,1.36226,1.36322,1.35785,1.35972,1.373894,-0.01897898136345222,-0.65391949849124,-0.018349999999999866,25.761923761407758,0.12735422898293142,-116.36714464076277,3.17,0.25,0.12,0.460763138948872,2.151336357866529,1075.510009765625,5511.10009765625
2010-02-16,1.35973,1.37785,1.35879,1.3764,1.371785,-0.01764844007760913,0.9764579007989216,0.0016300000000000203,42.496007271745,0.34978805133170554,-67.5360422264354,3.17,0.25,0.13,0.460763138948872,2.151336357866529,1094.8699951171875,5592.1201171875
2010-02-17,1.37638,1.37881,1.35859,1.36072,1.3688870000000002,-0.017655697587816377,0.07354455329038334,-0.007950000000000124,34.397430143819264,0.1726331976161722,-78.80936703304069,3.17,0.25,0.12,0.460763138948872,2.151336357866529,1099.510009765625,5648.33984375
2010-02-18,1.3607,1.36537,1.34433,1.34666,1.3661370000000002,-0.018581774581992283,-2.16070909619297,-0.016429999999999945,28.90855096565558,0.047638451489846044,-122.12921013065109,3.17,0.25,0.12,0.460763138948872,2.151336357866529,1106.75,5680.41015625
2010-02-19,1.34665,1.36174,1.34533,1.36116,1.3654769999999998,-0.017938880208973496,0.03233582221175979,0.0014399999999998858,39.89823212955306,0.2552682368550316,-99.51119712623695,3.17,0.25,0.13,0.460763138948872,2.151336357866529,1109.1700439453125,5722.0498046875
2010-02-22,1.36292,1.36531,1.35745,1.36057,1.364983,-0.01727782188015259,1.0329259055738005,-0.01583000000000001,39.62132241440066,0.2637272463482809,-74.01819701049065,3.17,0.25,0.12,0.460763138948872,2.151336357866529,1108.010009765625,5688.43994140625
2010-02-23,1.36059,1.36913,1.34961,1.35234,1.3624100000000001,-0.017219524649536355,-0.6479767257339231,-0.008379999999999832,35.773209874245495,0.16467944474036483,-88.77807524881904,3.17,0.25,0.12,0.460763138948872,2.151336357866529,1094.5999755859375,5604.06982421875
2010-02-24,1.35237,1.3625,1.3502,1.35417,1.36035,-0.016831633375981925,-0.4703910860889171,0.007510000000000128,37.27824198447587,0.21370299758572703,-90.69981838974854,3.17,0.25,0.11,0.460763138948872,2.151336357866529,1105.239990234375,5615.509765625
2010-02-25,1.35423,1.35702,1.34504,1.35354,1.3588369999999999,-0.016386172881020844,0.0887350814144261,-0.00761999999999996,36.94706779972386,0.22560960656640883,-106.46570737948471,3.17,0.25,0.12,0.460763138948872,2.151336357866529,1102.93994140625,5532.330078125
2010-02-26,1.35352,1.36826,1.35338,1.3631,1.358838,-0.015087807275213416,0.6594445305980745,0.002529999999999921,45.16123521513207,0.41071531339283696,-43.36616782655814,3.17,0.25,0.13,0.460763138948872,2.151336357866529,1104.489990234375,5598.4599609375
2010-03-01,1.36378,1.36541,1.34601,1.35613,1.358479,-0.014454639837327754,0.1913500893952147,0.00378999999999996,40.8501707692633,0.3015923872259678,-76.81842043161615,3.102173913,0.25,0.14,1.2263742605684411,2.2861714393279886,1115.7099609375,5713.509765625
2010-03-02,1.35612,1.36222,1.34349,1.36207,1.357046,-0.013319997088701241,-0.075563054801564,0.007899999999999796,45.75360901918749,0.44320233254967445,-71.02277405437468,3.102173913,0.25,0.14,1.2263742605684411,2.2861714393279886,1118.31005859375,5776.56005859375
2010-03-03,1.36205,1.37351,1.35921,1.36997,1.3579709999999998,-0.011649037703438836,1.02055112710433,0.016429999999999945,51.67370627536039,0.6906937638722702,43.05648216863234,3.102173913,0.25,0.15,1.2263742605684411,2.2861714393279886,1118.7900390625,5817.8798828125
2010-03-04,1.36991,1.37117,1.35511,1.35818,1.3591229999999999,-0.011147641744005954,-0.2855947198014741,-0.0049200000000000355,43.7553759405465,0.3653393973877699,-10.447459077122648,3.102173913,0.25,0.16,1.2263742605684411,2.2861714393279886,1122.969970703125,5795.31982421875
2010-03-05,1.35819,1.36297,1.353,1.36198,1.359205,-0.010324637596370367,-0.5832244501704387,0.005849999999999911,46.681349735948885,0.48895786124944696,-31.97563160158405,3.102173913,0.25,0.17,1.2263742605684411,2.2861714393279886,1138.699951171875,5877.35986328125
2010-03-08,1.36373,1.37038,1.36056,1.36183,1.359331,-0.009574139901255885,0.2687419929611856,-0.00023999999999979593,46.575080347871754,0.48995637545535914,28.374468635341206,3.102173913,0.25,0.15,1.2263742605684411,2.2861714393279886,1138.5,5875.91015625
2010-03-09,1.36185,1.36347,1.3537,1.36054,1.360151,-0.008979942107063543,-0.10572842479330546,-0.009429999999999827,45.58349894022902,0.4743899335988691,-26.034675615209938,3.102173913,0.25,0.14,1.2263742605684411,2.2861714393279886,1140.449951171875,5885.89013671875
2010-03-10,1.36059,1.36793,1.3544,1.36432,1.361166,-0.00811052854059291,0.18284220497417625,0.006140000000000034,49.11093244527772,0.6359987836149873,27.84959186404665,3.102173913,0.25,0.14,1.2263742605684411,2.2861714393279886,1145.6099853515625,5936.72021484375
2010-03-11,1.36433,1.36864,1.36206,1.36841,1.362653,-0.007010668583493862,0.578446793185039,0.006429999999999936,52.790105774251835,0.7933834111486173,100.66252760531299,3.102173913,0.25,0.15,1.2263742605684411,2.2861714393279886,1150.239990234375,5928.6298828125
2010-03-12,1.36842,1.37954,1.36693,1.37678,1.364021,-0.005401368975128662,0.9132754778937491,0.014949999999999797,59.455388011828,1.0155412346799113,193.33908376461594,3.102173913,0.25,0.17,1.2263742605684411,2.2861714393279886,1149.989990234375,5945.10986328125
2010-03-15,1.37728,1.37737,1.36423,1.36732,1.36514,-0.004833611515866698,-0.07965448951702259,0.006780000000000008,50.50147714369311,0.6825803269499581,108.90725436180254,3.102173913,0.25,0.2,1.2263742605684411,2.2861714393279886,1150.510009765625,5903.56005859375
2010-03-16,1.36729,1.37825,1.36566,1.37672,1.3666049999999998,-0.0035838458538708373,-0.004357994741344129,0.012399999999999967,57.55829042069325,0.9913636642899192,154.91045451606803,3.102173913,0.25,0.2,1.2263742605684411,2.2861714393279886,1159.4599609375,5970.990234375
2010-03-17,1.37673,1.38171,1.37261,1.37363,1.366971,-0.0028103389009810353,0.46148670391714663,0.005220000000000002,54.709457919543844,0.8480142790374687,161.40731208723903,3.102173913,0.25,0.18,1.2263742605684411,2.2861714393279886,1166.2099609375,6024.27978515625
2010-03-18,1.3736,1.37388,1.35862,1.36114,1.367267,-0.003168641557252716,-1.1316752861874502,-0.015639999999999876,44.759791255119524,0.42780791707901006,22.659521900086418,3.102173913,0.25,0.18,1.2263742605684411,2.2861714393279886,1165.8299560546875,6012.31005859375
2010-03-19,1.36111,1.36263,1.35029,1.35301,1.36637,-0.004061800144847361,-1.50113203701141,-0.014310000000000045,39.55680240494947,0.17250915283309567,-88.6137896034206,3.102173913,0.25,0.18,1.2263742605684411,2.2861714393279886,1159.9000244140625,5982.43017578125
2010-03-22,1.35118,1.35687,1.34629,1.35669,1.365856,-0.004421718694731069,-0.3269318365487828,-0.020029999999999992,42.89530285414392,0.30514515704102607,-102.55486693956958,3.102173913,0.25,0.18,1.2263742605684411,2.2861714393279886,1165.81005859375,5987.5
2010-03-23,1.35662,1.35669,1.34581,1.3468,1.3644820000000002,-0.0054422620748995065,-0.45897665205726357,-0.02682999999999991,36.82209115758839,0.01841984134118747,-131.33624950908026,3.102173913,0.25,0.17,1.2263742605684411,2.2861714393279886,1174.1700439453125,6017.27001953125
2010-03-24,1.34681,1.34849,1.3305,1.33295,1.361345,-0.007284656323465422,-1.7498470542275602,-0.028189999999999937,30.174557263843894,-0.1886382185029269,-222.49806829384568,3.102173913,0.25,0.17,1.2263742605684411,2.2861714393279886,1167.719970703125,6039.0
2010-03-25,1.33296,1.33861,1.32671,1.33049,1.357553,-0.008841350890592903,-1.2110187110187187,-0.022520000000000095,29.13647459965607,-0.10270865000521574,-228.37677423558264,3.102173913,0.25,0.17,1.2263742605684411,2.2861714393279886,1165.72998046875,6132.9501953125
2010-03-26,1.33051,1.34231,1.33008,1.34075,1.35395,-0.009141765712238792,0.5851682358678056,-0.015939999999999843,38.88054182640415,0.14911450343811855,-150.76633561349854,3.102173913,0.25,0.17,1.2263742605684411,2.2861714393279886,1166.5899658203125,6120.0498046875
2010-03-29,1.34456,1.35056,1.34172,1.34763,1.3519809999999999,-0.008724121874927437,1.2882471871265677,0.0008300000000001084,44.56038436432949,0.2934165103511363,-78.93723657192153,3.102173913,0.25,0.16,1.2263742605684411,2.2861714393279886,1173.219970703125,6156.85009765625
2010-03-30,1.34764,1.35367,1.33951,1.34236,1.348545,-0.008717886710367884,0.12008204363229691,0.009409999999999918,41.29430572900417,0.22192776941159248,-79.92539521514844,3.102173913,0.25,0.16,1.2263742605684411,2.2861714393279886,1173.27001953125,6142.4501953125
2010-03-31,1.34237,1.35477,1.33841,1.35076,1.3462580000000002,-0.007943567003543706,0.2322595964767693,0.02027000000000001,48.039262580770064,0.3910597136306045,-55.44040365973731,3.102173913,0.25,0.09,1.2263742605684411,2.2861714393279886,1169.4300537109375,6153.5498046875
2010-04-01,1.35074,1.35904,1.346,1.35821,1.345965,-0.0066520792901796355,1.1807562799845073,0.01745999999999981,53.32403981212038,0.5296606741582808,-12.930774481325916,3.0645,0.25,0.17,1.0236447520184375,2.2067707525304403,1178.0999755859375,6235.56005859375
2010-04-02,1.3582,1.35902,1.34748,1.3503,1.345694,-0.00619541992170114,-0.03405490242529563,0.00266999999999995,47.611362529172744,0.3934074356903174,-24.272582238092387,3.0645,0.25,0.2,1.0236447520184375,2.2067707525304403,1178.0999755859375,6235.56005859375
2010-04-05,1.34946,1.35378,1.34599,1.34873,1.344898,-0.005892277454412342,-0.6979774850722542,0.006369999999999987,46.51244160153288,0.37659173605430163,-37.92848393886038,3.0645,0.25,0.2,1.0236447520184375,2.2067707525304403,1187.43994140625,6235.56005859375
2010-04-06,1.34872,1.34959,1.33551,1.33995,1.3442129999999999,-0.006288023071728377,-0.7664963341479702,-0.010809999999999986,40.678370290372655,0.2397804137938296,-80.40443500944355,3.0645,0.25,0.2,1.0236447520184375,2.2067707525304403,1189.43994140625,6252.2099609375
2010-04-07,1.33994,1.34078,1.3326,1.33449,1.3443669999999999,-0.006961977352283988,-1.055808056467944,-0.023719999999999963,37.43404101974756,0.17892699521319894,-105.33174866121259,3.0645,0.25,0.19,1.0236447520184375,2.2067707525304403,1182.449951171875,6222.41015625
2010-04-08,1.3345,1.33657,1.32821,1.33598,1.344916,-0.007291805038163179,-0.29627971192954794,-0.01432000000000011,38.91135559867419,0.23298806559574306,-109.15298427652907,3.0645,0.25,0.19,1.0236447520184375,2.2067707525304403,1186.43994140625,6171.830078125
2010-04-09,1.33596,1.34985,1.33414,1.34984,1.345825,-0.006361478523815967,1.1502521562544388,0.0011099999999999444,50.89513602110936,0.49908338514277983,-36.713905014202936,3.0645,0.25,0.19,1.0236447520184375,2.2067707525304403,1194.3699951171875,6249.7001953125
2010-04-12,1.3631,1.36913,1.35656,1.35933,1.346995,-0.004803057710309533,1.7477806553990227,0.019379999999999953,57.271990279833126,0.6967647245078661,85.32022569536687,3.0645,0.25,0.19,1.0236447520184375,2.2067707525304403,1196.47998046875,6250.68994140625
2010-04-13,1.35927,1.36267,1.35463,1.3614,1.3488989999999998,-0.003362208836932279,0.8563977952942503,0.02690999999999999,58.575752029782855,0.7844122490103944,81.52099523489747,3.0645,0.25,0.2,1.0236447520184375,2.2067707525304403,1197.300048828125,6230.830078125
2010-04-14,1.36138,1.3678,1.35959,1.36561,1.3503839999999998,-0.0018591824109306376,0.46199230503263244,0.029630000000000045,61.24783985833847,0.9190676180365417,131.38900315371,3.0645,0.25,0.2,1.0236447520184375,2.2067707525304403,1210.6500244140625,6278.39990234375
2010-04-15,1.36559,1.36665,1.35215,1.35708,1.3502709999999998,-0.0013408661807476907,-0.3173204054649492,0.007240000000000135,53.481379610039575,0.7221436568201739,90.16878718014483,3.0645,0.25,0.22,1.0236447520184375,2.2067707525304403,1211.6700439453125,6291.4501953125
2010-04-16,1.35706,1.35728,1.34726,1.35017,1.350258,-0.0014707225111658673,-1.1306302677924096,-0.009159999999999835,48.002602440688676,0.5546686615353957,32.239744877899334,3.0645,0.25,0.21,1.0236447520184375,2.2067707525304403,1192.1300048828125,6180.89990234375
2010-04-19,1.34888,1.34925,1.3416,1.34863,1.350248,-0.0016785504337308854,-0.6226604179562001,-0.012769999999999948,46.81501294562131,0.5268972175285926,-9.396475013273331,3.0645,0.25,0.2,1.0236447520184375,2.2067707525304403,1197.52001953125,6162.43994140625
2010-04-20,1.34862,1.35222,1.34283,1.34346,1.350599,-0.002234671450740633,-0.4969744550686217,-0.022149999999999892,42.85972373657871,0.40001585859552813,-10.772241874827568,3.0645,0.25,0.2,1.0236447520184375,2.2067707525304403,1207.1700439453125,6264.22998046875
2010-04-21,1.3434,1.34467,1.33579,1.33872,1.351022,-0.0030230321170503505,-0.7348197800731149,-0.018360000000000154,39.46322858610223,0.26380752034511973,-71.20775253591857,3.0645,0.25,0.2,1.0236447520184375,2.2067707525304403,1205.93994140625,6230.3798828125
2010-04-22,1.33873,1.34208,1.32647,1.32681,1.350105,-0.004556328569377932,-1.2393372337099806,-0.023360000000000047,32.313945013319355,-0.023903212098953828,-143.91466921093388,3.0645,0.25,0.2,1.0236447520184375,2.2067707525304403,1208.6700439453125,6168.72021484375
2010-04-23,1.32676,1.3399,1.32016,1.33811,1.348932,-0.004804280734941102,-0.04556591370861174,-0.010520000000000085,43.16789518897821,0.26805824381322896,-129.04517604553064,3.0645,0.25,0.2,1.0236447520184375,2.2067707525304403,1217.280029296875,6259.52978515625
2010-04-26,1.33564,1.34147,1.32916,1.34038,1.347037,-0.004762712993032547,1.0227538230794142,-0.0030800000000001937,45.13177295180581,0.3359263157799282,-81.92988654653966,3.0645,0.25,0.2,1.0236447520184375,2.2067707525304403,1212.050048828125,6332.10009765625
2010-04-27,1.34039,1.3413,1.31445,1.31714,1.3426110000000002,-0.0065297728762316876,-1.5671357362249672,-0.021579999999999933,32.396956669752285,-0.09123621346159608,-158.6852005978612,3.0645,0.25,0.2,1.0236447520184375,2.2067707525304403,1183.7099609375,6159.509765625
2010-04-28,1.31711,1.32654,1.31141,1.32104,1.338154,-0.007528697025447784,-1.4428744087497503,-0.005770000000000053,35.77599891490486,0.06089728913383227,-160.72578820006584,3.0645,0.25,0.2,1.0236447520184375,2.2067707525304403,1191.3599853515625,6084.33984375
2010-04-29,1.32103,1.32777,1.31838,1.32638,1.335084,-0.007799549882805845,0.7015199599131439,-0.011730000000000018,40.31467391671662,0.19534384352472856,-115.73869471849581,3.0645,0.25,0.19,1.0236447520184375,2.2067707525304403,1206.780029296875,6144.91015625
2010-04-30,1.3264,1.33417,1.32248,1.32936,1.3330030000000002,-0.007685151980362237,0.6298068188699935,-0.011019999999999808,42.82024382281833,0.27383816028214675,-79.52383150487442,3.0645,0.25,0.2,1.0236447520184375,2.2067707525304403,1186.68994140625,6135.7001953125
2010-05-03,1.33199,1.33253,1.3154,1.3198,1.33012,-0.008270564997189922,-0.4960870941962181,0.0026600000000001067,37.24676192367615,0.1433881135193518,-104.67630800950295,2.7342857143,0.25,0.2,1.2265512265512424,2.003548929218568,1202.260009765625,6166.919921875
2010-05-04,1.31982,1.32131,1.29616,1.29655,1.3254290000000002,-0.010489671320947469,-2.4681049527592203,-0.0244899999999999,27.555038090760007,-0.09902824765593472,-176.7026709548657,2.7342857143,0.25,0.21,1.2265512265512424,2.003548929218568,1173.5999755859375,6006.85986328125
2010-05-05,1.29654,1.29956,1.27891,1.28132,1.319689,-0.013323675747584085,-2.915593271707839,-0.04505999999999988,23.167455695937264,-0.1294932911676471,-218.49690500182584,2.7342857143,0.25,0.21,1.2265512265512424,2.003548929218568,1165.8699951171875,5958.4501953125
2010-05-06,1.28134,1.28557,1.2527,1.26252,1.31326,-0.01689192792517602,-2.6246577455555142,-0.06684000000000001,19.014756496246207,-0.141928553830932,-237.9494241210816,2.7342857143,0.25,0.2,1.2265512265512424,2.003548929218568,1128.1500244140625,5908.259765625
2010-05-07,1.26253,1.27973,1.2586,1.27518,1.3069669999999998,-0.018485151962603696,-0.47919333187650404,-0.044620000000000104,28.5918409424999,0.05054197143951433,-182.0040255314496,2.7342857143,0.25,0.2,1.2265512265512424,2.003548929218568,1110.8800048828125,5715.08984375
2010-05-10,1.28775,1.30934,1.27588,1.27786,1.3007149999999998,-0.01930895823736778,1.2150302569464255,-0.018690000000000095,30.524337375430036,0.12160353377245706,-114.12662523777058,2.7342857143,0.25,0.2,1.2265512265512424,2.003548929218568,1159.72998046875,6017.91015625
2010-05-11,1.27784,1.28022,1.26153,1.26325,1.295326,-0.020899815481272732,-0.9355541962703273,-0.01807000000000003,26.225359357284248,0.06347597409963245,-145.6178382825885,2.7342857143,0.25,0.2,1.2265512265512424,2.003548929218568,1155.7900390625,6037.7099609375
2010-05-12,1.26326,1.27383,1.26051,1.26313,1.289535,-0.021917611721012698,-1.152708434413774,0.0006099999999999994,26.191694939809636,0.10689741715960724,-128.50982186899714,2.7342857143,0.25,0.2,1.2265512265512424,2.003548929218568,1171.6700439453125,6183.490234375
2010-05-13,1.26312,1.26834,1.25159,1.25373,1.28227,-0.023215114624273392,-0.7536117158123856,-0.02144999999999997,23.559490331573897,0.0865615341641443,-127.34315848359617,2.7342857143,0.25,0.2,1.2265512265512424,2.003548929218568,1157.43994140625,6251.97021484375
2010-05-14,1.25372,1.25753,1.23529,1.23566,1.2729,-0.025408598498630974,-2.174756359202945,-0.042200000000000015,19.396012266477427,0.025961089036764147,-140.89601055537244,2.7342857143,0.25,0.2,1.2265512265512424,2.003548929218568,1135.6800537109375,6056.7099609375
2010-05-17,1.237,1.24138,1.22332,1.23888,1.264808,-0.02658071722072175,-1.1844655547845306,-0.024370000000000003,22.121008574339783,0.09899874785114336,-137.77640524064793,2.7342857143,0.25,0.21,1.2265512265512424,2.003548929218568,1136.93994140625,6066.919921875
2010-05-18,1.23889,1.24437,1.21581,1.21822,1.2569750000000002,-0.028844220866568238,-1.4113914830940488,-0.044910000000000005,17.824954366578226,0.030753406023872314,-136.9635875931096,2.7342857143,0.25,0.21,1.2265512265512424,2.003548929218568,1120.800048828125,6155.93017578125
2010-05-19,1.2182,1.243,1.21435,1.2386,1.252703,-0.028663157103438586,-0.02260105902105458,-0.015130000000000088,32.2469410266207,0.19401735278543986,-113.33764882315668,2.7342857143,0.25,0.2,1.2265512265512424,2.003548929218568,1115.050048828125,5988.669921875
2010-05-20,1.2385,1.25969,1.22957,1.24819,1.2512699999999999,-0.027429638119750743,2.4601467715190894,0.01252999999999993,37.941478776912525,0.2789540188468413,-77.48194098267454,2.7342857143,0.25,0.2,1.2265512265512424,2.003548929218568,1071.5899658203125,5867.8798828125
2010-05-21,1.24821,1.26711,1.24712,1.25712,1.2494640000000001,-0.025438252726607935,1.4952365574035342,0.018240000000000034,42.90634716726563,0.35577153853315857,-49.06127601693395,2.7342857143,0.25,0.2,1.2265512265512424,2.003548929218568,1087.68994140625,5829.25
2010-05-24,1.25338,1.25445,1.23316,1.23478,1.2451560000000002,-0.025370264139654264,-1.0743556670058219,0.016559999999999908,35.100665011385075,0.22505325831917225,-78.09294372470323,2.7342857143,0.25,0.21,1.2265512265512424,2.003548929218568,1073.6500244140625,5805.68017578125
2010-05-25,1.23477,1.23877,1.21776,1.23432,1.242263,-0.025064572065663038,-1.8136693394425252,-0.0042799999999998395,34.95517507442766,0.247082398187021,-96.27785827312081,2.7342857143,0.25,0.21,1.2265512265512424,2.003548929218568,1074.030029296875,5670.0400390625
2010-05-26,1.23434,1.23582,1.21534,1.21713,1.237663,-0.025910715630876213,-1.4294044283192142,-0.031059999999999865,29.822566326826475,0.1543522231968868,-107.04494157948795,2.7342857143,0.25,0.2,1.2265512265512424,2.003548929218568,1067.949951171875,5758.02001953125
2010-05-27,1.21712,1.23937,1.2163,1.23452,1.235742,-0.024891133345719796,0.016203253613333857,-0.022599999999999953,39.764294320019545,0.30081397562248846,-82.10795082041193,2.7342857143,0.25,0.2,1.2265512265512424,2.003548929218568,1103.06005859375,5937.14013671875
2010-05-28,1.23453,1.24518,1.22651,1.2272,1.2348960000000002,-0.024392587300702928,0.8273561575180999,-0.00757999999999992,37.29334027920192,0.24946811781769948,-69.18849348708922,2.7342857143,0.25,0.19,1.2265512265512424,2.003548929218568,1089.4100341796875,5946.18017578125
2010-05-31,1.22752,1.23341,1.2267,1.22862,1.23387,-0.023610733991351385,-0.477918543239475,-0.005700000000000038,38.12212461737415,0.2666990121035348,-73.39124366769961,2.7342857143,0.25,0.19,1.2265512265512424,2.003548929218568,1089.4100341796875,5964.330078125
2010-06-01,1.2286,1.23487,1.21107,1.22332,1.23438,-0.02315189468640222,-0.3161668839634979,0.006189999999999918,36.14116755379078,0.219526216267525,-90.55578318930853,2.5431818182,0.25,0.2,0.8769407705577992,1.1215605940686268,1070.7099609375,5981.27001953125
2010-06-02,1.22334,1.22726,1.21749,1.22368,1.232888,-0.02249984799806448,-0.4020771271833423,-0.01083999999999996,36.39062885859302,0.24345683042426577,-87.1723016337037,2.5431818182,0.25,0.2,0.8769407705577992,1.1215605940686268,1098.3800048828125,5981.2001953125
2010-06-03,1.22369,1.23252,1.2152,1.21707,1.2297760000000002,-0.022259870131155157,-0.5109047510054476,-0.010129999999999972,33.70450165528112,0.18921333067453114,-86.03151363034166,2.5431818182,0.25,0.19,0.8769407705577992,1.1215605940686268,1102.8299560546875,6054.6298828125
2010-06-04,1.21709,1.2215,1.19551,1.19671,1.223735,-0.023442339094332798,-2.2040075836820217,-0.031910000000000105,26.907165234990558,-0.013242834334497874,-146.7535953759863,2.5431818182,0.25,0.19,0.8769407705577992,1.1215605940686268,1064.8800048828125,5938.8798828125
2010-06-07,1.19358,1.19907,1.18758,1.19215,1.2194720000000001,-0.02446538641198659,-2.0475404044138834,-0.03116999999999992,25.621296838869597,-0.02019372558273847,-195.49062631597377,2.5431818182,0.25,0.19,0.8769407705577992,1.1215605940686268,1050.469970703125,5904.9501953125
2010-06-08,1.19212,1.2008,1.19022,1.19689,1.215729,-0.02460999173023959,0.015041238061019868,-0.02679000000000009,29.51188671613545,0.08643315398593746,-169.834467195516,2.5431818182,0.25,0.19,0.8769407705577992,1.1215605940686268,1062.0,5868.5498046875
2010-06-09,1.19688,1.20724,1.19236,1.19907,1.213923,-0.024268927615135993,0.5804638678018836,-0.018000000000000016,31.34699643563701,0.14375447718529788,-136.2827992116218,2.5431818182,0.25,0.18,0.8769407705577992,1.1215605940686268,1055.68994140625,5984.75
2010-06-10,1.19911,1.21411,1.19565,1.21031,1.211502,-0.02282850498803035,1.1212392116234593,0.013600000000000056,40.2574036123908,0.31345163022107486,-90.84992181226575,2.5431818182,0.25,0.18,0.8769407705577992,1.1215605940686268,1086.8399658203125,6056.58984375
2010-06-11,1.21036,1.21521,1.20452,1.21112,1.209894,-0.021375199454109817,1.004945499428711,0.01896999999999993,40.87188431009255,0.34175203826609607,-65.28790261637837,2.5431818182,0.25,0.18,0.8769407705577992,1.1215605940686268,1091.5999755859375,6047.830078125
2010-06-14,1.21432,1.22975,1.2143,1.22163,1.209195,-0.01915457318731617,0.9352975683915687,0.024739999999999984,48.507488608077814,0.5014021116851458,-2.4012404487046592,2.5431818182,0.25,0.18,0.8769407705577992,1.1215605940686268,1089.6300048828125,6125.0
2010-06-15,1.22154,1.2349,1.21679,1.23167,1.2100300000000002,-0.01639556886789295,1.6967765374199084,0.03259999999999996,54.71468209205786,0.6351423980460466,28.375008603301612,2.5431818182,0.25,0.19,0.8769407705577992,1.1215605940686268,1115.22998046875,6175.0498046875
2010-06-16,1.23166,1.23525,1.22552,1.23117,1.210779,-0.014086997747343233,0.7809238476461866,0.0208600000000001,54.35213734393285,0.6355507276391646,44.05772751521118,2.5431818182,0.25,0.19,0.8769407705577992,1.1215605940686268,1114.6099853515625,6190.91015625
2010-06-17,1.23115,1.24095,1.22422,1.23821,1.212893,-0.011556157151501267,0.5309863843399709,0.02709000000000006,58.63962024517281,0.7549621373736405,69.8256082352063,2.5431818182,0.25,0.19,0.8769407705577992,1.1215605940686268,1116.0400390625,6223.5400390625
2010-06-18,1.23815,1.24156,1.23529,1.23875,1.217097,-0.009398533811151966,0.6156745209840997,0.017120000000000024,58.968080164778264,0.8079850557428069,102.28062051400653,2.5431818182,0.25,0.18,0.8769407705577992,1.1215605940686268,1117.510009765625,6216.97998046875
2010-06-21,1.24082,1.24664,1.23038,1.23132,1.221014,-0.008193688928415321,-0.5564484215117016,-0.0003500000000000725,52.583925326296416,0.6880550730691963,90.73507078224108,2.5431818182,0.25,0.17,0.8769407705577992,1.1215605940686268,1113.199951171875,6292.97021484375
2010-06-22,1.23136,1.23531,1.22521,1.227,1.224025,-0.007500962152157786,-0.9485368314833487,-0.004170000000000007,49.14651354538883,0.6232715123413389,50.540787800783505,2.5431818182,0.25,0.18,0.8769407705577992,1.1215605940686268,1095.31005859375,6269.0400390625
2010-06-23,1.22698,1.23431,1.2209,1.23171,1.227289,-0.006497019952501404,0.03167332618654317,-0.00649999999999995,52.87811986286883,0.6892808188087981,46.77238275584591,2.5431818182,0.25,0.17,0.8769407705577992,1.1215605940686268,1092.0400390625,6204.52001953125
