month_end,pair,country,asof,price,eur_dem_splice,for_policy_rate,for_rate_3m,for_yield_10y,for_curve_slope,for_rate_change_3m,for_rate_change_12m,us_policy_rate,us_rate_3m,us_yield_10y,us_curve_slope,us_rate_change_3m,us_rate_change_12m,vix_level,us_equity_12m_return,own_return_1m,own_return_3m,own_return_12m,fwd_logret_1m,y
2008-08-31,AUDUSD,AU,2008-08-29,0.8563,0,7.25000202521391,7.31,5.8625,-1.4474999999999998,2.7552965319976863e-05,0.7954565706684606,2.0,2.79,3.89,1.1,0.020000000000000018,-3.0199999999999996,20.65,-11.42149745709775,-9.485356606506079,-10.919526500854552,4.857414172561161,-0.08008163559848827,0
2008-08-31,CADUSD,CA,2008-08-29,0.9406452826639075,0,2.999715,2.47,3.5915,1.1214999999999997,0.00012452380952021613,-1.4576077272727295,2.0,2.79,3.89,1.1,0.020000000000000018,-3.0199999999999996,20.65,-11.42149745709775,-3.542396042639599,-6.7408468126339365,-0.6700983028352647,0.0032033191137690667,1
2008-08-31,CHFUSD,CH,2008-08-29,0.9075233687267447,0,1.98,2.1833859,2.942,0.7586141,0.030000000000000027,-0.3700000000000001,2.0,2.79,3.89,1.1,0.020000000000000018,-3.0199999999999996,20.65,-11.42149745709775,-4.929396652617323,-5.531836915972585,9.118482621335,-0.015310097319944066,0
2008-08-31,EURUSD,EZ,2008-08-29,1.4669,0,4.2989,4.96519047619048,4.49604304761905,-0.46914742857142944,0.2892000000000001,0.25150000000000006,2.0,2.79,3.89,1.1,0.020000000000000018,-3.0199999999999996,20.65,-11.42149745709775,-6.082911382491801,-5.896709524461979,7.265645999464255,-0.04091005257045127,0
2008-08-31,GBPUSD,GB,2008-08-29,1.819,0,4.997,5.76619,4.7267,-1.0394899999999998,-0.034399999999999764,-0.9157000000000002,2.0,2.79,3.89,1.1,0.020000000000000018,-3.0199999999999996,20.65,-11.42149745709775,-8.511292956908012,-8.445634730856732,-10.30764357953008,-0.02144884137642289,0
2008-08-31,JPYUSD,JP,2008-08-29,0.009200478424878094,0,0.504,0.85,1.431,0.5810000000000001,-0.0010000000000000009,0.019000000000000017,2.0,2.79,3.89,1.1,0.020000000000000018,-3.0199999999999996,20.65,-11.42149745709775,-0.5443068929933403,-3.0168059472772235,6.362380536915868,0.02562689745871527,1
2008-08-31,NOKUSD,NO,2008-08-29,0.184362382699434,0,6.11,6.53,4.69,-1.8399999999999999,-0.02999999999999936,1.12,2.0,2.79,3.89,1.1,0.020000000000000018,-3.0199999999999996,20.65,-11.42149745709775,-5.52980852594418,-6.412440607525283,7.062008124328445,-0.08223421691611987,0
2008-08-31,NZDUSD,NZ,2008-08-29,0.6991,0,7.89,8.2,6.13,-2.0699999999999994,-0.17000000000000082,-0.3899999999999997,2.0,2.79,3.89,1.1,0.020000000000000018,-3.0199999999999996,20.65,-11.42149745709775,-4.8715235096575995,-11.436009224759157,-0.48516076899612903,-0.04400973338971104,0
2008-08-31,SEKUSD,SE,2008-08-29,0.1552819143154397,0,4.6,4.4,4.11,-0.29000000000000004,0.25,0.9999999999999996,2.0,2.79,3.89,1.1,0.020000000000000018,-3.0199999999999996,20.65,-11.42149745709775,-6.192595421465752,-7.143710972930628,6.642535622700896,-0.07563854539773374,0
2008-09-30,AUDUSD,AU,2008-09-30,0.7904,0,7.02272727272727,7.27,5.64590909090909,-1.62409090909091,-0.22726014328865052,0.5227272727272698,1.81,3.59,3.69,0.10000000000000009,-0.18999999999999995,-3.1300000000000003,39.39,-19.03793749874986,-8.008163559848827,-19.042794975834497,-11.361331078923014,-0.18424648520353903,0
2008-09-30,CADUSD,CA,2008-09-30,0.9436633009342266,0,2.99397142857143,2.1175,3.54095238095238,1.42345238095238,-0.001066666666670102,-1.45057593984962,1.81,3.59,3.69,0.10000000000000009,-0.18999999999999995,-3.1300000000000003,39.39,-19.03793749874986,0.32033191137690664,-3.9654892513929987,-6.209427724319661,-0.13741644713383167,0
2008-09-30,CHFUSD,CH,2008-09-30,0.893734918223255,0,1.7,2.124653,2.669,0.5443470000000001,-0.1200000000000001,-0.5000000000000002,1.81,3.59,3.69,0.10000000000000009,-0.18999999999999995,-3.1300000000000003,39.39,-19.03793749874986,-1.5310097319944065,-9.234737332484926,4.226165839490048,-0.04200459999838624,0
2008-09-30,EURUSD,EZ,2008-09-30,1.4081,0,4.2733,5.01918181818182,4.50429840909091,-0.5148834090909098,0.2665999999999995,0.24469999999999992,1.81,3.59,3.69,0.10000000000000009,-0.18999999999999995,-3.1300000000000003,39.39,-19.03793749874986,-4.091005257045127,-11.188700214631652,-0.9752727479062806,-0.10464270565733466,0
2008-09-30,GBPUSD,GB,2008-09-30,1.7804,0,4.8925,5.9106,4.5701,-1.3404999999999996,-0.14010000000000034,-0.9321000000000002,1.81,3.59,3.69,0.10000000000000009,-0.18999999999999995,-3.1300000000000003,39.39,-19.03793749874986,-2.144884137642289,-11.159804267026384,-13.557238858122933,-0.09657473997621147,0
2008-09-30,JPYUSD,JP,2008-09-30,0.009439305267132339,0,0.495,0.87,1.481,0.6110000000000001,-0.014000000000000012,-0.015000000000000013,1.81,3.59,3.69,0.10000000000000009,-0.18999999999999995,-3.1300000000000003,39.39,-19.03793749874986,2.562689745871527,0.2168686909101325,8.179832864926873,0.07505234846340159,1
2008-09-30,NOKUSD,NO,2008-09-30,0.16980811682798438,0,6.26,6.82,4.49,-2.33,0.2699999999999996,1.1099999999999994,1.81,3.59,3.69,0.10000000000000009,-0.18999999999999995,-3.1300000000000003,39.39,-19.03793749874986,-8.223421691611987,-14.58280199584172,-8.49295368169427,-0.13034879915621045,0
2008-09-30,NZDUSD,NZ,2008-09-30,0.669,0,7.52,7.95,5.82,-2.13,-0.6900000000000013,-0.5,1.81,3.59,3.69,0.10000000000000009,-0.18999999999999995,-3.1300000000000003,39.39,-19.03793749874986,-4.400973338971104,-12.871788305424857,-12.331495760944,-0.14017308816950935,0
2008-09-30,SEKUSD,SE,2008-09-30,0.14396982392490534,0,4.82,4.49,3.9,-0.5900000000000003,0.2400000000000002,1.0600000000000005,1.81,3.59,3.69,0.10000000000000009,-0.18999999999999995,-3.1300000000000003,39.39,-19.03793749874986,-7.563854539773374,-14.293141658608977,-7.028017291636779,-0.11361041512996817,0
2008-10-31,AUDUSD,AU,2008-10-31,0.6574,0,6.18181818181818,6.03,5.21522727272727,-0.8147727272727305,-1.0681985721686598,-0.3181818181818201,0.97,4.32,3.81,-0.5100000000000002,-1.0399999999999998,-3.79,59.89,-39.65747387296605,-18.424648520353905,-35.91816868670881,-34.37687733828177,-0.004268299163038947,0
2008-10-31,CADUSD,CA,2008-10-31,0.8225037012666557,0,2.51529090909091,1.556,3.66818181818182,2.11218181818182,-0.48324545454544987,-1.9922409090909103,0.97,4.32,3.81,-0.5100000000000002,-1.0399999999999998,-3.79,59.89,-39.65747387296605,-13.741644713383167,-16.963708844645858,-24.711673201916373,-0.01647806270301394,0
2008-10-31,CHFUSD,CH,2008-10-31,0.856971462850287,0,0.3,1.41079118181818,2.764,1.3532088181818198,-1.67,-1.7899999999999998,0.97,4.32,3.81,-0.5100000000000002,-1.0399999999999998,-3.79,59.89,-39.65747387296605,-4.200459999838624,-10.660866384450355,-0.6879380471716295,-0.04162722341151556,0
2008-10-31,EURUSD,EZ,2008-10-31,1.2682,0,3.8198,5.11308695652174,4.41582552173913,-0.69726143478261,-0.37100000000000044,-0.12159999999999993,0.97,4.32,3.81,-0.5100000000000002,-1.0399999999999998,-3.79,59.89,-39.65747387296605,-10.464270565733466,-20.638187205270395,-13.17556488120117,0.0009457756064385481,1
2008-10-31,GBPUSD,GB,2008-10-31,1.6165,0,4.4115,6.13304,4.5789,-1.5541400000000003,-0.5983999999999998,-1.3636,0.97,4.32,3.81,-0.5100000000000002,-1.0399999999999998,-3.79,59.89,-39.65747387296605,-9.657473997621146,-20.313651092171447,-25.099819448525263,-0.05186323879269056,0
2008-10-31,JPYUSD,JP,2008-10-31,0.010175010175010175,0,0.487,0.89,1.486,0.596,-0.016000000000000014,-0.019000000000000017,0.97,4.32,3.81,-0.5100000000000002,-1.0399999999999998,-3.79,59.89,-39.65747387296605,7.505234846340159,9.523617699218345,15.945665495994277,0.02911323607522842,1
2008-10-31,NOKUSD,NO,2008-10-31,0.14905573193817168,0,6.72,6.92,4.17,-2.75,0.6399999999999997,1.2399999999999993,0.97,4.32,3.81,-0.5100000000000002,-1.0399999999999998,-3.79,59.89,-39.65747387296605,-13.034879915621044,-26.788110133177213,-21.950205059413896,-0.042775100945667166,0
2008-10-31,NZDUSD,NZ,2008-10-31,0.5815,0,7.1,7.43,5.86,-1.5699999999999994,-0.9299999999999997,-0.9700000000000006,0.97,4.32,3.81,-0.5100000000000002,-1.0399999999999998,-3.79,59.89,-39.65747387296605,-14.017308816950935,-23.28980566557964,-27.987003850616976,-0.055692693732202536,0
2008-10-31,SEKUSD,SE,2008-10-31,0.1285082759329701,0,4.5,3.63,3.57,-0.06000000000000005,-0.08000000000000007,0.6400000000000001,0.97,4.32,3.81,-0.5100000000000002,-1.0399999999999998,-3.79,59.89,-39.65747387296605,-11.361041512996817,-25.11749147423594,-20.16078169679567,-0.04255586625372354,0
2008-11-30,AUDUSD,AU,2008-11-28,0.6546,0,5.32516329196604,4.76,4.94075,0.18075000000000063,-1.9248387332478707,-1.37892480953795,0.39,2.36,3.53,1.17,-1.6099999999999999,-4.1000000000000005,55.84,-43.155574418454535,-0.42682991630389466,-26.85964199650662,-30.133726870099032,0.06462444778490961,1
2008-11-30,CADUSD,CA,2008-11-28,0.8090614886731392,0,2.24564736842105,1.7825,3.57157894736842,1.7890789473684199,-0.7540676315789501,-2.2597621553884704,0.39,2.36,3.53,1.17,-1.6099999999999999,-4.1000000000000005,55.84,-43.155574418454535,-1.647806270301394,-15.069119072307654,-21.118060392122576,0.009756174945364626,1
2008-11-30,CHFUSD,CH,2008-11-28,0.8220304151253597,0,0.05,0.700317846153846,2.226,1.525682153846154,-1.93,-2.0100000000000002,0.39,2.36,3.53,1.17,-1.6099999999999999,-4.1000000000000005,55.84,-43.155574418454535,-4.162722341151556,-9.894192072984588,-7.4911355261996535,0.130845788303658,1
2008-11-30,EURUSD,EZ,2008-11-28,1.2694,0,3.1502,4.2383,4.19642625,-0.04187374999999971,-1.1486999999999998,-0.8719000000000001,0.39,2.36,3.53,1.17,-1.6099999999999999,-4.1000000000000005,55.84,-43.155574418454535,0.09457756064385481,-14.460698262134738,-14.590139299385632,0.09212537236098503,1
2008-11-30,GBPUSD,GB,2008-11-28,1.5348,0,2.7846,4.44684,4.2571,-0.18973999999999958,-2.2123999999999997,-3.0046,0.39,2.36,3.53,1.17,-1.6099999999999999,-4.1000000000000005,55.84,-43.155574418454535,-5.186323879269056,-16.98868201453249,-29.27026771826167,-0.04866311985522709,0
2008-11-30,JPYUSD,JP,2008-11-28,0.01047559187094071,0,0.301,0.88,1.377,0.497,-0.203,-0.199,0.39,2.36,3.53,1.17,-1.6099999999999999,-4.1000000000000005,55.84,-43.155574418454535,2.911323607522842,12.979248199734528,15.100305368426525,0.0501581641940847,1
2008-11-30,NOKUSD,NO,2008-11-28,0.14281429856757258,0,5.09,6.18,4.18,-2.0,-1.0200000000000005,-0.2999999999999998,0.39,2.36,3.53,1.17,-1.6099999999999999,-4.1000000000000005,55.84,-43.155574418454535,-4.277510094566717,-25.535811701799748,-23.683636301761158,0.0037917585511431096,1
2008-11-30,NZDUSD,NZ,2008-11-28,0.55,0,6.26,6.25,5.73,-0.5199999999999996,-1.63,-2.0700000000000003,0.39,2.36,3.53,1.17,-1.6099999999999999,-4.1000000000000005,55.84,-43.155574418454535,-5.569269373220253,-23.987551529142294,-33.269889273873396,0.055692693732202536,1
2008-11-30,SEKUSD,SE,2008-11-28,0.12315422603726647,0,3.85,3.2,3.34,0.13999999999999968,-0.7499999999999996,-0.24999999999999956,0.39,2.36,3.53,1.17,-1.6099999999999999,-4.1000000000000005,55.84,-43.155574418454535,-4.255586625372354,-23.180482678142546,-24.105570200482052,0.030370718105629635,1
2008-12-31,AUDUSD,AU,2008-12-31,0.6983,0,4.34526121157324,4.39,4.21571428571429,-0.17428571428570994,-2.67746606115403,-2.4036613226472205,0.16,1.77,2.42,0.6499999999999999,-1.6500000000000001,-4.08,40.0,-43.69267819863134,6.462444778490961,-12.389033658166838,-22.854209910903087,-0.09031052650719978,0
2008-12-31,CADUSD,CA,2008-12-31,0.8169934640522876,0,1.7110380952381,1.05,2.94571428571429,1.8957142857142901,-1.2829333333333302,-2.56400927318295,0.16,1.77,2.42,0.6499999999999999,-1.6500000000000001,-4.08,40.0,-43.69267819863134,0.9756174945364626,-14.413833489148098,-21.409555587135433,-0.010160623889199388,0
2008-12-31,CHFUSD,CH,2008-12-31,0.93694368968425,0,0.01,0.1075305,2.148,2.0404695,-1.69,-1.99,0.16,1.77,2.42,0.6499999999999999,-1.6500000000000001,-4.08,40.0,-43.69267819863134,13.0845788303658,4.72139648937562,5.964862195952369,-0.08432185823055555,0
2008-12-31,EURUSD,EZ,2008-12-31,1.3919,0,2.4864,3.29261904761905,3.88814130434783,0.5955222567287799,-1.7868999999999997,-1.3927,0.16,1.77,2.42,0.6499999999999999,-1.6500000000000001,-4.08,40.0,-43.69267819863134,9.212537236098504,-1.1571557689911083,-4.79721738130709,-0.08349719113764684,0
2008-12-31,GBPUSD,GB,2008-12-31,1.4619,0,1.6525,3.17247,3.6238,0.45133,-3.24,-3.9439,0.16,1.77,2.42,0.6499999999999999,-1.6500000000000001,-4.08,40.0,-43.69267819863134,-4.866311985522708,-19.71010986241291,-30.552924757363627,-0.014191475428513067,0
2008-12-31,JPYUSD,JP,2008-12-31,0.011014428901861438,0,0.211,0.74,1.214,0.474,-0.28400000000000003,-0.28600000000000003,0.16,1.77,2.42,0.6499999999999999,-1.6500000000000001,-4.08,40.0,-43.69267819863134,5.01581641940847,15.43237487327147,20.735708019909094,0.010630152142550031,1
2008-12-31,NOKUSD,NO,2008-12-31,0.14335684385572567,0,4.76,4.64,3.77,-0.8699999999999997,-1.5,-0.7800000000000002,0.16,1.77,2.42,0.6499999999999999,-1.6500000000000001,-4.08,40.0,-43.69267819863134,0.37917585511431096,-16.93321415507345,-25.029506646045995,0.008609696560241575,1
2008-12-31,NZDUSD,NZ,2008-12-31,0.5815,0,5.05,5.23,4.88,-0.35000000000000053,-2.4699999999999998,-3.13,0.16,1.77,2.42,0.6499999999999999,-1.6500000000000001,-4.08,40.0,-43.69267819863134,5.569269373220253,-14.017308816950935,-27.791831060797822,-0.13434243264342027,0
2008-12-31,SEKUSD,SE,2008-12-31,0.12695188523549575,0,2.78,1.82,2.67,0.8499999999999999,-2.0400000000000005,-1.3199999999999998,0.16,1.77,2.42,0.6499999999999999,-1.6500000000000001,-4.08,40.0,-43.69267819863134,3.0370718105629635,-12.579556327806207,-19.881328169316205,-0.06007334935660902,0
2009-01-31,AUDUSD,AU,2009-01-30,0.638,0,4.25000054328142,3.74,4.08575,0.3457499999999998,-1.93181763853676,-2.49982973790703,0.15,1.02,2.52,1.5,-0.82,-3.79,44.84,-40.20292737383874,-9.031052650719978,-2.9954377885329118,-34.04945884131603,0.006094244972942642,1
2009-01-31,CADUSD,CA,2009-01-30,0.8087343307723414,0,1.28339523809524,0.8025,2.81238095238095,2.00988095238095,-1.2318956709956699,-2.8762274891774897,0.15,1.02,2.52,1.5,-0.82,-3.79,44.84,-40.20292737383874,-1.0160623889199387,-1.6882511646848704,-21.048642603795432,-0.027519184227983162,0
2009-01-31,CHFUSD,CH,2009-01-30,0.861178091629349,0,0.0,0.0938757,2.221,2.1271243,-0.3,-2.38,0.15,1.02,2.52,1.5,-0.82,-3.79,44.84,-40.20292737383874,-8.432185823055555,0.4896706661586897,-6.833490188354566,-0.00515376505810114,0
2009-01-31,EURUSD,EZ,2009-01-30,1.2804,0,1.8122,2.45652380952381,4.09989495342159,1.6433711438977796,-2.0076,-2.2096,0.15,1.02,2.52,1.5,-0.82,-3.79,44.84,-40.20292737383874,-8.349719113764683,0.9573956829776742,-14.763599880606462,-0.01115223998568185,0
2009-01-31,GBPUSD,GB,2009-01-30,1.4413,0,1.326,2.34276,3.6699,1.32714,-3.0855,-4.1789000000000005,0.15,1.02,2.52,1.5,-0.82,-3.79,44.84,-40.20292737383874,-1.4191475428513067,-11.471783407643072,-32.23378667779262,-0.009550771473051833,0
2009-01-31,JPYUSD,JP,2009-01-30,0.011132138483802739,0,0.12,0.72,1.272,0.552,-0.367,-0.382,0.15,1.02,2.52,1.5,-0.82,-3.79,44.84,-40.20292737383874,1.0630152142550031,8.990155241186315,17.24769756646829,-0.08439189660089319,0
2009-01-31,NOKUSD,NO,2009-01-30,0.14459643136007402,0,3.48,3.7,3.69,-0.010000000000000231,-3.2399999999999998,-2.1,0.15,1.02,2.52,1.5,-0.82,-3.79,44.84,-40.20292737383874,0.8609696560241575,-3.037364583428248,-24.50790800444156,-0.0188501055236574,0
2009-01-31,NZDUSD,NZ,2009-01-30,0.5084,0,4.66,4.38,4.49,0.11000000000000032,-2.4399999999999995,-3.5,0.15,1.02,2.52,1.5,-0.82,-3.79,44.84,-40.20292737383874,-13.434243264342028,-13.434243264342028,-43.87370359632662,-0.010678369215559647,0
2009-01-31,SEKUSD,SE,2009-01-30,0.1195500137482516,0,2.1,1.35,2.8,1.4499999999999997,-2.4,-1.9999999999999996,0.15,1.02,2.52,1.5,-0.82,-3.79,44.84,-40.20292737383874,-6.007334935660902,-7.225849750470292,-27.151089671046424,-0.07586722467790663,0
2009-02-28,AUDUSD,AU,2009-02-27,0.6419,0,3.35,3.16,4.253,1.093,-1.9751632919660396,-3.61427011482852,0.22,1.16,2.87,1.7100000000000002,-0.17,-2.76,46.35,-44.02405463977994,0.6094244972942642,-1.9591833749347531,-37.825075392068975,0.07587570974376101,1
2009-02-28,CADUSD,CA,2009-02-27,0.7867820613690009,0,0.9979,0.7275,2.96052631578947,2.23302631578947,-1.24774736842105,-3.0028599999999996,0.22,1.16,2.87,1.7100000000000002,-0.17,-2.76,46.35,-44.02405463977994,-2.751918422798316,-2.7923633171817923,-26.041494611144124,0.008216194110444275,1
2009-02-28,CHFUSD,CH,2009-02-27,0.8567511994516792,0,0.0,0.110002944444444,2.174,2.063997055555556,-0.05,-2.32,0.22,1.16,2.87,1.7100000000000002,-0.17,-2.76,46.35,-44.02405463977994,-0.515376505810114,4.137016501500132,-11.202727069132038,0.024018148522836985,1
2009-02-28,EURUSD,EZ,2009-02-27,1.2662,0,1.2571,1.94305,4.19648825579123,2.2534382557912305,-1.8930999999999998,-2.7707999999999995,0.22,1.16,2.87,1.7100000000000002,-0.17,-2.76,46.35,-44.02405463977994,-1.1152239985681849,-0.2524058762343656,-18.183441662619813,0.046222014573527204,1
2009-02-28,GBPUSD,GB,2009-02-27,1.4276,0,0.8973,2.09038,3.6899,1.59952,-1.8873000000000002,-4.434900000000001,0.22,1.16,2.87,1.7100000000000002,-0.17,-2.76,46.35,-44.02405463977994,-0.9550771473051833,-7.2405366756791985,-33.03292425779515,0.0016797316379476568,1
2009-02-28,JPYUSD,JP,2009-02-27,0.010231225700838962,0,0.111,0.71,1.277,0.567,-0.19,-0.393,0.22,1.16,2.87,1.7100000000000002,-0.17,-2.76,46.35,-44.02405463977994,-8.439189660089319,-2.360358026425846,6.390526358208337,-0.014322963123796661,0
2009-02-28,NOKUSD,NO,2009-02-27,0.14189630218236512,0,3.03,3.48,3.75,0.27,-2.06,-2.6700000000000004,0.22,1.16,2.87,1.7100000000000002,-0.17,-2.76,46.35,-44.02405463977994,-1.88501055236574,-0.6448650412272716,-30.282773948323815,0.0440500187522368,1
2009-02-28,NZDUSD,NZ,2009-02-27,0.503,0,3.36,3.4,4.53,1.1300000000000003,-2.9,-4.84,0.22,1.16,2.87,1.7100000000000002,-0.17,-2.76,46.35,-44.02405463977994,-1.0678369215559647,-8.932810812677738,-46.73908750377919,0.1236416961159581,1
2009-02-28,SEKUSD,SE,2009-02-27,0.11081560283687944,0,1.7,0.85,2.93,2.08,-2.1500000000000004,-2.5599999999999996,0.22,1.16,2.87,1.7100000000000002,-0.17,-2.76,46.35,-44.02405463977994,-7.586722467790663,-10.556985592888601,-37.99295711689694,0.0894078632916826,1
2009-03-31,AUDUSD,AU,2009-03-31,0.6925,0,3.24997857231785,3.16,4.32772727272727,1.1677272727272703,-1.0952826392553896,-3.9737453646828302,0.18,1.07,2.82,1.7499999999999998,0.01999999999999999,-2.4299999999999997,44.14,-45.976303117971085,7.587570974376101,-0.8340571790496132,-27.664667659414693,0.05506235582849078,1
2009-03-31,CADUSD,CA,2009-03-31,0.7932730445819451,0,0.515395454545455,0.4075,2.88590909090909,2.47840909090909,-1.195642640692645,-2.994989545454545,0.18,1.07,2.82,1.7499999999999998,0.01999999999999999,-2.4299999999999997,44.14,-45.976303117971085,0.8216194110444275,-2.9463614006738275,-20.445913070861994,0.05436253872766711,1
2009-03-31,CHFUSD,CH,2009-03-31,0.8775778850372971,0,0.05,0.113013047619048,2.175,2.061986952380952,0.04,-2.5700000000000003,0.18,1.07,2.82,1.7499999999999998,0.01999999999999999,-2.4299999999999997,44.14,-45.976303117971085,2.4018148522836986,-6.54574747658197,-13.852094002988224,-0.0006141159117426243,0
2009-03-31,EURUSD,EZ,2009-03-31,1.3261,0,1.062,1.63545454545455,4.14197136591993,2.5065168204653796,-1.4244,-3.029,0.18,1.07,2.82,1.7499999999999998,0.01999999999999999,-2.4299999999999997,44.14,-45.976303117971085,4.622201457352721,-4.8427416549801485,-17.54989489721191,-0.0012827770104620884,0
2009-03-31,GBPUSD,GB,2009-03-31,1.43,0,0.5224,1.83139,3.2497,1.4183099999999997,-1.1301,-4.7854,0.18,1.07,2.82,1.7499999999999998,0.01999999999999999,-2.4299999999999997,44.14,-45.976303117971085,0.16797316379476568,-2.2062515263617244,-32.81963273173532,0.034300073653849295,1
2009-03-31,JPYUSD,JP,2009-03-31,0.010085728693898134,0,0.1,0.65,1.323,0.6729999999999999,-0.11099999999999999,-0.41100000000000003,0.18,1.07,2.82,1.7499999999999998,0.01999999999999999,-2.4299999999999997,44.14,-45.976303117971085,-1.4322963123796661,-8.808470758213982,0.7035204896018499,0.003941190488826685,1
2009-03-31,NOKUSD,NO,2009-03-31,0.14828654892714682,0,2.69,3.17,3.81,0.6400000000000001,-2.07,-3.0799999999999996,0.18,1.07,2.82,1.7499999999999998,0.01999999999999999,-2.4299999999999997,44.14,-45.976303117971085,4.40500187522368,3.380960978882097,-28.276611926496997,0.026551628515511627,1
2009-03-31,NZDUSD,NZ,2009-03-31,0.5692,0,3.08,3.24,4.77,1.5299999999999994,-1.9699999999999998,-5.02,0.18,1.07,2.82,1.7499999999999998,0.01999999999999999,-2.4299999999999997,44.14,-45.976303117971085,12.364169611595809,-2.137910574302182,-32.27249262135092,0.0005269166715394791,1
2009-03-31,SEKUSD,SE,2009-03-31,0.12117980659702866,0,1.1,0.4,2.94,2.54,-1.6799999999999997,-3.2499999999999996,0.18,1.07,2.82,1.7499999999999998,0.01999999999999999,-2.4299999999999997,44.14,-45.976303117971085,8.94078632916826,-4.653271074283305,-32.944432559894125,0.03251437866755147,1
2009-04-30,AUDUSD,AU,2009-04-30,0.7317,0,3.06257078230369,3.1,4.512,1.4119999999999995,-1.18742976097773,-4.1871414791740005,0.15,0.89,2.93,2.04,0.0,-2.13,36.5,-41.79135501852722,5.5062355828490785,13.703231054519444,-25.252851793878705,0.08836575074198905,1
2009-04-30,CADUSD,CA,2009-04-30,0.8375910880308234,0,0.399857142857143,0.324,2.95428571428571,2.6302857142857103,-0.883538095238097,-2.936770129870127,0.15,0.89,2.93,2.04,0.0,-2.13,36.5,-41.79135501852722,5.436253872766711,3.505954861012822,-16.806732158443978,0.08583183093999502,1
2009-04-30,CHFUSD,CH,2009-04-30,0.8770391159445711,0,0.05,0.0902461818181818,2.196,2.1057538181818183,0.05,-1.78,0.15,0.89,2.93,2.04,0.0,-2.13,36.5,-41.79135501852722,-0.061411591174262425,1.825026755299322,-8.986982212236732,0.0642929803327177,1
2009-04-30,EURUSD,EZ,2009-04-30,1.3244,0,0.8419,1.4223,4.08934316712587,2.66704316712587,-0.9703,-3.1449000000000003,0.15,0.89,2.93,2.04,0.0,-2.13,36.5,-41.79135501852722,-0.12827770104620884,3.3786997577383264,-16.167290575864936,0.06447245130173068,1
2009-04-30,GBPUSD,GB,2009-04-30,1.4799,0,0.4099,1.53413,3.4072,1.87307,-0.9161000000000001,-4.6701,0.15,0.89,2.93,2.04,0.0,-2.13,36.5,-41.79135501852722,3.4300073653849292,2.642903381874512,-29.34932512904106,0.0879794421732385,1
2009-04-30,JPYUSD,JP,2009-04-30,0.01012555690562981,0,0.104,0.6,1.402,0.8019999999999999,-0.016,-0.402,0.15,0.89,2.93,2.04,0.0,-2.13,36.5,-41.79135501852722,0.39411904888266847,-9.477366923586317,5.67814470676371,0.03304299379069686,1
2009-04-30,NOKUSD,NO,2009-04-30,0.15227653418608192,0,2.52,2.87,3.9,1.0299999999999998,-0.96,-3.4499999999999997,0.15,0.89,2.93,2.04,0.0,-2.13,36.5,-41.79135501852722,2.6551628515511627,5.175154174409102,-24.93910686555283,0.039303555019171155,1
2009-04-30,NZDUSD,NZ,2009-04-30,0.5695,0,3.01,3.12,5.24,2.12,-1.6500000000000004,-5.040000000000001,0.15,0.89,2.93,2.04,0.0,-2.13,36.5,-41.79135501852722,0.05269166715394791,11.349024357193793,-31.581636695244917,0.11201087268492654,1
2009-04-30,SEKUSD,SE,2009-04-30,0.1251846473548484,0,0.9,0.3,3.18,2.8800000000000003,-1.2000000000000002,-3.4499999999999997,0.15,0.89,2.93,2.04,0.0,-2.13,36.5,-41.79135501852722,3.251437866755147,4.605501728132744,-28.770710969468126,0.0469004108569937,1
2009-05-31,AUDUSD,AU,2009-05-29,0.7993,0,3.0,3.13,5.00428571428571,1.8742857142857101,-0.3500000000000001,-4.24997447224859,0.18,0.57,3.29,2.72,-0.04000000000000001,-1.8,28.92,-38.22615451845529,8.836575074198905,21.930381631424083,-17.807970240871846,0.0077268579850556796,1
2009-05-31,CADUSD,CA,2009-05-29,0.9126585744273068,0,0.24216,0.18,3.202,3.022,-0.7557400000000001,-2.7574304761904798,0.18,0.57,3.29,2.72,-0.04000000000000001,-1.8,28.92,-38.22615451845529,8.583183093999502,14.841056377810641,-9.761272824312742,-0.05926544785590265,0
2009-05-31,CHFUSD,CH,2009-05-29,0.9352787130564909,0,0.05,0.0912780588235294,2.536,2.4447219411764705,0.05,-1.9,0.18,0.57,3.29,2.72,-0.04000000000000001,-1.8,28.92,-38.22615451845529,6.42929803327177,8.769701294381207,-2.5193111930758336,-0.016234875804042093,0
2009-05-31,EURUSD,EZ,2009-05-29,1.4126,0,0.7821,1.2817,4.13313585146522,2.8514358514652205,-0.4750000000000001,-3.2276,0.18,0.57,3.29,2.72,-0.04000000000000001,-1.8,28.92,-38.22615451845529,6.447245130173068,10.94116888647958,-9.668644776351504,-0.0075321893802866025,0
2009-05-31,GBPUSD,GB,2009-05-29,1.616,0,0.4133,1.35795,3.6206,2.26265,-0.484,-4.6181,0.18,0.57,3.29,2.72,-0.04000000000000001,-1.8,28.92,-38.22615451845529,8.797944217323849,12.395924746503544,-20.278928674564877,0.017907997275228293,1
2009-05-31,JPYUSD,JP,2009-05-29,0.010465724751439037,0,0.102,0.57,1.481,0.9110000000000001,-0.009000000000000008,-0.403,0.18,0.57,3.29,2.72,-0.04000000000000001,-1.8,28.92,-38.22615451845529,3.304299379069686,2.2661221155726885,9.868206341604147,-0.009063978291194097,0
